agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag
Site 540,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-212126,,no,4740,2020-09-10T07:00,,,,12479.59,10361.22,173.09,562.70,54002.8192,275.2017,54002.8192,194.0000,56,0,0,1.000,1.000,REFUSED_ALL_FULL,12455.04,24.54,1,B_optimized_placement,1.3175,56,55-69,FEMALE,0,unimpaired,0,0,0,1
Site 541,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-145374,,no,4740,2020-09-10T07:00,,,,12060.49,9925.71,173.09,562.70,54002.8192,493.5083,54002.8192,194.0000,67,1,0,1.000,1.000,REFUSED_ALL_FULL,12019.54,40.96,1,B_optimized_placement,0.7781,67,55-69,MALE,1,ambulant_impaired_no_aid,1,0,1,1
Site 542,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-201481,,no,4740,2020-09-10T07:00,,,,7866.64,5750.71,173.09,562.70,54002.8192,213.5050,54002.8192,194.0000,32,0,0,1.000,1.000,REFUSED_ALL_FULL,7844.53,22.11,1,B_optimized_placement,1.2493,32,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 543,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-112886,OPT1,yes,4740,2020-09-10T07:00,4750,2020-09-10T07:10,10.0,830.79,797.13,17.23,112.10,1364.0625,9.9583,1364.0625,6.1833,66,0,0,1.000,1.000,SHELTERED,797.13,33.66,0,B_optimized_placement,1.2981,66,55-69,MALE,0,unimpaired,0,0,0,1
Site 544,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-102209,,no,4740,2020-09-10T07:00,,,,3955.19,1860.10,173.09,562.70,54002.8192,152.8025,54002.8192,194.0000,24,0,0,1.000,1.000,REFUSED_ALL_FULL,3953.92,1.27,1,B_optimized_placement,1.3069,24,18-24,FEMALE,0,unimpaired,0,0,0,0
Site 545,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-156089,,no,4740,2020-09-10T07:00,,,,12590.60,10495.49,173.09,562.70,54002.8192,369.9908,54002.8192,194.0000,30,0,0,1.000,1.000,REFUSED_ALL_FULL,12589.31,1.29,1,B_optimized_placement,1.0346,30,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 546,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-156604,,no,4740,2020-09-10T07:00,,,,11883.77,9788.08,173.09,562.70,54002.8192,217.3633,54002.8192,194.0000,45,0,1,1.000,1.000,REFUSED_ALL_FULL,11881.91,1.87,1,B_optimized_placement,1.5851,45,25-54,MALE,0,unimpaired,0,1,1,1
Site 547,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-123657,,no,4740,2020-09-10T07:00,,,,11166.90,8974.55,173.09,562.70,54002.8192,493.3108,54002.8192,194.0000,32,0,0,1.000,1.000,REFUSED_ALL_FULL,11068.37,98.53,1,B_optimized_placement,0.7384,32,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 548,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-178676,,no,4740,2020-09-10T07:00,,,,13783.81,11632.46,173.09,562.70,54002.8192,360.5133,54002.8192,194.0000,45,0,0,1.000,1.000,REFUSED_ALL_FULL,13726.28,57.52,1,B_optimized_placement,1.1314,45,25-54,MALE,0,unimpaired,0,0,0,0
Site 549,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-178747,,no,4740,2020-09-10T07:00,,,,8142.37,6027.45,173.09,562.70,54002.8192,183.3167,54002.8192,194.0000,47,0,1,1.000,1.000,REFUSED_ALL_FULL,8121.27,21.10,1,B_optimized_placement,1.4991,47,25-54,MALE,0,unimpaired,0,1,1,1
Site 550,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-145123,,no,4740,2020-09-10T07:00,,,,20329.71,18129.61,173.09,562.70,54002.8192,431.7733,54002.8192,194.0000,46,0,0,1.000,1.000,REFUSED_ALL_FULL,20223.43,106.28,1,B_optimized_placement,1.3317,46,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 551,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-167658,,no,4740,2020-09-10T07:00,,,,7653.20,5558.12,173.09,562.70,54002.8192,207.9592,54002.8192,194.0000,39,0,0,1.000,1.000,REFUSED_ALL_FULL,7651.94,1.26,1,B_optimized_placement,1.2702,39,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 552,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-190754,OPT1,yes,4740,2020-09-10T07:00,4750,2020-09-10T07:10,10.0,608.42,571.80,17.23,112.10,1364.0625,9.9583,1364.0625,6.1833,54,0,0,1.000,1.000,SHELTERED,571.80,36.63,0,B_optimized_placement,1.0090,54,25-54,MALE,0,unimpaired,0,0,0,0
Site 553,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-201288,,no,4740,2020-09-10T07:00,,,,15370.84,13275.69,173.09,562.70,54002.8192,273.8700,54002.8192,194.0000,41,0,0,1.000,1.000,REFUSED_ALL_FULL,15369.51,1.33,1,B_optimized_placement,1.5526,41,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 554,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-123880,OPT2,yes,4740,2020-09-10T07:00,5779,2020-09-11T00:19,1039.0,9519.34,7374.88,51.08,299.55,4920.2417,161.6642,4920.2417,23.3333,56,0,0,1.000,1.000,SHELTERED,9468.71,50.63,0,B_optimized_placement,1.7744,56,55-69,MALE,0,unimpaired,0,0,0,1
Site 555,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-167927,,no,4740,2020-09-10T07:00,,,,4056.21,1943.67,173.09,562.70,54002.8192,279.7425,54002.8192,194.0000,30,0,0,1.000,1.000,REFUSED_ALL_FULL,4037.50,18.72,1,B_optimized_placement,0.7252,30,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 556,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-190557,,no,4740,2020-09-10T07:00,,,,10272.81,8143.02,173.09,562.70,54002.8192,227.2492,54002.8192,194.0000,49,1,0,1.000,1.000,REFUSED_ALL_FULL,10236.84,35.97,1,B_optimized_placement,1.3856,49,25-54,MALE,0,unimpaired,1,0,1,1
Site 557,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-140552,,no,4740,2020-09-10T07:00,,,,3734.91,1629.79,173.09,562.70,54002.8192,166.1292,54002.8192,194.0000,26,0,0,1.000,1.000,REFUSED_ALL_FULL,3723.61,11.29,1,B_optimized_placement,1.1915,26,25-54,MALE,0,unimpaired,0,0,0,0
Site 558,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-201443,,no,4740,2020-09-10T07:00,,,,5635.86,3501.66,173.09,562.70,54002.8192,148.6433,54002.8192,194.0000,50,0,0,1.000,1.000,REFUSED_ALL_FULL,5595.48,40.38,1,B_optimized_placement,1.5352,50,25-54,MALE,0,unimpaired,0,0,0,0
Site 559,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-130074,,no,4740,2020-09-10T07:00,,,,12721.97,10578.79,173.09,562.70,54002.8192,276.8167,54002.8192,194.0000,29,0,0,1.000,1.000,REFUSED_ALL_FULL,12672.61,49.36,1,B_optimized_placement,1.3371,29,25-54,MALE,0,unimpaired,0,0,0,0
Site 560,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-140437,,no,4740,2020-09-10T07:00,,,,14437.65,12330.17,173.09,562.70,54002.8192,986.1175,54002.8192,194.0000,27,0,0,1.000,1.000,REFUSED_ALL_FULL,14423.99,13.66,1,B_optimized_placement,0.5177,27,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 561,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-123946,,no,4740,2020-09-10T07:00,,,,3656.93,1550.53,173.09,562.70,54002.8192,154.5892,54002.8192,194.0000,47,0,1,1.000,1.000,REFUSED_ALL_FULL,3644.36,12.57,1,B_optimized_placement,1.2912,47,25-54,FEMALE,0,unimpaired,0,1,1,1
Site 562,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-129766,,no,4740,2020-09-10T07:00,,,,3271.34,1138.39,173.09,562.70,54002.8192,143.8400,54002.8192,194.0000,27,1,0,1.000,1.000,REFUSED_ALL_FULL,3232.22,39.12,1,B_optimized_placement,1.3401,27,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 563,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-109621,,no,4740,2020-09-10T07:00,,,,4003.93,1888.51,173.09,562.70,54002.8192,176.8783,54002.8192,194.0000,34,0,0,1.000,1.000,REFUSED_ALL_FULL,3982.33,21.59,1,B_optimized_placement,1.1276,34,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 564,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-149957,,no,4740,2020-09-10T07:00,,,,10458.68,8334.65,173.09,562.70,54002.8192,276.5333,54002.8192,194.0000,21,0,0,1.000,1.000,REFUSED_ALL_FULL,10428.47,30.20,1,B_optimized_placement,1.1555,21,18-24,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 565,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-123834,,no,4740,2020-09-10T07:00,,,,12350.53,10192.17,173.09,562.70,54002.8192,215.9167,54002.8192,194.0000,53,0,0,1.000,1.000,REFUSED_ALL_FULL,12285.99,64.53,1,B_optimized_placement,1.6249,53,25-54,MALE,0,unimpaired,0,0,0,0
Site 566,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-112712,,no,4740,2020-09-10T07:00,,,,4222.74,2093.61,173.09,562.70,54002.8192,144.2500,54002.8192,194.0000,19,0,0,1.000,1.000,REFUSED_ALL_FULL,4187.44,35.30,1,B_optimized_placement,1.4427,19,18-24,FEMALE,0,unimpaired,0,0,0,0
Site 567,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-149769,,no,4740,2020-09-10T07:00,,,,4382.66,2252.34,173.09,562.70,54002.8192,170.3175,54002.8192,194.0000,26,0,0,1.000,1.000,REFUSED_ALL_FULL,4346.16,36.50,1,B_optimized_placement,1.2233,26,25-54,MALE,0,unimpaired,0,0,0,0
Site 568,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-167938,,no,4740,2020-09-10T07:00,,,,9490.67,7348.46,173.09,562.70,54002.8192,190.7433,54002.8192,194.0000,38,0,0,1.000,1.000,REFUSED_ALL_FULL,9442.28,48.39,1,B_optimized_placement,1.5615,38,25-54,MALE,0,unimpaired,0,0,0,0
Site 569,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-112978,,no,4740,2020-09-10T07:00,,,,11993.59,9884.78,173.09,562.70,54002.8192,313.6783,54002.8192,194.0000,66,0,0,1.000,1.000,REFUSED_ALL_FULL,11978.60,14.99,1,B_optimized_placement,1.1529,66,55-69,FEMALE,0,unimpaired,0,0,0,1
Site 570,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-112907,,no,4740,2020-09-10T07:00,,,,12971.05,10809.70,173.09,562.70,54002.8192,273.6575,54002.8192,194.0000,59,0,0,1.000,1.000,REFUSED_ALL_FULL,12903.53,67.53,1,B_optimized_placement,1.3588,59,55-69,MALE,0,unimpaired,0,0,0,1
Site 571,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-140535,,no,4740,2020-09-10T07:00,,,,5023.25,2850.11,173.09,562.70,54002.8192,147.4425,54002.8192,194.0000,57,0,0,1.000,1.000,REFUSED_ALL_FULL,4943.94,79.31,1,B_optimized_placement,1.5087,57,55-69,MALE,0,unimpaired,0,0,0,1
Site 572,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-109729,,no,4740,2020-09-10T07:00,,,,8536.17,6376.27,173.09,562.70,54002.8192,229.3708,54002.8192,194.0000,53,0,0,1.000,1.000,REFUSED_ALL_FULL,8470.10,66.07,1,B_optimized_placement,1.2246,53,25-54,MALE,0,unimpaired,0,0,0,0
Site 573,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-212514,,no,4740,2020-09-10T07:00,,,,12808.20,10603.31,173.09,562.70,54002.8192,219.2442,54002.8192,194.0000,29,0,0,1.000,1.000,REFUSED_ALL_FULL,12697.14,111.07,1,B_optimized_placement,1.6499,29,25-54,MALE,0,unimpaired,0,0,0,0
Site 574,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-190349,OPT1,yes,4740,2020-09-10T07:00,4748,2020-09-10T07:08,8.0,261.08,236.00,17.21,112.10,1362.0708,7.9667,1362.0708,6.1500,34,0,0,1.000,1.000,SHELTERED,236.00,25.08,0,B_optimized_placement,0.4883,34,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 575,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-119709,,no,4740,2020-09-10T07:00,,,,4044.27,1901.30,173.09,562.70,54002.8192,142.2583,54002.8192,194.0000,69,0,0,1.000,1.000,REFUSED_ALL_FULL,3995.12,49.15,1,B_optimized_placement,1.4149,69,55-69,MALE,0,unimpaired,0,0,0,1
Site 576,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-134254,,no,4740,2020-09-10T07:00,,,,3923.33,1809.71,173.09,562.70,54002.8192,174.8867,54002.8192,194.0000,20,1,0,1.000,1.000,REFUSED_ALL_FULL,3903.53,19.79,1,B_optimized_placement,1.1416,20,18-24,MALE,0,unimpaired,1,0,1,1
Site 577,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-119676,,no,4740,2020-09-10T07:00,,,,14002.28,11888.97,173.09,562.70,54002.8192,262.4942,54002.8192,194.0000,41,1,0,1.000,1.000,REFUSED_ALL_FULL,13982.79,19.48,1,B_optimized_placement,1.5033,41,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 578,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-156207,,no,4740,2020-09-10T07:00,,,,12326.43,10212.56,173.09,562.70,54002.8192,324.9833,54002.8192,194.0000,53,0,1,1.000,1.000,REFUSED_ALL_FULL,12306.38,20.05,1,B_optimized_placement,1.1318,53,25-54,FEMALE,0,unimpaired,0,1,1,1
Site 579,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-109459,,no,4740,2020-09-10T07:00,,,,4569.12,2474.02,173.09,562.70,54002.8192,208.9208,54002.8192,194.0000,25,0,0,1.000,1.000,REFUSED_ALL_FULL,4567.84,1.28,1,B_optimized_placement,1.0020,25,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 580,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-102433,,no,4740,2020-09-10T07:00,,,,7765.50,5594.28,173.09,562.70,54002.8192,312.1717,54002.8192,194.0000,62,0,0,1.000,1.000,REFUSED_ALL_FULL,7688.10,77.40,1,B_optimized_placement,0.8570,62,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 581,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-112637,,no,4740,2020-09-10T07:00,,,,14969.31,12874.23,173.09,562.70,54002.8192,285.1042,54002.8192,194.0000,49,0,0,1.000,1.000,REFUSED_ALL_FULL,14968.06,1.25,1,B_optimized_placement,1.4620,49,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 582,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-212166,,no,4740,2020-09-10T07:00,,,,4342.26,2223.83,173.09,562.70,54002.8192,421.5058,54002.8192,194.0000,31,0,0,1.000,1.000,REFUSED_ALL_FULL,4317.65,24.61,1,B_optimized_placement,0.4877,31,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 583,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-145258,,no,4740,2020-09-10T07:00,,,,6790.56,4680.05,173.09,562.70,54002.8192,167.3592,54002.8192,194.0000,54,0,0,1.000,1.000,REFUSED_ALL_FULL,6773.87,16.69,1,B_optimized_placement,1.4978,54,25-54,MALE,0,unimpaired,0,0,0,0
Site 584,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-145253,,no,4740,2020-09-10T07:00,,,,3360.14,1228.65,173.09,562.70,54002.8192,144.8358,54002.8192,194.0000,31,1,0,1.000,1.000,REFUSED_ALL_FULL,3322.48,37.67,1,B_optimized_placement,1.3363,31,25-54,MALE,0,unimpaired,1,0,1,1
Site 585,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-178790,,no,4740,2020-09-10T07:00,,,,10063.53,7947.11,173.09,562.70,54002.8192,215.8200,54002.8192,194.0000,37,0,0,1.000,1.000,REFUSED_ALL_FULL,10040.94,22.59,1,B_optimized_placement,1.4314,37,25-54,MALE,0,unimpaired,0,0,0,0
Site 586,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-119730,,no,4740,2020-09-10T07:00,,,,16076.13,13980.99,173.09,562.70,54002.8192,317.3333,54002.8192,194.0000,61,0,0,1.000,1.000,REFUSED_ALL_FULL,16074.81,1.32,1,B_optimized_placement,1.4278,61,55-69,MALE,0,unimpaired,0,0,0,1
Site 587,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-134247,OPT1,yes,4740,2020-09-10T07:00,4745,2020-09-10T07:05,5.0,395.11,393.86,17.19,112.10,1359.0833,4.9792,1359.0833,6.1000,46,0,0,1.000,1.000,SHELTERED,393.86,1.25,0,B_optimized_placement,1.2060,46,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 588,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-167842,,no,4740,2020-09-10T07:00,,,,10605.73,8473.23,173.09,562.70,54002.8192,262.6458,54002.8192,194.0000,59,0,0,1.000,1.000,REFUSED_ALL_FULL,10567.06,38.67,1,B_optimized_placement,1.2035,59,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 589,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-222117,OPT1,yes,4740,2020-09-10T07:00,4750,2020-09-10T07:10,10.0,691.41,654.11,17.23,112.10,1364.0625,9.9583,1364.0625,6.1833,28,0,0,1.000,1.000,SHELTERED,654.11,37.30,0,B_optimized_placement,1.1121,28,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 590,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-190703,,no,4740,2020-09-10T07:00,,,,13987.19,11892.04,173.09,562.70,54002.8192,344.4342,54002.8192,194.0000,52,0,0,1.000,1.000,REFUSED_ALL_FULL,13985.87,1.32,1,B_optimized_placement,1.1959,52,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 591,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-190618,,no,4740,2020-09-10T07:00,,,,14280.84,12036.83,173.09,562.70,54002.8192,323.5808,54002.8192,194.0000,41,1,1,1.000,1.000,REFUSED_ALL_FULL,14130.65,150.19,1,B_optimized_placement,1.2820,41,25-54,MALE,0,unimpaired,1,1,1,1
Site 592,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-119586,,no,4740,2020-09-10T07:00,,,,3488.34,1381.67,173.09,562.70,54002.8192,195.7700,54002.8192,194.0000,35,1,1,1.000,1.000,REFUSED_ALL_FULL,3475.50,12.85,1,B_optimized_placement,0.9795,35,25-54,MALE,0,unimpaired,1,1,1,1
Site 593,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-221936,,no,4740,2020-09-10T07:00,,,,8545.68,6393.52,173.09,562.70,54002.8192,428.5417,54002.8192,194.0000,49,0,0,1.000,1.000,REFUSED_ALL_FULL,8487.35,58.33,1,B_optimized_placement,0.6904,49,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 594,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-112758,,no,4740,2020-09-10T07:00,,,,15999.15,13904.09,173.09,562.70,54002.8192,314.1033,54002.8192,194.0000,33,0,0,1.000,1.000,REFUSED_ALL_FULL,15997.91,1.24,1,B_optimized_placement,1.4367,33,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 595,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-156657,,no,4740,2020-09-10T07:00,,,,4110.55,1978.84,173.09,562.70,54002.8192,183.6442,54002.8192,194.0000,18,0,0,1.000,1.000,REFUSED_ALL_FULL,4072.66,37.89,1,B_optimized_placement,1.1195,18,18-24,MALE,0,unimpaired,0,0,0,0
Site 596,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-178959,,no,4740,2020-09-10T07:00,,,,13646.30,11551.37,173.09,562.70,54002.8192,260.8792,54002.8192,194.0000,36,0,0,1.000,1.000,REFUSED_ALL_FULL,13645.19,1.10,1,B_optimized_placement,1.4676,36,25-54,MALE,0,unimpaired,0,0,0,0
Site 597,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-123869,OPT1,yes,4740,2020-09-10T07:00,4747,2020-09-10T07:07,7.0,628.26,613.16,17.20,112.10,1361.0750,6.9708,1361.0750,6.1333,28,0,0,1.000,1.000,SHELTERED,613.16,15.10,0,B_optimized_placement,1.3208,28,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 598,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-222090,,no,4740,2020-09-10T07:00,,,,8682.47,6563.41,173.09,562.70,54002.8192,192.1900,54002.8192,194.0000,38,1,0,1.000,1.000,REFUSED_ALL_FULL,8657.23,25.24,1,B_optimized_placement,1.4605,38,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 599,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-129806,,no,4740,2020-09-10T07:00,,,,12438.72,10343.63,173.09,562.70,54002.8192,278.4317,54002.8192,194.0000,69,1,0,1.000,1.000,REFUSED_ALL_FULL,12437.45,1.27,1,B_optimized_placement,1.2955,69,55-69,MALE,0,unimpaired,1,0,1,1
Site 600,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,26-140185,,no,4740,2020-09-10T07:00,,,,4638.80,2519.20,173.09,562.70,54002.8192,173.3050,54002.8192,194.0000,20,0,0,1.000,1.000,REFUSED_ALL_FULL,4613.03,25.78,1,B_optimized_placement,1.2145,20,18-24,MALE,0,unimpaired,0,0,0,0
Site 601,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-112664,,no,4740,2020-09-10T07:00,,,,14162.28,12017.92,173.09,562.70,54002.8192,283.4183,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,14111.74,50.53,1,B_optimized_placement,1.4132,35,25-54,MALE,0,unimpaired,0,0,0,0
Site 602,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-167890,,no,4740,2020-09-10T07:00,,,,12466.31,10309.77,173.09,562.70,54002.8192,225.1275,54002.8192,194.0000,43,0,0,1.000,1.000,REFUSED_ALL_FULL,12403.60,62.72,1,B_optimized_placement,1.5812,43,25-54,MALE,0,unimpaired,0,0,0,0
Site 603,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-212436,,no,4740,2020-09-10T07:00,,,,5625.85,3419.81,173.09,562.70,54002.8192,147.6475,54002.8192,194.0000,64,0,1,1.000,1.000,REFUSED_ALL_FULL,5513.63,112.22,1,B_optimized_placement,1.5776,64,55-69,MALE,0,unimpaired,0,1,1,1
Site 604,sim-20260725-225245-seed44,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,44,0c1d98308440,25-112702,OPT1,yes,4740,2020-09-10T07:00,4748,2020-09-10T07:08,8.0,355.02,317.02,17.21,112.10,1362.0708,7.9667,1362.0708,6.1500,37,0,0,1.000,1.000,SHELTERED,317.02,38.00,0,B_optimized_placement,0.7237,37,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
