agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score
Site 628,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-149674,OPT2,yes,4740,2020-09-10T07:00,5795,2020-09-11T00:35,1055.0,13754.62,11659.52,51.73,299.55,4996.6283,421.5667,4996.6283,23.6000,26,0,0,1.000,1.000,SHELTERED,13753.34,1.28,0,B_placement_optimized,0.9804,26,25-54,FEMALE,0,unimpaired,0,0,0,0,62.8548,0.6508,3473.7256,1.000,3473.7256
Site 629,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-149905,OPT2,yes,4740,2020-09-10T07:00,5780,2020-09-11T00:20,1040.0,11919.89,9806.52,51.12,299.55,4925.0158,197.4950,4925.0158,23.3500,48,0,0,1.000,1.000,SHELTERED,11900.34,19.55,0,B_placement_optimized,1.6869,48,25-54,MALE,0,unimpaired,0,0,0,0,60.7497,0.6306,3203.7296,1.000,3203.7296
Site 630,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-123734,OPT1,yes,4740,2020-09-10T07:00,4787,2020-09-10T07:47,47.0,1377.50,1348.43,17.56,112.10,1400.9083,46.8042,1400.9083,6.8000,32,0,0,1.000,1.000,SHELTERED,1348.43,29.07,0,B_placement_optimized,0.4818,32,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,49.4590,0.6199,901.8263,1.000,901.8263
Site 631,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-102474,OPT1,yes,4740,2020-09-10T07:00,4761,2020-09-10T07:21,21.0,1807.81,1794.27,17.33,112.10,1375.0167,20.9125,1375.0167,6.3667,44,0,0,1.000,1.000,SHELTERED,1794.27,13.54,0,B_placement_optimized,1.3865,44,25-54,MALE,0,unimpaired,0,0,0,0,48.7570,0.6145,859.8818,1.000,859.8818
Site 632,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-134583,OPT2,yes,4740,2020-09-10T07:00,5782,2020-09-11T00:22,1042.0,13941.42,11804.46,51.21,299.55,4934.5642,241.6408,4934.5642,23.3833,65,0,0,1.000,1.000,SHELTERED,13898.29,43.14,0,B_placement_optimized,1.5705,65,55-69,MALE,0,unimpaired,0,0,0,1,61.2750,0.6359,3254.1414,1.000,3254.1414
Site 633,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-140334,OPT1,yes,4740,2020-09-10T07:00,4784,2020-09-10T07:44,44.0,2157.97,2124.54,17.53,112.10,1397.9208,43.8167,1397.9208,6.7500,61,0,0,1.000,1.000,SHELTERED,2124.54,33.43,0,B_placement_optimized,0.8051,61,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,49.3780,0.6193,896.9865,1.000,896.9865
Site 634,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-222157,OPT1,yes,4740,2020-09-10T07:00,4772,2020-09-10T07:32,32.0,2963.32,2941.90,17.43,112.10,1385.9708,31.8667,1385.9708,6.5500,46,0,0,1.000,1.000,SHELTERED,2941.90,21.41,0,B_placement_optimized,1.5137,46,25-54,MALE,0,unimpaired,0,0,0,0,49.0540,0.6168,877.6275,1.000,877.6275
Site 635,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-109382,OPT2,yes,4740,2020-09-10T07:00,5782,2020-09-11T00:22,1042.0,11917.10,9822.01,51.21,299.55,4934.5642,218.1350,4934.5642,23.3833,51,0,0,1.000,1.000,SHELTERED,11915.83,1.26,0,B_placement_optimized,1.5237,51,25-54,MALE,0,unimpaired,0,0,0,0,60.9720,0.6327,3230.4005,1.000,3230.4005
Site 636,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-134355,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,19005.14,16552.18,51.25,299.55,4939.3383,344.9167,4939.3383,23.4000,35,1,0,1.000,1.000,SHELTERED,18646.00,359.13,0,B_placement_optimized,1.5099,35,25-54,MALE,0,unimpaired,1,0,1,1,62.3288,0.6467,3361.3622,1.000,3361.3622
Site 637,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-119369,OPT2,yes,4740,2020-09-10T07:00,5794,2020-09-11T00:34,1054.0,8604.79,6336.25,51.69,299.55,4991.8542,276.5342,4991.8542,23.5833,62,1,0,1.000,1.000,SHELTERED,8430.08,174.71,0,B_placement_optimized,1.0011,62,55-69,MALE,1,ambulant_impaired_no_aid,1,0,1,1,61.3128,0.6349,3324.3305,1.000,3324.3305
Site 638,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-129825,OPT1,yes,4740,2020-09-10T07:00,4797,2020-09-10T07:57,57.0,4172.40,4163.68,17.65,112.10,1410.8667,56.7625,1410.8667,6.9667,42,0,0,1.000,1.000,SHELTERED,4163.68,8.72,0,B_placement_optimized,1.2068,42,25-54,MALE,0,unimpaired,0,0,0,0,49.7290,0.6220,917.9588,1.000,917.9588
Site 639,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-109597,OPT1,yes,4740,2020-09-10T07:00,4759,2020-09-10T07:19,19.0,1989.66,1967.74,17.31,112.10,1373.0250,18.9208,1373.0250,6.3333,59,0,0,1.000,1.000,SHELTERED,1967.74,21.92,0,B_placement_optimized,1.6914,59,55-69,MALE,0,unimpaired,0,0,0,1,48.7030,0.6140,856.6553,1.000,856.6553
Site 640,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-149739,OPT2,yes,4740,2020-09-10T07:00,5794,2020-09-11T00:34,1054.0,13558.14,11267.62,51.69,299.55,4991.8542,403.8858,4991.8542,23.5833,30,0,0,1.000,1.000,SHELTERED,13361.44,196.69,0,B_placement_optimized,1.0013,30,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,62.6932,0.6492,3452.9557,1.000,3452.9557
Site 641,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-201501,OPT1,yes,4740,2020-09-10T07:00,4766,2020-09-10T07:26,26.0,2237.65,2223.83,17.37,112.10,1379.9958,25.8917,1379.9958,6.4500,42,0,0,1.000,1.000,SHELTERED,2223.83,13.82,0,B_placement_optimized,1.3860,42,25-54,MALE,0,unimpaired,0,0,0,0,48.8920,0.6155,867.9480,1.000,867.9480
Site 642,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-119676,OPT2,yes,4740,2020-09-10T07:00,5788,2020-09-11T00:28,1048.0,14002.28,11888.97,51.45,299.55,4963.2092,330.0408,4963.2092,23.4833,24,0,0,1.000,1.000,SHELTERED,13982.79,19.48,0,B_placement_optimized,1.2235,24,18-24,MALE,0,unimpaired,0,0,0,0,62.0598,0.6433,3360.8988,1.000,3360.8988
Site 643,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-201401,OPT1,yes,4740,2020-09-10T07:00,4763,2020-09-10T07:23,23.0,1926.09,1869.92,17.35,112.10,1377.0083,22.9042,1377.0083,6.4000,40,1,0,1.000,1.000,SHELTERED,1869.92,56.17,0,B_placement_optimized,1.3785,40,25-54,MALE,0,unimpaired,1,0,1,1,48.8110,0.6149,863.1083,1.000,863.1083
Site 644,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-134326,OPT1,yes,4740,2020-09-10T07:00,4769,2020-09-10T07:29,29.0,2244.68,2155.66,17.40,112.10,1382.9833,28.8792,1382.9833,6.5000,50,0,0,1.000,1.000,SHELTERED,2155.66,89.03,0,B_placement_optimized,1.2728,50,25-54,FEMALE,0,unimpaired,0,0,0,0,48.9730,0.6161,872.7878,1.000,872.7878
Site 645,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-167822,OPT1,yes,4740,2020-09-10T07:00,4772,2020-09-10T07:32,32.0,1933.70,1932.44,17.43,112.10,1385.9708,31.8667,1385.9708,6.5500,65,0,0,1.000,1.000,SHELTERED,1932.44,1.26,0,B_placement_optimized,0.9843,65,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,49.0540,0.6168,877.6275,1.000,877.6275
Site 646,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-201326,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,11148.94,8974.95,51.41,299.55,4958.4350,253.0975,4958.4350,23.4667,33,0,0,1.000,1.000,SHELTERED,11068.77,80.17,0,B_placement_optimized,1.2808,33,25-54,MALE,0,unimpaired,0,0,0,0,61.2753,0.6353,3280.2738,1.000,3280.2738
Site 647,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-109555,OPT2,yes,4740,2020-09-10T07:00,5790,2020-09-11T00:30,1050.0,16262.69,14130.03,51.53,299.55,4972.7575,405.7625,4972.7575,23.5167,39,1,0,1.000,1.000,SHELTERED,16223.86,38.83,0,B_placement_optimized,1.1621,39,25-54,MALE,1,ambulant_impaired_no_aid,1,0,1,1,62.8040,0.6508,3443.2022,1.000,3443.2022
Site 648,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-190647,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,11412.44,9284.53,51.25,299.55,4939.3383,219.5817,4939.3383,23.4000,44,0,0,1.000,1.000,SHELTERED,11378.36,34.09,0,B_placement_optimized,1.4878,44,25-54,MALE,0,unimpaired,0,0,0,0,60.9485,0.6324,3234.7739,1.000,3234.7739
Site 649,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-145111,OPT1,yes,4740,2020-09-10T07:00,4761,2020-09-10T07:21,21.0,1603.60,1602.28,17.33,112.10,1375.0167,20.9125,1375.0167,6.3667,55,0,0,1.000,1.000,SHELTERED,1602.28,1.33,0,B_placement_optimized,1.2430,55,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,48.7570,0.6145,859.8818,1.000,859.8818
Site 650,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-129986,OPT2,yes,4740,2020-09-10T07:00,5782,2020-09-11T00:22,1042.0,13553.24,11458.10,51.21,299.55,4934.5642,241.6408,4934.5642,23.3833,33,0,0,1.000,1.000,SHELTERED,13551.92,1.32,0,B_placement_optimized,1.5224,33,25-54,MALE,0,unimpaired,0,0,0,0,61.2750,0.6359,3254.1414,1.000,3254.1414
Site 651,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-167734,OPT1,yes,4740,2020-09-10T07:00,4773,2020-09-10T07:33,33.0,2184.86,2180.40,17.44,112.10,1386.9667,32.8625,1386.9667,6.5667,50,0,0,1.000,1.000,SHELTERED,2180.40,4.46,0,B_placement_optimized,1.0984,50,25-54,FEMALE,0,unimpaired,0,0,0,0,49.0810,0.6170,879.2408,1.000,879.2408
Site 652,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-149936,OPT2,yes,4740,2020-09-10T07:00,5784,2020-09-11T00:24,1044.0,12120.69,10007.76,51.29,299.55,4944.1125,237.6658,4944.1125,23.4167,50,0,0,1.000,1.000,SHELTERED,12101.59,19.10,0,B_placement_optimized,1.4293,50,25-54,FEMALE,0,unimpaired,0,0,0,0,61.1775,0.6346,3255.9511,1.000,3255.9511
Site 653,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-130224,OPT1,yes,4740,2020-09-10T07:00,4747,2020-09-10T07:07,7.0,512.82,492.69,17.20,112.10,1361.0750,6.9708,1361.0750,6.1333,27,0,0,1.000,1.000,SHELTERED,492.69,20.13,0,B_placement_optimized,1.0744,27,25-54,FEMALE,0,unimpaired,0,0,0,0,48.3790,0.6115,837.2963,1.000,837.2963
Site 654,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-149957,OPT1,yes,4740,2020-09-10T07:00,4828,2020-09-10T08:28,88.0,8364.85,8334.65,17.96,112.10,1445.0242,90.9200,1445.0242,7.4833,36,0,0,1.000,1.000,SHELTERED,8334.65,30.20,0,B_placement_optimized,1.5827,36,25-54,MALE,0,unimpaired,0,0,0,0,50.5660,0.6284,973.2939,1.000,973.2939
Site 655,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-112982,OPT1,yes,4740,2020-09-10T07:00,4774,2020-09-10T07:34,34.0,2349.61,2340.10,17.44,112.10,1387.9625,33.8583,1387.9625,6.5833,42,0,1,1.000,1.000,SHELTERED,2340.10,9.51,0,B_placement_optimized,1.1448,42,25-54,FEMALE,0,unimpaired,0,1,1,1,49.1080,0.6172,880.8540,1.000,880.8540
Site 656,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-134308,OPT1,yes,4740,2020-09-10T07:00,4758,2020-09-10T07:18,18.0,1621.07,1604.00,17.30,112.10,1372.0292,17.9250,1372.0292,6.3167,53,1,0,1.000,1.000,SHELTERED,1604.00,17.08,0,B_placement_optimized,1.4367,53,25-54,MALE,0,unimpaired,1,0,1,1,48.6760,0.6138,855.0420,1.000,855.0420
Site 657,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-134529,OPT2,yes,4740,2020-09-10T07:00,5785,2020-09-11T00:25,1045.0,14701.74,12606.65,51.33,299.55,4948.8867,297.9533,4948.8867,23.4333,48,1,0,1.000,1.000,SHELTERED,14700.48,1.27,0,B_placement_optimized,1.3868,48,25-54,MALE,0,unimpaired,1,0,1,1,61.7937,0.6409,3319.7537,1.000,3319.7537
Site 658,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-145117,OPT2,yes,4740,2020-09-10T07:00,5780,2020-09-11T00:20,1040.0,19628.59,17521.94,51.12,299.55,4925.0158,303.1525,4925.0158,23.3500,37,0,0,1.000,1.000,SHELTERED,19615.77,12.82,0,B_placement_optimized,1.7255,37,25-54,MALE,0,unimpaired,0,0,0,0,61.9617,0.6432,3310.4437,1.000,3310.4437
Site 659,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-109447,OPT2,yes,4740,2020-09-10T07:00,5784,2020-09-11T00:24,1044.0,10811.61,8716.51,51.29,299.55,4944.1125,223.2467,4944.1125,23.4167,32,0,0,1.000,1.000,SHELTERED,10810.33,1.28,0,B_placement_optimized,1.4044,32,25-54,FEMALE,0,unimpaired,0,0,0,0,60.9587,0.6324,3241.3878,1.000,3241.3878
Site 660,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-129822,OPT1,yes,4740,2020-09-10T07:00,4786,2020-09-10T07:46,46.0,2863.40,2824.60,17.55,112.10,1399.9125,45.8083,1399.9125,6.7833,35,1,0,1.000,1.000,SHELTERED,2824.60,38.80,0,B_placement_optimized,1.0353,35,25-54,MALE,0,unimpaired,1,0,1,1,49.4320,0.6197,900.2130,1.000,900.2130
Site 661,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-222122,OPT1,yes,4740,2020-09-10T07:00,4767,2020-09-10T07:27,27.0,2700.34,2680.01,17.38,112.10,1380.9917,26.8875,1380.9917,6.4667,39,0,0,1.000,1.000,SHELTERED,2680.01,20.34,0,B_placement_optimized,1.6577,39,25-54,MALE,0,unimpaired,0,0,0,0,48.9190,0.6157,869.5613,1.000,869.5613
Site 662,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-190670,OPT2,yes,4740,2020-09-10T07:00,5782,2020-09-11T00:22,1042.0,11468.82,9306.07,51.21,299.55,4934.5642,209.2617,4934.5642,23.3833,19,0,0,1.000,1.000,SHELTERED,11399.89,68.93,0,B_placement_optimized,1.5713,19,18-24,MALE,0,unimpaired,0,0,0,0,60.8373,0.6313,3221.4384,1.000,3221.4384
Site 663,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-109405,OPT1,yes,4740,2020-09-10T07:00,4816,2020-09-10T08:16,76.0,5523.68,5522.36,17.84,112.10,1431.7142,77.6100,1431.7142,7.2833,28,0,0,1.000,1.000,SHELTERED,5522.36,1.32,0,B_placement_optimized,1.2088,28,25-54,MALE,0,unimpaired,0,0,0,0,50.2420,0.6259,951.7317,1.000,951.7317
Site 664,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-140331,OPT2,yes,4740,2020-09-10T07:00,5798,2020-09-11T00:38,1058.0,19976.81,17799.69,51.86,299.55,5010.9508,661.9825,5010.9508,23.6500,40,0,0,1.000,1.000,SHELTERED,19893.51,83.30,0,B_placement_optimized,0.9032,40,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,65.1578,0.6743,3725.2823,1.000,3725.2823
Site 665,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-119591,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,17573.29,15444.98,51.25,299.55,4939.3383,320.7050,4939.3383,23.4000,65,0,0,1.000,1.000,SHELTERED,17538.81,34.48,0,B_placement_optimized,1.5015,65,55-69,MALE,0,unimpaired,0,0,0,1,62.0763,0.6441,3336.9084,1.000,3336.9084
Site 666,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-145238,OPT2,yes,4740,2020-09-10T07:00,5788,2020-09-11T00:28,1048.0,12390.80,10262.87,51.45,299.55,4963.2092,289.6658,4963.2092,23.4833,68,0,0,1.000,1.000,SHELTERED,12356.70,34.10,0,B_placement_optimized,1.2459,68,55-69,FEMALE,0,unimpaired,0,0,0,1,61.6390,0.6390,3320.1201,1.000,3320.1201
Site 667,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-221974,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,11290.71,9195.58,51.25,299.55,4939.3383,219.5817,4939.3383,23.4000,36,0,0,1.000,1.000,SHELTERED,11289.40,1.31,0,B_placement_optimized,1.4659,36,25-54,MALE,0,unimpaired,0,0,0,0,60.9485,0.6324,3234.7739,1.000,3234.7739
Site 668,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-112880,OPT2,yes,4740,2020-09-10T07:00,5801,2020-09-11T00:41,1061.0,11894.12,9740.40,51.98,299.55,5025.2733,445.3717,5025.2733,23.7000,63,1,0,1.000,1.000,SHELTERED,11834.22,59.90,0,B_placement_optimized,0.8335,63,55-69,FEMALE,1,ambulant_impaired_no_aid,1,0,1,1,62.9663,0.6513,3515.2421,1.000,3515.2421
Site 669,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-144974,OPT1,yes,4740,2020-09-10T07:00,4765,2020-09-10T07:25,25.0,1623.78,1622.48,17.36,112.10,1379.0000,24.8958,1379.0000,6.4333,37,0,1,1.000,1.000,SHELTERED,1622.48,1.29,0,B_placement_optimized,1.0537,37,25-54,MALE,1,ambulant_impaired_no_aid,0,1,1,1,48.8650,0.6153,866.3348,1.000,866.3348
Site 670,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-212048,OPT1,yes,4740,2020-09-10T07:00,4779,2020-09-10T07:39,39.0,2510.77,2497.64,17.49,112.10,1392.9417,38.8375,1392.9417,6.6667,44,0,1,1.000,1.000,SHELTERED,2497.64,13.13,0,B_placement_optimized,1.0542,44,25-54,FEMALE,0,unimpaired,0,1,1,1,49.2430,0.6182,888.9203,1.000,888.9203
Site 671,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-145486,OPT2,yes,4740,2020-09-10T07:00,5789,2020-09-11T00:29,1049.0,15390.41,13209.68,51.49,299.55,4967.9833,375.1750,4967.9833,23.5000,33,0,0,1.000,1.000,SHELTERED,15303.51,86.90,0,B_placement_optimized,1.1817,33,25-54,MALE,0,unimpaired,0,0,0,0,62.5077,0.6479,3409.3966,1.000,3409.3966
Site 672,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-221981,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,12305.01,10209.93,51.25,299.55,4939.3383,232.8917,4939.3383,23.4000,48,0,0,1.000,1.000,SHELTERED,12303.76,1.26,0,B_placement_optimized,1.4553,48,25-54,MALE,0,unimpaired,0,0,0,0,61.1505,0.6345,3248.2170,1.000,3248.2170
Site 673,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-190647,OPT2,yes,4740,2020-09-10T07:00,5791,2020-09-11T00:31,1051.0,11412.44,9284.53,51.57,299.55,4977.5317,307.2183,4977.5317,23.5333,67,0,0,1.000,1.000,SHELTERED,11378.36,34.09,0,B_placement_optimized,1.1155,67,55-69,FEMALE,0,unimpaired,0,0,0,1,61.7537,0.6398,3346.5848,1.000,3346.5848
Site 674,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-102098,OPT1,yes,4740,2020-09-10T07:00,4779,2020-09-10T07:39,39.0,4095.86,4043.77,17.49,112.10,1392.9417,38.8375,1392.9417,6.6667,35,0,0,1.000,1.000,SHELTERED,4043.77,52.10,0,B_placement_optimized,1.7203,35,25-54,FEMALE,0,unimpaired,0,0,0,0,49.2430,0.6182,888.9203,1.000,888.9203
Site 675,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-145263,OPT2,yes,4740,2020-09-10T07:00,5792,2020-09-11T00:32,1052.0,12230.16,10102.26,51.61,299.55,4982.3058,344.2925,4982.3058,23.5500,61,0,0,1.000,1.000,SHELTERED,12196.08,34.08,0,B_placement_optimized,1.0576,61,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,62.1173,0.6435,3386.9420,1.000,3386.9420
Site 676,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,26-149905,OPT2,yes,4740,2020-09-10T07:00,5788,2020-09-11T00:28,1048.0,11919.89,9806.52,51.45,299.55,4963.2092,286.4358,4963.2092,23.4833,27,0,0,1.000,1.000,SHELTERED,11900.34,19.55,0,B_placement_optimized,1.2073,27,25-54,MALE,0,unimpaired,0,0,0,0,61.6053,0.6386,3316.8578,1.000,3316.8578
Site 677,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-190589,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,15492.77,13339.21,51.41,299.55,4958.4350,343.0317,4958.4350,23.4667,30,0,0,1.000,1.000,SHELTERED,15433.03,59.74,0,B_placement_optimized,1.2873,30,25-54,MALE,0,unimpaired,0,0,0,0,62.2180,0.6451,3371.1073,1.000,3371.1073
Site 678,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-112600,OPT1,yes,4740,2020-09-10T07:00,4759,2020-09-10T07:19,19.0,1594.74,1583.36,17.31,112.10,1373.0250,18.9208,1373.0250,6.3333,38,1,0,1.000,1.000,SHELTERED,1583.36,11.38,0,B_placement_optimized,1.3780,38,25-54,MALE,0,unimpaired,1,0,1,1,48.7030,0.6140,856.6553,1.000,856.6553
Site 679,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-134679,OPT1,yes,4740,2020-09-10T07:00,4765,2020-09-10T07:25,25.0,2708.36,2697.81,17.36,112.10,1379.0000,24.8958,1379.0000,6.4333,37,0,0,1.000,1.000,SHELTERED,2697.81,10.55,0,B_placement_optimized,1.7590,37,25-54,MALE,0,unimpaired,0,0,0,0,48.8650,0.6153,866.3348,1.000,866.3348
Site 680,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-112896,OPT1,yes,4740,2020-09-10T07:00,4818,2020-09-10T08:18,78.0,6108.39,6067.67,17.86,112.10,1433.9325,79.8283,1433.9325,7.3167,64,0,1,1.000,1.000,SHELTERED,6067.67,40.72,0,B_placement_optimized,1.3045,64,55-69,FEMALE,1,ambulant_impaired_no_aid,0,1,1,1,50.2960,0.6264,955.3254,1.000,955.3254
Site 681,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-201496,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,12493.07,10397.99,51.25,299.55,4939.3383,230.6733,4939.3383,23.4000,27,0,0,1.000,1.000,SHELTERED,12491.81,1.26,0,B_placement_optimized,1.5098,27,25-54,MALE,0,unimpaired,0,0,0,0,61.1168,0.6341,3245.9764,1.000,3245.9764
Site 682,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-112673,OPT1,yes,4740,2020-09-10T07:00,4754,2020-09-10T07:14,14.0,839.46,838.14,17.27,112.10,1368.0458,13.9417,1368.0458,6.2500,24,0,1,1.000,1.000,SHELTERED,838.14,1.32,0,B_placement_optimized,0.9400,24,18-24,MALE,0,unimpaired,0,1,1,1,48.5680,0.6130,848.5890,1.000,848.5890
Site 683,sim-20260726-011358-seed43,02c3181139f28f198bf64170b7a588152b9fa637,43,bd3f93ef082a,25-145070,OPT2,yes,4740,2020-09-10T07:00,5800,2020-09-11T00:40,1060.0,7489.01,5393.90,51.94,299.55,5020.4992,299.6333,5020.4992,23.6833,57,0,0,1.000,1.000,SHELTERED,7487.72,1.29,0,B_placement_optimized,0.8721,57,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,61.3907,0.6351,3365.1342,1.000,3365.1342
