agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score
Site 166,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-156342,OPT1,yes,4740,2020-09-10T07:00,4773,2020-09-10T07:33,33.0,2521.30,2520.07,17.44,112.10,1386.9667,32.8625,1386.9667,6.5667,50,0,0,1.000,1.000,SHELTERED,2520.07,1.24,0,B_placement_optimized,1.2491,50,25-54,FEMALE,0,unimpaired,0,0,0,0,49.0810,0.6170,879.2408,1.000,879.2408
Site 167,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-149931,OPT1,yes,4740,2020-09-10T07:00,4798,2020-09-10T07:58,58.0,3798.74,3797.47,17.66,112.10,1411.8625,57.7583,1411.8625,6.9833,52,0,0,1.000,1.000,SHELTERED,3797.47,1.27,0,B_placement_optimized,1.0852,52,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,49.7560,0.6222,919.5720,1.000,919.5720
Site 168,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-119602,OPT2,yes,4740,2020-09-10T07:00,5803,2020-09-11T00:43,1063.0,18495.14,16328.94,52.06,299.55,5034.8217,710.9633,5034.8217,23.7333,59,0,0,1.000,1.000,SHELTERED,18422.77,72.37,0,B_placement_optimized,0.7971,59,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,65.4948,0.6772,3789.3142,1.000,3789.3142
Site 169,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-112820,OPT1,yes,4740,2020-09-10T07:00,4766,2020-09-10T07:26,26.0,2400.38,2354.10,17.37,112.10,1379.9958,25.8917,1379.9958,6.4500,44,0,0,1.000,1.000,SHELTERED,2354.10,46.29,0,B_placement_optimized,1.5384,44,25-54,MALE,0,unimpaired,0,0,0,0,48.8920,0.6155,867.9480,1.000,867.9480
Site 170,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-212313,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,11296.92,9178.86,51.25,299.55,4939.3383,217.3633,4939.3383,23.4000,38,0,0,1.000,1.000,SHELTERED,11272.68,24.23,0,B_placement_optimized,1.4905,38,25-54,FEMALE,0,unimpaired,0,0,0,0,60.9148,0.6320,3232.5333,1.000,3232.5333
Site 171,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-145003,OPT1,yes,4740,2020-09-10T07:00,4759,2020-09-10T07:19,19.0,2306.63,2283.05,17.31,112.10,1373.0250,18.9208,1373.0250,6.3333,49,0,0,1.000,1.000,SHELTERED,2283.05,23.58,0,B_placement_optimized,1.9341,49,25-54,MALE,0,unimpaired,0,0,0,0,48.7030,0.6140,856.6553,1.000,856.6553
Site 172,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-112749,OPT2,yes,4740,2020-09-10T07:00,5792,2020-09-11T00:32,1052.0,10899.40,8785.56,51.61,299.55,4982.3058,308.7625,4982.3058,23.5500,29,0,0,1.000,1.000,SHELTERED,10879.39,20.01,0,B_placement_optimized,1.0665,29,25-54,MALE,0,unimpaired,0,0,0,0,61.7470,0.6396,3351.0567,1.000,3351.0567
Site 173,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-167710,OPT2,yes,4740,2020-09-10T07:00,5791,2020-09-11T00:31,1051.0,13580.68,11452.52,51.57,299.55,4977.5317,358.8983,4977.5317,23.5333,25,0,0,1.000,1.000,SHELTERED,13546.34,34.34,0,B_placement_optimized,1.1165,25,25-54,MALE,0,unimpaired,0,0,0,0,62.2923,0.6454,3398.7816,1.000,3398.7816
Site 174,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-102281,OPT1,yes,4740,2020-09-10T07:00,4809,2020-09-10T08:09,69.0,5996.32,5960.04,17.77,112.10,1423.9500,69.8458,1423.9500,7.1667,31,1,0,1.000,1.000,SHELTERED,5960.04,36.28,0,B_placement_optimized,1.4436,31,25-54,MALE,0,unimpaired,1,0,1,1,50.0530,0.6245,939.1538,1.000,939.1538
Site 175,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-129969,OPT2,yes,4740,2020-09-10T07:00,5796,2020-09-11T00:36,1056.0,17405.29,15290.96,51.77,299.55,5001.4025,538.1742,5001.4025,23.6167,55,0,0,1.000,1.000,SHELTERED,17384.78,20.50,0,B_placement_optimized,0.9491,55,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,64.0602,0.6631,3594.4114,1.000,3594.4114
Site 176,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-134232,OPT1,yes,4740,2020-09-10T07:00,4779,2020-09-10T07:39,39.0,2527.48,2512.84,17.49,112.10,1392.9417,38.8375,1392.9417,6.6667,63,0,0,1.000,1.000,SHELTERED,2512.84,14.63,0,B_placement_optimized,1.0574,63,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,49.2430,0.6182,888.9203,1.000,888.9203
Site 177,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-149679,OPT1,yes,4740,2020-09-10T07:00,4763,2020-09-10T07:23,23.0,1878.94,1867.55,17.35,112.10,1377.0083,22.9042,1377.0083,6.4000,41,0,0,1.000,1.000,SHELTERED,1867.55,11.39,0,B_placement_optimized,1.3552,41,25-54,MALE,0,unimpaired,0,0,0,0,48.8110,0.6149,863.1083,1.000,863.1083
Site 178,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-145005,OPT2,yes,4740,2020-09-10T07:00,5782,2020-09-11T00:22,1042.0,17415.96,15306.50,51.21,299.55,4934.5642,304.6258,4934.5642,23.3833,37,0,0,1.000,1.000,SHELTERED,17400.33,15.64,0,B_placement_optimized,1.5550,37,25-54,MALE,0,unimpaired,0,0,0,0,61.9315,0.6427,3317.7562,1.000,3317.7562
Site 179,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-109597,OPT1,yes,4740,2020-09-10T07:00,4763,2020-09-10T07:23,23.0,1989.66,1967.74,17.35,112.10,1377.0083,22.9042,1377.0083,6.4000,33,0,0,1.000,1.000,SHELTERED,1967.74,21.92,0,B_placement_optimized,1.3840,33,25-54,FEMALE,0,unimpaired,0,0,0,0,48.8110,0.6149,863.1083,1.000,863.1083
Site 180,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-134676,OPT2,yes,4740,2020-09-10T07:00,5792,2020-09-11T00:32,1052.0,16434.35,14313.08,51.61,299.55,4982.3058,441.1242,4982.3058,23.5500,60,0,0,1.000,1.000,SHELTERED,16406.91,27.44,0,B_placement_optimized,1.0894,60,55-69,MALE,0,unimpaired,0,0,0,1,63.1273,0.6539,3484.7420,1.000,3484.7420
Site 181,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-212134,OPT2,yes,4740,2020-09-10T07:00,5794,2020-09-11T00:34,1054.0,13641.68,11529.50,51.69,299.55,4991.8542,407.1125,4991.8542,23.5833,26,0,0,1.000,1.000,SHELTERED,13623.33,18.35,0,B_placement_optimized,1.0004,26,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,62.7268,0.6496,3456.2147,1.000,3456.2147
Site 182,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-222081,OPT1,yes,4740,2020-09-10T07:00,4799,2020-09-10T07:59,59.0,4790.74,4766.72,17.66,112.10,1412.8583,58.7542,1412.8583,7.0000,36,0,1,1.000,1.000,SHELTERED,4766.72,24.02,0,B_placement_optimized,1.3381,36,25-54,FEMALE,0,unimpaired,0,1,1,1,49.7830,0.6224,921.1853,1.000,921.1853
Site 183,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-212115,OPT1,yes,4740,2020-09-10T07:00,4745,2020-09-10T07:05,5.0,391.42,386.35,17.19,112.10,1359.0833,4.9792,1359.0833,6.1000,60,1,0,1.000,1.000,SHELTERED,386.35,5.07,0,B_placement_optimized,1.1812,60,55-69,MALE,1,ambulant_impaired_no_aid,1,0,1,1,48.3250,0.6111,834.0698,1.000,834.0698
Site 184,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-149678,OPT1,yes,4740,2020-09-10T07:00,4767,2020-09-10T07:27,27.0,2422.33,2398.02,17.38,112.10,1380.9917,26.8875,1380.9917,6.4667,43,0,0,1.000,1.000,SHELTERED,2398.02,24.31,0,B_placement_optimized,1.4860,43,25-54,MALE,0,unimpaired,0,0,0,0,48.9190,0.6157,869.5613,1.000,869.5613
Site 185,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-167686,OPT2,yes,4740,2020-09-10T07:00,5808,2020-09-11T00:48,1068.0,10335.71,8170.33,52.26,299.55,5058.6925,472.3375,5058.6925,23.8167,41,0,0,1.000,1.000,SHELTERED,10264.15,71.55,0,B_placement_optimized,0.7188,41,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,63.0880,0.6517,3562.8633,1.000,3562.8633
Site 186,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-112919,OPT1,yes,4740,2020-09-10T07:00,4757,2020-09-10T07:17,17.0,1331.39,1310.21,17.29,112.10,1371.0333,16.9292,1371.0333,6.3000,65,0,0,1.000,1.000,SHELTERED,1310.21,21.18,0,B_placement_optimized,1.2509,65,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,48.6490,0.6136,853.4288,1.000,853.4288
Site 187,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-130217,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,12298.44,10180.80,51.41,299.55,4958.4350,281.6617,4958.4350,23.4667,33,0,0,1.000,1.000,SHELTERED,12274.62,23.82,0,B_placement_optimized,1.2525,33,25-54,MALE,0,unimpaired,0,0,0,0,61.5783,0.6384,3309.1236,1.000,3309.1236
Site 188,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-134495,OPT2,yes,4740,2020-09-10T07:00,5810,2020-09-11T00:50,1070.0,13653.06,11529.50,52.34,299.55,5068.2408,622.3558,5068.2408,23.8500,68,0,0,1.000,1.000,SHELTERED,13623.33,29.73,0,B_placement_optimized,0.6904,68,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,64.6233,0.6674,3720.2063,1.000,3720.2063
Site 189,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-150007,OPT1,yes,4740,2020-09-10T07:00,4772,2020-09-10T07:32,32.0,3006.52,3005.28,17.43,112.10,1385.9708,31.8667,1385.9708,6.5500,65,0,0,1.000,1.000,SHELTERED,3005.28,1.24,0,B_placement_optimized,1.5628,65,55-69,MALE,0,unimpaired,0,0,0,1,49.0540,0.6168,877.6275,1.000,877.6275
Site 190,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-123859,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,18431.05,16311.85,51.37,299.55,4953.6608,386.6658,4953.6608,23.4500,27,0,0,1.000,1.000,SHELTERED,18405.67,25.38,0,B_placement_optimized,1.3355,27,25-54,FEMALE,0,unimpaired,0,0,0,0,62.6960,0.6501,3412.2656,1.000,3412.2656
Site 191,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-222227,OPT2,yes,4740,2020-09-10T07:00,5784,2020-09-11T00:24,1044.0,13729.69,11634.58,51.29,299.55,4944.1125,267.3392,4944.1125,23.4167,65,0,0,1.000,1.000,SHELTERED,13728.41,1.29,0,B_placement_optimized,1.4278,65,55-69,MALE,0,unimpaired,0,0,0,1,61.4973,0.6379,3285.9212,1.000,3285.9212
Site 192,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-119356,OPT1,yes,4740,2020-09-10T07:00,4769,2020-09-10T07:29,29.0,2216.95,2189.23,17.40,112.10,1382.9833,28.8792,1382.9833,6.5000,40,0,0,1.000,1.000,SHELTERED,2189.23,27.72,0,B_placement_optimized,1.2695,40,25-54,MALE,0,unimpaired,0,0,0,0,48.9730,0.6161,872.7878,1.000,872.7878
Site 193,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-140187,OPT1,yes,4740,2020-09-10T07:00,4794,2020-09-10T07:54,54.0,4537.71,4509.32,17.62,112.10,1407.8792,53.7750,1407.8792,6.9167,27,0,0,1.000,1.000,SHELTERED,4509.32,28.40,0,B_placement_optimized,1.3819,27,25-54,FEMALE,0,unimpaired,0,0,0,0,49.6480,0.6214,913.1190,1.000,913.1190
Site 194,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-102030,OPT1,yes,4740,2020-09-10T07:00,4826,2020-09-10T08:26,86.0,7755.12,7617.76,17.94,112.10,1442.8058,88.7017,1442.8058,7.4500,43,0,0,1.000,1.000,SHELTERED,7617.76,137.36,0,B_placement_optimized,1.4981,43,25-54,MALE,0,unimpaired,0,0,0,0,50.5120,0.6280,969.7002,1.000,969.7002
Site 195,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-167788,OPT2,yes,4740,2020-09-10T07:00,5791,2020-09-11T00:31,1051.0,10921.89,8798.50,51.57,299.55,4977.5317,295.9133,4977.5317,23.5333,62,0,0,1.000,1.000,SHELTERED,10892.32,29.57,0,B_placement_optimized,1.1108,62,55-69,MALE,0,unimpaired,0,0,0,1,61.6358,0.6386,3335.1668,1.000,3335.1668
Site 196,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-179208,OPT2,yes,4740,2020-09-10T07:00,5784,2020-09-11T00:24,1044.0,12747.67,10643.67,51.29,299.55,4944.1125,247.9592,4944.1125,23.4167,57,0,0,1.000,1.000,SHELTERED,12737.49,10.18,0,B_placement_optimized,1.4326,57,55-69,FEMALE,0,unimpaired,0,0,0,1,61.2953,0.6358,3266.3474,1.000,3266.3474
Site 197,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-156574,OPT2,yes,4740,2020-09-10T07:00,5794,2020-09-11T00:34,1054.0,14469.67,12374.57,51.69,299.55,4991.8542,421.6325,4991.8542,23.5833,38,0,0,1.000,1.000,SHELTERED,14468.39,1.28,0,B_placement_optimized,1.0226,38,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,62.8783,0.6511,3470.8799,1.000,3470.8799
Site 198,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-149962,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,15416.09,13275.69,51.37,299.55,4953.6608,330.1825,4953.6608,23.4500,30,0,0,1.000,1.000,SHELTERED,15369.51,46.58,0,B_placement_optimized,1.3168,30,25-54,MALE,0,unimpaired,0,0,0,0,62.1068,0.6440,3355.2174,1.000,3355.2174
Site 199,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-109721,OPT1,yes,4740,2020-09-10T07:00,4788,2020-09-10T07:48,48.0,2339.34,2322.62,17.57,112.10,1401.9042,47.8000,1401.9042,6.8167,28,0,0,1.000,1.000,SHELTERED,2322.62,16.72,0,B_placement_optimized,0.8002,28,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,49.4860,0.6201,903.4395,1.000,903.4395
Site 200,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-221849,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,15453.70,13339.21,51.37,299.55,4953.6608,335.0275,4953.6608,23.4500,50,0,0,1.000,1.000,SHELTERED,15433.03,20.66,0,B_placement_optimized,1.3007,50,25-54,FEMALE,0,unimpaired,0,0,0,0,62.1573,0.6446,3360.1109,1.000,3360.1109
Site 201,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-145323,OPT2,yes,4740,2020-09-10T07:00,5793,2020-09-11T00:33,1053.0,15748.73,13588.23,51.65,299.55,4987.0800,439.4450,4987.0800,23.5667,41,0,1,1.000,1.000,SHELTERED,15682.05,66.68,0,B_placement_optimized,1.0545,41,25-54,MALE,0,unimpaired,0,1,1,1,63.0870,0.6534,3485.9582,1.000,3485.9582
Site 202,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-119528,OPT2,yes,4740,2020-09-10T07:00,5831,2020-09-11T01:11,1091.0,12868.08,10716.82,53.17,299.55,5167.6183,905.6200,5167.6183,24.2000,61,0,0,1.000,1.000,SHELTERED,12810.65,57.44,0,B_placement_optimized,0.4892,61,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,66.6717,0.6860,4066.9234,1.000,4066.9234
Site 203,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-222128,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,13274.26,11108.28,51.41,299.55,4958.4350,297.8117,4958.4350,23.4667,37,0,1,1.000,1.000,SHELTERED,13202.11,72.15,0,B_placement_optimized,1.2786,37,25-54,FEMALE,0,unimpaired,0,1,1,1,61.7467,0.6402,3325.4351,1.000,3325.4351
Site 204,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-221989,OPT1,yes,4740,2020-09-10T07:00,4766,2020-09-10T07:26,26.0,2123.71,2092.66,17.37,112.10,1379.9958,25.8917,1379.9958,6.4500,60,1,0,1.000,1.000,SHELTERED,2092.66,31.05,0,B_placement_optimized,1.3200,60,55-69,MALE,0,unimpaired,1,0,1,1,48.8920,0.6155,867.9480,1.000,867.9480
Site 205,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-167939,OPT1,yes,4740,2020-09-10T07:00,4764,2020-09-10T07:24,24.0,1734.10,1711.40,17.36,112.10,1378.0042,23.9000,1378.0042,6.4167,18,0,0,1.000,1.000,SHELTERED,1711.40,22.70,0,B_placement_optimized,1.1817,18,18-24,MALE,0,unimpaired,0,0,0,0,48.8380,0.6151,864.7215,1.000,864.7215
Site 206,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-178970,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,15547.12,13399.71,51.37,299.55,4953.6608,335.0275,4953.6608,23.4500,63,0,0,1.000,1.000,SHELTERED,15493.53,53.59,0,B_placement_optimized,1.3102,63,55-69,MALE,0,unimpaired,0,0,0,1,62.1573,0.6446,3360.1109,1.000,3360.1109
Site 207,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-212234,OPT1,yes,4740,2020-09-10T07:00,4750,2020-09-10T07:10,10.0,898.93,872.94,17.23,112.10,1364.0625,9.9583,1364.0625,6.1833,48,0,0,1.000,1.000,SHELTERED,872.94,25.99,0,B_placement_optimized,1.3904,48,25-54,MALE,0,unimpaired,0,0,0,0,48.4600,0.6121,842.1360,1.000,842.1360
Site 208,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-140187,OPT1,yes,4740,2020-09-10T07:00,4796,2020-09-10T07:56,56.0,4537.71,4509.32,17.64,112.10,1409.8708,55.7667,1409.8708,6.9500,46,1,0,1.000,1.000,SHELTERED,4509.32,28.40,0,B_placement_optimized,1.3433,46,25-54,OTHER,0,unimpaired,1,0,1,1,49.7020,0.6218,916.3455,1.000,916.3455
Site 209,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-130250,OPT2,yes,4740,2020-09-10T07:00,5784,2020-09-11T00:24,1044.0,14035.96,11889.91,51.29,299.55,4944.1125,273.7992,4944.1125,23.4167,33,0,0,1.000,1.000,SHELTERED,13983.74,52.22,0,B_placement_optimized,1.4248,33,25-54,FEMALE,0,unimpaired,0,0,0,0,61.5647,0.6386,3292.4458,1.000,3292.4458
Site 210,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-190328,OPT1,yes,4740,2020-09-10T07:00,4774,2020-09-10T07:34,34.0,3181.77,3158.59,17.44,112.10,1387.9625,33.8583,1387.9625,6.5833,25,0,0,1.000,1.000,SHELTERED,3158.59,23.18,0,B_placement_optimized,1.5402,25,25-54,FEMALE,0,unimpaired,0,0,0,0,49.1080,0.6172,880.8540,1.000,880.8540
Site 211,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-156062,OPT1,yes,4740,2020-09-10T07:00,4765,2020-09-10T07:25,25.0,2365.79,2325.16,17.36,112.10,1379.0000,24.8958,1379.0000,6.4333,30,1,0,1.000,1.000,SHELTERED,2325.16,40.63,0,B_placement_optimized,1.5714,30,25-54,FEMALE,0,unimpaired,1,0,1,1,48.8650,0.6153,866.3348,1.000,866.3348
Site 212,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-221928,OPT1,yes,4740,2020-09-10T07:00,4783,2020-09-10T07:43,43.0,3258.91,3168.06,17.52,112.10,1396.9250,42.8208,1396.9250,6.7333,50,0,0,1.000,1.000,SHELTERED,3168.06,90.86,0,B_placement_optimized,1.2544,50,25-54,FEMALE,0,unimpaired,0,0,0,0,49.3510,0.6191,895.3733,1.000,895.3733
Site 213,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-102436,OPT2,yes,4740,2020-09-10T07:00,5784,2020-09-11T00:24,1044.0,16476.19,14381.13,51.29,299.55,4944.1125,322.2492,4944.1125,23.4167,48,0,1,1.000,1.000,SHELTERED,16474.95,1.24,0,B_placement_optimized,1.4133,48,25-54,MALE,0,unimpaired,0,1,1,1,62.0697,0.6439,3341.3803,1.000,3341.3803
Site 214,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-130104,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,14223.12,12064.62,51.37,299.55,4953.6608,304.3425,4953.6608,23.4500,29,0,0,1.000,1.000,SHELTERED,14158.44,64.68,0,B_placement_optimized,1.3267,29,25-54,MALE,0,unimpaired,0,0,0,0,61.8375,0.6412,3329.1190,1.000,3329.1190
Site 215,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-140213,OPT2,yes,4740,2020-09-10T07:00,5782,2020-09-11T00:22,1042.0,14006.40,11911.31,51.21,299.55,4934.5642,244.8708,4934.5642,23.3833,29,0,0,1.000,1.000,SHELTERED,14005.13,1.27,0,B_placement_optimized,1.5616,29,25-54,MALE,0,unimpaired,0,0,0,0,61.3087,0.6362,3257.4037,1.000,3257.4037
Site 216,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-222241,OPT2,yes,4740,2020-09-10T07:00,5797,2020-09-11T00:37,1057.0,19529.32,17403.58,51.81,299.55,5006.1767,625.8208,5006.1767,23.6333,39,1,0,1.000,1.000,SHELTERED,19497.41,31.91,0,B_placement_optimized,0.9206,39,25-54,MALE,1,ambulant_impaired_no_aid,1,0,1,1,64.8783,0.6715,3685.8468,1.000,3685.8468
Site 217,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-221997,OPT2,yes,4740,2020-09-10T07:00,5792,2020-09-11T00:32,1052.0,14184.58,12089.50,51.61,299.55,4982.3058,391.1108,4982.3058,23.5500,62,1,0,1.000,1.000,SHELTERED,14183.33,1.25,0,B_placement_optimized,1.0667,62,55-69,FEMALE,0,unimpaired,1,0,1,1,62.6055,0.6485,3434.2285,1.000,3434.2285
Site 218,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-156416,OPT1,yes,4740,2020-09-10T07:00,4835,2020-09-10T08:35,95.0,8892.43,8878.97,18.03,112.10,1452.7883,98.6842,1452.7883,7.6000,44,0,0,1.000,1.000,SHELTERED,8878.97,13.46,0,B_placement_optimized,1.5464,44,25-54,MALE,0,unimpaired,0,0,0,0,50.7550,0.6298,985.8719,1.000,985.8719
Site 219,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,26-140478,OPT2,yes,4740,2020-09-10T07:00,5782,2020-09-11T00:22,1042.0,18041.00,15912.27,51.21,299.55,4934.5642,312.7008,4934.5642,23.3833,52,0,0,1.000,1.000,SHELTERED,18006.09,34.91,0,B_placement_optimized,1.5638,52,25-54,FEMALE,0,unimpaired,0,0,0,0,62.0157,0.6435,3325.9120,1.000,3325.9120
Site 220,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-201630,OPT1,yes,4740,2020-09-10T07:00,4754,2020-09-10T07:14,14.0,1148.30,1147.04,17.27,112.10,1368.0458,13.9417,1368.0458,6.2500,35,0,0,1.000,1.000,SHELTERED,1147.04,1.26,0,B_placement_optimized,1.2957,35,25-54,MALE,0,unimpaired,0,0,0,0,48.5680,0.6130,848.5890,1.000,848.5890
Site 221,sim-20260726-005441-seed44,b69fc6dd10bda0810b63b69b4bb59585812306c6,44,bd3f93ef082a,25-145288,OPT2,yes,4740,2020-09-10T07:00,5785,2020-09-11T00:25,1045.0,11836.58,9709.75,51.33,299.55,4948.8867,246.2733,4948.8867,23.4333,31,0,1,1.000,1.000,SHELTERED,11803.58,33.00,0,B_placement_optimized,1.3568,31,25-54,MALE,0,unimpaired,0,1,1,1,61.2550,0.6353,3267.5569,1.000,3267.5569
