agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals
Site 1105,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123761,,no,960,2020-09-07T16:00,,,,10872.41,2274.70,173.09,562.70,54002.8192,194.1600,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10844.06,28.35,2
Site 1106,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-129904,,no,960,2020-09-07T16:00,,,,9350.64,9349.40,173.09,562.70,54002.8192,156.7933,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9349.40,1.24,1
Site 1107,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102479,,no,960,2020-09-07T16:00,,,,15486.37,15439.91,173.09,562.70,54002.8192,288.2083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,15439.91,46.47,1
Site 1108,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-222199,,no,960,2020-09-07T16:00,,,,10028.31,1427.39,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9996.75,31.56,2
Site 1109,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149628,CJ,yes,960,2020-09-07T16:00,987,2020-09-07T16:27,27.0,2146.97,2123.08,11.18,82.50,183.9083,37.1250,183.9083,0.4667,,,,1.000,1.000,SHELTERED,2123.08,23.89,0
Site 1110,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123590,,no,960,2020-09-07T16:00,,,,7269.52,7268.21,173.09,562.70,54002.8192,124.1750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7268.21,1.31,1
Site 1111,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212165,,no,960,2020-09-07T16:00,,,,4436.02,4405.31,173.09,562.70,54002.8192,78.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4405.31,30.71,1
Site 1112,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119369,,no,960,2020-09-07T16:00,,,,6140.74,5966.03,173.09,562.70,54002.8192,105.7250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5966.03,174.71,1
Site 1113,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145420,,no,960,2020-09-07T16:00,,,,4689.61,4688.32,173.09,562.70,54002.8192,83.5850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4688.32,1.28,1
Site 1114,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109299,,no,960,2020-09-07T16:00,,,,11030.53,2430.15,173.09,562.70,54002.8192,197.8967,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10999.51,31.02,2
Site 1115,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-221870,,no,960,2020-09-07T16:00,,,,4954.36,4922.10,173.09,562.70,54002.8192,87.2750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4922.10,32.26,1
Site 1116,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-221864,,no,960,2020-09-07T16:00,,,,10244.39,10230.63,173.09,562.70,54002.8192,179.2133,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10230.63,13.76,1
Site 1117,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156605,,no,960,2020-09-07T16:00,,,,11661.05,11597.36,173.09,562.70,54002.8192,212.8433,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11597.36,63.68,1
Site 1118,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134524,,no,960,2020-09-07T16:00,,,,16447.94,16446.66,173.09,562.70,54002.8192,300.9183,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16446.66,1.27,1
Site 1119,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140321,,no,960,2020-09-07T16:00,,,,4234.59,4227.15,173.09,562.70,54002.8192,75.6250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4227.15,7.45,1
Site 1120,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145004,,no,960,2020-09-07T16:00,,,,5197.55,5070.14,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5070.14,127.41,1
Site 1121,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109318,,no,960,2020-09-07T16:00,,,,9490.12,9488.85,173.09,562.70,54002.8192,160.5300,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9488.85,1.27,1
Site 1122,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123903,,no,960,2020-09-07T16:00,,,,10823.13,2216.55,173.09,562.70,54002.8192,192.2917,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10785.91,37.22,2
Site 1123,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212203,,no,960,2020-09-07T16:00,,,,10577.63,1974.73,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10544.09,33.54,2
Site 1124,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112970,,no,960,2020-09-07T16:00,,,,9083.75,9062.17,173.09,562.70,54002.8192,152.4650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9062.17,21.59,1
Site 1125,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145128,,no,960,2020-09-07T16:00,,,,10032.01,1444.54,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10013.90,18.11,2
Site 1126,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156178,,no,960,2020-09-07T16:00,,,,9078.36,9052.77,173.09,562.70,54002.8192,152.4650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9052.77,25.59,1
Site 1127,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-123641,,no,960,2020-09-07T16:00,,,,11016.86,10915.26,173.09,562.70,54002.8192,197.8967,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10915.26,101.60,1
Site 1128,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102507,,no,960,2020-09-07T16:00,,,,11777.01,3175.68,173.09,562.70,54002.8192,216.5800,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11745.04,31.97,2
Site 1129,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102186,,no,960,2020-09-07T16:00,,,,10623.61,2041.12,173.09,562.70,54002.8192,188.5550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10610.48,13.13,2
Site 1130,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112631,,no,960,2020-09-07T16:00,,,,11866.58,11815.45,173.09,562.70,54002.8192,218.4483,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11815.45,51.13,1
Site 1131,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167639,,no,960,2020-09-07T16:00,,,,6232.66,6231.38,173.09,562.70,54002.8192,106.9550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6231.38,1.28,1
Site 1132,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201496,,no,960,2020-09-07T16:00,,,,9984.57,9983.31,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9983.31,1.26,1
Site 1133,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134230,,no,960,2020-09-07T16:00,,,,13082.51,13081.25,173.09,562.70,54002.8192,246.4733,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13081.25,1.27,1
Site 1134,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-178967,,no,960,2020-09-07T16:00,,,,11394.45,2823.83,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11393.19,1.26,2
Site 1135,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-109708,,no,960,2020-09-07T16:00,,,,10000.23,9987.15,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9987.15,13.09,1
Site 1136,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102050,,no,960,2020-09-07T16:00,,,,11544.77,11509.33,173.09,562.70,54002.8192,210.9750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11509.33,35.44,1
Site 1137,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-129932,,no,960,2020-09-07T16:00,,,,6435.10,6396.76,173.09,562.70,54002.8192,110.6450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6396.76,38.34,1
Site 1138,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190770,,no,960,2020-09-07T16:00,,,,8508.85,8442.78,173.09,562.70,54002.8192,143.8550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8442.78,66.06,1
Site 1139,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140403,,no,960,2020-09-07T16:00,,,,11579.16,2996.40,173.09,562.70,54002.8192,210.9750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11565.76,13.39,2
Site 1140,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-222136,,no,960,2020-09-07T16:00,,,,14845.04,14843.77,173.09,562.70,54002.8192,279.7350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14843.77,1.27,1
Site 1141,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190581,,no,960,2020-09-07T16:00,,,,11956.05,11896.13,173.09,562.70,54002.8192,220.3167,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11896.13,59.92,1
Site 1142,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119569,,no,960,2020-09-07T16:00,,,,9699.03,9575.04,173.09,562.70,54002.8192,166.1350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9575.04,123.98,1
Site 1143,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134551,,no,960,2020-09-07T16:00,,,,9894.54,9865.20,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9865.20,29.34,1
Site 1144,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102299,,no,960,2020-09-07T16:00,,,,3675.02,3645.77,173.09,562.70,54002.8192,66.0000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3645.77,29.25,1
Site 1145,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190634,,no,960,2020-09-07T16:00,,,,9856.34,9775.89,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9775.89,80.46,1
Site 1146,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-222054,,no,960,2020-09-07T16:00,,,,11332.47,11331.18,173.09,562.70,54002.8192,205.3700,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11331.18,1.28,1
Site 1147,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119518,,no,960,2020-09-07T16:00,,,,6503.69,6424.59,173.09,562.70,54002.8192,111.8750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6424.59,79.10,1
Site 1148,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201231,,no,960,2020-09-07T16:00,,,,11574.32,2987.97,173.09,562.70,54002.8192,210.9750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11557.33,17.00,2
Site 1149,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134690,,no,960,2020-09-07T16:00,,,,11303.10,2728.72,173.09,562.70,54002.8192,205.3700,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11298.08,5.02,2
Site 1150,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134295,,no,960,2020-09-07T16:00,,,,8920.82,8819.22,173.09,562.70,54002.8192,150.0050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8819.22,101.60,1
Site 1151,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-179283,CJ,yes,960,2020-09-07T16:00,1005,2020-09-07T16:45,45.0,3514.21,3512.89,12.46,82.50,208.6583,61.8750,208.6583,0.7667,,,,1.000,1.000,SHELTERED,3512.89,1.32,0
Site 1152,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102549,,no,960,2020-09-07T16:00,,,,4313.69,4312.41,173.09,562.70,54002.8192,77.0000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4312.41,1.28,1
Site 1153,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-212183,OCC,yes,960,2020-09-07T16:00,971,2020-09-07T16:11,11.0,908.17,872.32,10.00,82.50,161.9083,15.1250,161.9083,0.2000,,,,1.000,1.000,SHELTERED,872.32,35.85,0
Site 1154,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102034,,no,960,2020-09-07T16:00,,,,4627.85,4560.99,173.09,562.70,54002.8192,82.3550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4560.99,66.86,1
Site 1155,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-102168,OCC,yes,960,2020-09-07T16:00,975,2020-09-07T16:15,15.0,1231.01,1195.79,10.30,82.50,167.4083,20.6250,167.4083,0.2667,,,,1.000,1.000,SHELTERED,1195.79,35.21,0
Site 1156,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-179057,,no,960,2020-09-07T16:00,,,,3695.41,3592.60,173.09,562.70,54002.8192,66.0000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3592.60,102.81,1
Site 1157,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-130139,,no,960,2020-09-07T16:00,,,,3884.33,3847.95,173.09,562.70,54002.8192,68.7500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3847.95,36.38,1
Site 1158,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167631,CJ,yes,960,2020-09-07T16:00,983,2020-09-07T16:23,23.0,1857.81,1838.73,10.89,82.50,178.4083,31.6250,178.4083,0.4000,,,,1.000,1.000,SHELTERED,1838.73,19.08,0
Site 1159,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-190576,,no,960,2020-09-07T16:00,,,,7007.51,6960.21,173.09,562.70,54002.8192,119.2550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6960.21,47.30,1
Site 1160,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134682,,no,960,2020-09-07T16:00,,,,12829.05,12827.79,173.09,562.70,54002.8192,240.8683,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12827.79,1.26,1
Site 1161,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134479,CJ,yes,960,2020-09-07T16:00,1004,2020-09-07T16:44,44.0,3447.30,3413.53,12.39,82.50,207.2833,60.5000,207.2833,0.7500,,,,1.000,1.000,SHELTERED,3413.53,33.76,0
Site 1162,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119629,,no,960,2020-09-07T16:00,,,,9799.09,9720.23,173.09,562.70,54002.8192,168.0033,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9720.23,78.86,1
Site 1163,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156157,,no,960,2020-09-07T16:00,,,,10169.09,10086.93,173.09,562.70,54002.8192,177.3450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10086.93,82.17,1
Site 1164,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112828,,no,960,2020-09-07T16:00,,,,11098.73,2528.11,173.09,562.70,54002.8192,199.7650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11097.47,1.26,2
Site 1165,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156246,,no,960,2020-09-07T16:00,,,,10881.86,10844.42,173.09,562.70,54002.8192,194.1600,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10844.42,37.44,1
Site 1166,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140454,,no,960,2020-09-07T16:00,,,,13773.86,13772.57,173.09,562.70,54002.8192,263.2883,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13772.57,1.29,1
Site 1167,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-178898,,no,960,2020-09-07T16:00,,,,8541.07,8521.82,173.09,562.70,54002.8192,143.8550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8521.82,19.24,1
Site 1168,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-156539,,no,960,2020-09-07T16:00,,,,11395.43,2810.78,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11380.14,15.29,2
Site 1169,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140586,,no,960,2020-09-07T16:00,,,,10761.46,10710.92,173.09,562.70,54002.8192,190.4233,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10710.92,50.54,1
Site 1170,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-149688,,no,960,2020-09-07T16:00,,,,8748.18,8746.88,173.09,562.70,54002.8192,147.5450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8746.88,1.30,1
Site 1171,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145146,,no,960,2020-09-07T16:00,,,,9544.92,9524.86,173.09,562.70,54002.8192,162.3983,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9524.86,20.07,1
Site 1172,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-112937,,no,960,2020-09-07T16:00,,,,4410.24,4400.84,173.09,562.70,54002.8192,78.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4400.84,9.41,1
Site 1173,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145278,,no,960,2020-09-07T16:00,,,,3554.77,3517.98,173.09,562.70,54002.8192,63.2500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3517.98,36.78,1
Site 1174,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134246,,no,960,2020-09-07T16:00,,,,11404.95,2750.23,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11319.59,85.36,2
Site 1175,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-145138,,no,960,2020-09-07T16:00,,,,9873.10,9775.89,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9775.89,97.22,1
Site 1176,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167822,,no,960,2020-09-07T16:00,,,,11416.47,2845.85,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11415.21,1.26,2
Site 1177,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-201433,,no,960,2020-09-07T16:00,,,,5187.77,5118.40,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5118.40,69.36,1
Site 1178,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140135,,no,960,2020-09-07T16:00,,,,11391.44,2807.03,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11376.39,15.05,2
Site 1179,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119222,,no,960,2020-09-07T16:00,,,,4419.86,4391.77,173.09,562.70,54002.8192,78.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4391.77,28.09,1
Site 1180,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119483,CJ,yes,960,2020-09-07T16:00,983,2020-09-07T16:23,23.0,1828.43,1789.58,10.89,82.50,178.4083,31.6250,178.4083,0.4000,,,,1.000,1.000,SHELTERED,1789.58,38.84,0
Site 1181,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140480,,no,960,2020-09-07T16:00,,,,7235.65,7086.75,173.09,562.70,54002.8192,122.9450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7086.75,148.90,1
Site 1182,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-178796,,no,960,2020-09-07T16:00,,,,14960.81,14943.74,173.09,562.70,54002.8192,280.7942,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14943.74,17.08,1
Site 1183,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-178852,,no,960,2020-09-07T16:00,,,,12042.19,11850.03,173.09,562.70,54002.8192,222.1850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11850.03,192.17,1
Site 1184,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-119518,,no,960,2020-09-07T16:00,,,,6503.69,6424.59,173.09,562.70,54002.8192,111.8750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6424.59,79.10,1
Site 1185,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167848,,no,960,2020-09-07T16:00,,,,5180.75,5100.61,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5100.61,80.14,1
Site 1186,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-140157,,no,960,2020-09-07T16:00,,,,11855.25,3258.91,173.09,562.70,54002.8192,218.4483,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11828.27,26.98,2
Site 1187,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-134402,,no,960,2020-09-07T16:00,,,,6554.30,6524.03,173.09,562.70,54002.8192,113.1050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6524.03,30.27,1
Site 1188,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167850,,no,960,2020-09-07T16:00,,,,3843.39,3842.11,173.09,562.70,54002.8192,68.7500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3842.11,1.28,1
Site 1189,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-221875,,no,960,2020-09-07T16:00,,,,10900.22,10861.45,173.09,562.70,54002.8192,194.1600,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10861.45,38.77,1
Site 1190,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,25-167622,,no,960,2020-09-07T16:00,,,,9845.63,1239.64,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9809.00,36.64,2
Site 1191,sim-20260725-220551-seed44,83d721b7e796a803ae86e8942531b7f7e03db038,44,0bc943324ae6,26-150089,,no,960,2020-09-07T16:00,,,,11020.32,2449.67,173.09,562.70,54002.8192,197.8967,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11019.03,1.29,2
