Encampment report id,Longitude,Latitude,People_starting_here
25-190590,-122.503896,45.551356,1
25-190586,-122.659758,45.512945,1
26-119355,-122.681757,45.528997,1
26-119354,-122.672675,45.539817,1
26-119345,-122.618274,45.512244,1
26-119343,-122.494485,45.494957,1
26-119341,-122.547807,45.473993,1
26-119335,-122.67599,45.54132,1
26-119318,-122.560757,45.558971,1
25-190651,-122.518188,45.55045,1
25-190645,-122.537679,45.531304,1
25-190643,-122.555654,45.518684,1
25-190641,-122.524181,45.553683,1
25-190636,-122.620581,45.48135,1
25-190579,-122.610877,45.522932,1
25-190575,-122.677218,45.521868,1
25-190566,-122.656576,45.521007,1
25-190543,-122.532669,45.481535,1
25-190533,-122.663784,45.517237,1
26-119397,-122.668139,45.512546,1
26-119395,-122.610916,45.490166,1
26-119390,-122.68633,45.55038,1
26-119388,-122.678098,45.503495,1
26-119386,-122.694816,45.536996,1
26-119375,-122.662098,45.564986,1
26-119373,-122.661629,45.519774,1
26-119369,-122.654028,45.480672,1
26-119368,-122.659822,45.520346,1
26-119364,-122.665028,45.512986,1
25-190618,-122.54497,45.57179,1
25-190413,-122.546591,45.533654,1
25-190397,-122.540104,45.532442,1
25-190396,-122.540265,45.533075,1
26-119433,-122.596838,45.496737,1
26-119431,-122.689728,45.534766,1
26-119423,-122.556272,45.567271,1
26-119408,-122.697602,45.553296,1
26-119402,-122.60124,45.55641,1
25-190495,-122.647049,45.579588,1
25-190487,-122.614878,45.551172,1
25-190445,-122.63591,45.534412,1
25-190442,-122.578478,45.48192,1
25-190524,-122.684777,45.51963,1
25-190509,-122.762821,45.590486,1
25-190500,-122.691182,45.555694,1
25-190499,-122.608727,45.479163,1
25-190319,-122.646544,45.517179,1
25-190313,-122.584698,45.485568,1
25-179321,-122.65656,45.51432,1
26-119483,-122.72385,45.59476,1
26-119460,-122.657641,45.520383,1
26-119458,-122.484944,45.486581,1
26-119457,-122.553654,45.48988,1
26-119447,-122.571394,45.530889,1
26-119438,-122.538186,45.557074,1
26-119435,-122.77909,45.623805,1
25-190374,-122.561899,45.524136,1
25-190367,-122.579273,45.503499,1
25-190360,-122.662673,45.523086,1
25-190355,-122.623397,45.523624,1
25-190349,-122.675864,45.526712,1
25-190438,-122.659822,45.520275,1
25-179098,-122.580219,45.474488,1
25-179080,-122.656673,45.519353,1
25-179075,-122.661136,45.501679,1
26-119541,-122.690806,45.534868,1
26-119528,-122.567221,45.497569,1
26-119525,-122.68958,45.5263,1
25-179218,-122.654334,45.527878,1
25-179208,-122.731619,45.591155,1
25-179202,-122.574051,45.496458,1
25-179192,-122.638241,45.511559,1
25-179176,-122.600314,45.497361,1
25-179165,-122.676522,45.503667,1
25-179281,-122.76217,45.586516,1
25-179279,-122.679246,45.51279,1
25-190330,-122.639588,45.487076,1
25-190329,-122.65568,45.50667,1
25-178944,-122.577224,45.51878,1
25-178943,-122.75994,45.586486,1
25-178938,-122.510654,45.522212,1
26-119552,-122.679353,45.551429,1
25-179003,-122.580986,45.496173,1
25-178977,-122.572173,45.496419,1
25-179065,-122.550355,45.498159,1
25-179062,-122.547584,45.548081,1
25-179058,-122.571452,45.530871,1
25-179039,-122.677633,45.529887,1
25-179027,-122.584457,45.527784,1
25-179023,-122.585186,45.571548,1
25-179018,-122.538028,45.556011,1
25-179140,-122.557968,45.518419,1
25-179133,-122.680116,45.569902,1
25-179113,-122.658054,45.522285,1
25-178848,-122.66112,45.504956,1
25-178846,-122.760547,45.587104,1
26-119639,-122.506056,45.526566,1
26-119636,-122.537368,45.539734,1
26-119634,-122.662627,45.518053,1
26-119629,-122.579704,45.486538,1
26-119621,-122.673458,45.479806,1
26-119617,-122.539015,45.505215,1
26-119605,-122.611389,45.479167,1
25-178925,-122.496709,45.503619,1
25-178909,-122.696214,45.552534,1
25-178902,-122.494945,45.502844,1
25-178899,-122.67798,45.5229,1
25-178896,-122.73702,45.593827,1
25-178968,-122.684252,45.507151,1
25-178950,-122.755984,45.58507,1
25-178704,-122.59722,45.49013,1
26-119674,-122.58933,45.485538,1
26-119660,-122.579688,45.472063,1
26-119659,-122.691793,45.554563,1
26-119645,-122.573777,45.474236,1
25-178758,-122.580299,45.535754,1
25-178737,-122.538908,45.504808,1
25-178832,-122.566561,45.517698,1
25-178829,-122.561851,45.529123,1
25-178794,-122.648572,45.517186,1
25-178882,-122.697888,45.554372,1
25-178867,-122.562159,45.524413,1
25-178866,-122.61135,45.49178,1
25-178863,-122.628362,45.519836,1
25-178854,-122.49628,45.533657,1
25-178853,-122.555086,45.475981,1
25-167978,-122.586713,45.465962,1
25-167964,-122.674913,45.517324,1
25-167963,-122.673296,45.516121,1
25-167956,-122.690801,45.526634,1
25-167954,-122.656607,45.520779,1
26-119759,-122.534262,45.558843,1
26-119744,-122.662633,45.561621,1
26-119739,-122.49923,45.52717,1
26-119730,-122.508095,45.513815,1
25-168030,-122.758519,45.59006,1
25-168026,-122.702787,45.533992,1
25-168022,-122.665812,45.45926,1
25-168020,-122.680421,45.512591,1
25-168019,-122.572194,45.525754,1
25-178726,-122.671366,45.509675,1
25-178717,-122.658942,45.520075,1
25-167891,-122.624953,45.538219,1
25-167889,-122.763798,45.593059,1
25-167877,-122.659011,45.527019,1
26-129749,-122.555767,45.490694,1
26-129735,-122.516989,45.518404,1
26-129729,-122.5301,45.55549,1
26-129716,-122.678944,45.580169,1
26-119766,-122.649975,45.48516,1
26-119760,-122.659669,45.565991,1
25-167944,-122.623329,45.571064,1
25-167938,-122.685367,45.584607,1
25-167931,-122.647537,45.527394,1
25-167926,-122.594504,45.526157,1
25-167911,-122.667819,45.537143,1
25-167908,-122.578693,45.539395,1
25-167979,-122.696957,45.539102,1
25-167721,-122.657247,45.512305,1
26-129792,-122.609633,45.478306,1
26-129780,-122.690775,45.535464,1
26-129772,-122.70627,45.58458,1
26-129764,-122.588877,45.560957,1
26-129761,-122.69996,45.50649,1
25-167804,-122.522219,45.49054,1
25-167789,-122.57108,45.46286,1
25-167756,-122.563098,45.519786,1
25-167849,-122.556399,45.532021,1
25-167837,-122.620582,45.485684,1
25-167833,-122.62105,45.56302,1
25-167822,-122.688649,45.534966,1
25-167820,-122.492554,45.493599,1
25-167819,-122.64667,45.49925,1
25-167895,-122.549787,45.468349,1
25-167637,-122.682349,45.594522,1
25-167635,-122.567398,45.471472,1
25-167634,-122.698301,45.463486,1
25-167631,-122.729704,45.592002,1
26-129844,-122.657869,45.503941,1
26-129836,-122.682577,45.582899,1
26-129819,-122.601505,45.492381,1
25-167712,-122.652896,45.481523,1
25-167710,-122.573429,45.4748,1
25-167708,-122.558675,45.476155,1
25-167685,-122.64296,45.463094,1
25-167683,-122.62415,45.50759,1
25-167746,-122.496384,45.516046,1
25-167741,-122.678181,45.517294,1
25-167740,-122.685231,45.523906,1
25-167724,-122.660961,45.536445,1
25-167573,-122.569715,45.470394,1
25-167570,-122.654369,45.577331,1
25-167558,-122.624323,45.463322,1
25-167554,-122.6184,45.536855,1
25-167552,-122.551093,45.576426,1
26-129879,-122.660964,45.464992,1
26-129877,-122.542126,45.526647,1
26-129870,-122.687449,45.529281,1
26-129867,-122.581751,45.481046,1
26-129860,-122.577432,45.481153,1
26-129856,-122.761893,45.586331,1
25-167621,-122.685423,45.577035,1
25-167615,-122.661232,45.515841,1
25-167604,-122.753838,45.587101,1
25-167590,-122.620423,45.568638,1
25-167661,-122.730522,45.58599,1
25-156562,-122.639159,45.46375,1
25-156555,-122.668018,45.512261,1
25-156553,-122.529691,45.522323,1
26-129900,-122.688634,45.534277,1
26-129899,-122.68313,45.507704,1
26-129887,-122.6535,45.59751,1
26-129886,-122.659505,45.462956,1
25-156665,-122.543107,45.531571,1
25-156657,-122.657568,45.535407,1
25-156655,-122.566931,45.481434,1
25-156646,-122.561918,45.529478,1
25-156624,-122.686933,45.523882,1
25-156613,-122.614432,45.478436,1
25-167537,-122.568809,45.482242,1
25-156672,-122.678009,45.509777,1
25-167580,-122.625763,45.51944,1
25-156380,-122.69284,45.60997,1
25-156376,-122.484609,45.492781,1
25-156370,-122.654457,45.510144,1
26-129964,-122.559657,45.48409,1
26-129959,-122.558056,45.533538,1
26-129949,-122.75695,45.5931,1
26-129948,-122.71736,45.472867,1
26-129938,-122.666597,45.572554,1
25-156482,-122.717489,45.58145,1
25-156468,-122.543352,45.532264,1
25-156437,-122.679623,45.525223,1
25-156528,-122.643125,45.497741,1
25-156521,-122.660465,45.5675,1
25-156517,-122.668838,45.572726,1
25-156603,-122.662128,45.526112,1
25-156563,-122.633623,45.577922,1
25-156295,-122.687443,45.530128,1
25-156294,-122.556178,45.560475,1
25-156289,-122.735418,45.593523,1
25-156281,-122.691438,45.555997,1
25-156266,-122.59607,45.49108,1
25-156245,-122.684192,45.515831,1
26-130011,-122.53331,45.51921,1
26-129989,-122.672774,45.539604,1
26-129981,-122.606127,45.498456,1
26-129973,-122.649285,45.498178,1
26-129969,-122.498707,45.504679,1
25-156359,-122.566438,45.475528,1
25-156329,-122.541994,45.48307,1
25-156405,-122.530086,45.518577,1
25-156389,-122.537697,45.512916,1
25-156387,-122.500284,45.550583,1
25-156163,-122.670089,45.536528,1
25-156160,-122.660138,45.525193,1
25-156159,-122.589108,45.479656,1
25-156153,-122.57744,45.532468,1
25-156145,-122.660959,45.508213,1
26-130074,-122.743413,45.585933,1
26-130056,-122.658993,45.464791,1
26-130028,-122.681945,45.579764,1
26-130022,-122.567178,45.478571,1
25-156237,-122.657335,45.510873,1
25-156220,-122.651185,45.517118,1
25-156210,-122.577998,45.483472,1
25-156204,-122.644072,45.517083,1
25-156203,-122.676454,45.508076,1
25-156186,-122.52172,45.51839,1
25-156308,-122.688406,45.512018,1
25-156053,-122.661639,45.535787,1
25-145516,-122.648568,45.517899,1
26-130135,-122.659872,45.465682,1
26-130117,-122.734559,45.554974,1
26-130104,-122.557452,45.477382,1
26-130098,-122.666719,45.533803,1
25-156128,-122.585481,45.471212,1
25-156112,-122.510208,45.521817,1
25-156102,-122.662247,45.547453,1
25-156089,-122.557762,45.560755,1
25-156073,-122.693273,45.587312,1
25-156071,-122.654302,45.522131,1
25-156177,-122.59706,45.49537,1
25-156172,-122.762694,45.591674,1
25-156171,-122.700398,45.538349,1
25-156169,-122.49976,45.5251,1
25-145397,-122.671414,45.519851,1
25-145387,-122.607358,45.473566,1
25-145369,-122.563624,45.524573,1
26-130191,-122.672457,45.525639,1
26-130189,-122.695294,45.539062,1
26-130179,-122.578658,45.533827,1
26-130163,-122.664604,45.520148,1
26-130154,-122.659789,45.519064,1
26-130152,-122.723576,45.519147,1
26-130149,-122.50143,45.51761,1
25-145492,-122.68,45.57911,1
25-145477,-122.740054,45.59159,1
25-145475,-122.651802,45.549173,1
25-145464,-122.564217,45.514025,1
25-145458,-122.525687,45.486004,1
25-156067,-122.607331,45.541323,1
25-145323,-122.757239,45.608978,1
25-145322,-122.687164,45.590818,1
26-130232,-122.564753,45.475764,1
26-130225,-122.68002,45.50863,1
26-130219,-122.727585,45.592726,1
26-130217,-122.728824,45.591675,1
26-130213,-122.689589,45.577454,1
26-130206,-122.508042,45.520125,1
26-130203,-122.560279,45.494261,1
25-145444,-122.622876,45.534875,1
25-145425,-122.643511,45.528903,1
25-145422,-122.597089,45.526475,1
25-145420,-122.666449,45.590298,1
25-145414,-122.558556,45.567059,1
25-145412,-122.683682,45.525115,1
25-145410,-122.644841,45.529832,1
25-145179,-122.536947,45.532383,1
25-145174,-122.542005,45.533822,1
25-145164,-122.566835,45.482862,1
25-145160,-122.605483,45.524822,1
26-130249,-122.614739,45.538993,1
26-130236,-122.667677,45.560527,1
26-130234,-122.694387,45.526954,1
25-145250,-122.499431,45.499301,1
25-145222,-122.682146,45.555791,1
25-145213,-122.704936,45.537873,1
25-145270,-122.725981,45.59381,1
25-145257,-122.661554,45.504851,1
25-145363,-122.667654,45.585439,1
25-145355,-122.62302,45.56658,1
25-145337,-122.564477,45.467782,1
25-145328,-122.638037,45.529907,1
25-145034,-122.691203,45.52387,1
25-145022,-122.577748,45.546337,1
26-140170,-122.663287,45.516482,1
26-140167,-122.649932,45.474865,1
26-140160,-122.70825,45.53782,1
26-140149,-122.640576,45.487692,1
26-140147,-122.696106,45.537363,1
26-140143,-122.683323,45.515888,1
26-140141,-122.568487,45.523233,1
25-145109,-122.688467,45.529976,1
25-145090,-122.510331,45.503508,1
25-145089,-122.635387,45.494729,1
25-145071,-122.63891,45.51736,1
25-145070,-122.649768,45.4857,1
25-145146,-122.553617,45.557368,1
25-145128,-122.67327,45.523272,1
25-134662,-122.649436,45.499965,1
25-134656,-122.688792,45.51455,1
26-140213,-122.561049,45.476843,1
26-140209,-122.542828,45.504195,1
26-140205,-122.657622,45.459721,1
26-140202,-122.686253,45.525021,1
25-144962,-122.565182,45.472716,1
25-134696,-122.63849,45.48661,1
25-134685,-122.65545,45.511452,1
25-134682,-122.511185,45.552559,1
25-145006,-122.703096,45.547029,1
25-145004,-122.699647,45.544907,1
25-144996,-122.578547,45.559174,1
25-144984,-122.687118,45.527156,1
25-145061,-122.579935,45.52351,1
25-145049,-122.72064,45.467972,1
25-134509,-122.63707,45.50941,1
25-134499,-122.559394,45.52666,1
26-140245,-122.564093,45.46704,1
26-140227,-122.672935,45.521021,1
26-140226,-122.663489,45.464363,1
26-140219,-122.60088,45.556669,1
25-134572,-122.682567,45.513723,1
25-134567,-122.569941,45.464066,1
25-134564,-122.686597,45.534295,1
25-134552,-122.560834,45.523173,1
25-134623,-122.727242,45.583256,1
25-134621,-122.563702,45.477595,1
25-134612,-122.673962,45.500675,1
25-134679,-122.677966,45.545113,1
25-134678,-122.661361,45.515898,1
25-134676,-122.510911,45.504609,1
25-134423,-122.564523,45.508742,1
25-134410,-122.510422,45.501753,1
25-134392,-122.566835,45.479016,1
25-134382,-122.579043,45.463468,1
26-140292,-122.659827,45.520162,1
26-140284,-122.553817,45.5045,1
26-140265,-122.571722,45.50361,1
26-140261,-122.660058,45.496758,1
26-140258,-122.659687,45.496213,1
26-140256,-122.664649,45.520075,1
26-140253,-122.657686,45.465823,1
25-134493,-122.63126,45.51842,1
25-134491,-122.758601,45.590071,1
25-134470,-122.58119,45.572506,1
25-134454,-122.673986,45.525329,1
25-134435,-122.512904,45.504272,1
25-134280,-122.688046,45.532143,1
25-134275,-122.657496,45.510869,1
25-134272,-122.554824,45.476822,1
25-134269,-122.682193,45.556097,1
25-134267,-122.529466,45.560185,1
25-134262,-122.565247,45.472769,1
26-140319,-122.540367,45.521082,1
26-140318,-122.542921,45.52107,1
26-140304,-122.657295,45.505841,1
25-134335,-122.632136,45.518303,1
25-134329,-122.509269,45.523652,1
25-134322,-122.55234,45.489685,1
25-134301,-122.5596,45.49009,1
25-134359,-122.671026,45.525859,1
25-134355,-122.49331,45.561008,1
25-134425,-122.564689,45.495857,1
25-123978,-122.590234,45.482507,1
25-123970,-122.519274,45.480825,1
25-123969,-122.688209,45.529918,1
25-123968,-122.641314,45.529813,1
26-140358,-122.683146,45.557562,1
26-140354,-122.555459,45.50422,1
25-124039,-122.672549,45.524803,1
25-124022,-122.499066,45.54813,1
25-124003,-122.684788,45.53143,1
25-134257,-122.542917,45.522609,1
25-134250,-122.667433,45.540948,1
25-134235,-122.698837,45.539293,1
25-134231,-122.673876,45.524574,1
25-134230,-122.508096,45.515885,1
25-134291,-122.670542,45.516816,1
25-134283,-122.653523,45.535761,1
25-123895,-122.676483,45.526246,1
25-123888,-122.691802,45.53629,1
25-123880,-122.609836,45.496827,1
26-140433,-122.715418,45.48549,1
26-140403,-122.690715,45.535523,1
26-140392,-122.676927,45.508516,1
25-123946,-122.690356,45.527705,1
25-123945,-122.55835,45.55609,1
25-123939,-122.60857,45.496905,1
25-123938,-122.58797,45.497241,1
25-123914,-122.533229,45.522622,1
25-123911,-122.581457,45.526431,1
25-123993,-122.563405,45.504185,1
25-123991,-122.531405,45.555083,1
25-123987,-122.6152,45.512197,1
25-123984,-122.565939,45.516589,1
25-123792,-122.66259,45.53327,1
25-123785,-122.664784,45.506456,1
25-123782,-122.7126,45.53689,1
25-123779,-122.501611,45.517745,1
26-140449,-122.696729,45.536073,1
26-140446,-122.645984,45.523612,1
25-123834,-122.56684,45.505003,1
25-123827,-122.629309,45.496028,1
25-123817,-122.545433,45.503997,1
25-123812,-122.689884,45.521338,1
25-123809,-122.758977,45.589599,1
25-123868,-122.673388,45.526295,1
25-123850,-122.689573,45.525022,1
25-123846,-122.603114,45.553949,1
25-123907,-122.61888,45.53507,1
25-123896,-122.688382,45.512287,1
25-123753,-122.59103,45.53407,1
25-123752,-122.55038,45.491682,1
25-123749,-122.537601,45.528518,1
25-123745,-122.631732,45.493352,1
25-123741,-122.649774,45.482449,1
25-123736,-122.661645,45.517892,1
25-123734,-122.661077,45.525106,1
25-123729,-122.549298,45.474434,1
25-123723,-122.552537,45.475246,1
25-123718,-122.523681,45.502738,1
26-140527,-122.564517,45.47795,1
26-140503,-122.688083,45.533633,1
26-140497,-122.646453,45.513661,1
26-140494,-122.688017,45.590662,1
25-123806,-122.622507,45.506152,1
25-123796,-122.637087,45.464194,1
25-123527,-122.496071,45.548166,1
26-140577,-122.631406,45.496372,1
26-140575,-122.513341,45.517354,1
26-140568,-122.611389,45.479167,1
26-140555,-122.568573,45.465217,1
26-140554,-122.687896,45.524978,1
26-140549,-122.519762,45.560217,1
25-123668,-122.547711,45.548044,1
25-123642,-122.583311,45.572374,1
25-123609,-122.589623,45.535739,1
25-123604,-122.636636,45.53305,1
25-123711,-122.616649,45.538999,1
25-123706,-122.545624,45.54742,1
25-123702,-122.688653,45.534622,1
25-123694,-122.762137,45.590845,1
25-123679,-122.537413,45.480603,1
25-113004,-122.696778,45.465443,1
25-113003,-122.680227,45.57719,1
25-112999,-122.701374,45.515115,1
25-112997,-122.685995,45.521214,1
25-112991,-122.635993,45.517474,1
25-112986,-122.673093,45.518752,1
26-149618,-122.656992,45.501728,1
26-149612,-122.679128,45.52444,1
26-140607,-122.492505,45.483123,1
26-140605,-122.651586,45.522189,1
26-140600,-122.537802,45.495674,1
26-140588,-122.68887,45.551338,1
25-123597,-122.589301,45.478933,1
25-123578,-122.513223,45.519952,1
25-123559,-122.588587,45.475199,1
25-123531,-122.6789,45.526471,1
25-112863,-122.689304,45.534863,1
26-149667,-122.51142,45.49875,1
26-149644,-122.72766,45.592678,1
26-149639,-122.66223,45.5208,1
26-149634,-122.677613,45.554302,1
26-149621,-122.732027,45.588886,1
25-112942,-122.67316,45.59716,1
25-112938,-122.577252,45.544507,1
25-112922,-122.686145,45.515828,1
25-112917,-122.553976,45.519632,1
25-112908,-122.58811,45.479309,1
25-112907,-122.572351,45.480343,1
25-112982,-122.670691,45.540398,1
25-112949,-122.55949,45.5558,1
25-113008,-122.565928,45.522541,1
25-113007,-122.566341,45.527418,1
25-112786,-122.520239,45.56011,1
25-112771,-122.56868,45.463758,1
26-149703,-122.630869,45.52029,1
26-149696,-122.496867,45.497337,1
26-149688,-122.591261,45.487364,1
26-149685,-122.757155,45.588702,1
26-149680,-122.680221,45.52656,1
25-112856,-122.521137,45.554749,1
25-112846,-122.57173,45.556617,1
25-112842,-122.506706,45.519159,1
25-112811,-122.662761,45.516533,1
25-112801,-122.711194,45.538866,1
25-112800,-122.668739,45.562707,1
25-112881,-122.549379,45.476045,1
25-112877,-122.639356,45.529951,1
25-112864,-122.557651,45.516832,1
25-112664,-122.5379,45.54166,1
25-112660,-122.559115,45.475701,1
26-149730,-122.631539,45.484578,1
26-149727,-122.56922,45.55563,1
26-149721,-122.518297,45.560262,1
26-149715,-122.69793,45.540541,1
26-149708,-122.655635,45.522915,1
26-149705,-122.661165,45.465382,1
25-112759,-122.563499,45.534192,1
25-112758,-122.542063,45.486808,1
25-112754,-122.646089,45.498778,1
25-112743,-122.659657,45.528638,1
25-112712,-122.655101,45.520024,1
25-112711,-122.658035,45.525777,1
25-112710,-122.559673,45.49567,1
25-112796,-122.60114,45.46845,1
25-112597,-122.646514,45.526039,1
25-112595,-122.688065,45.532385,1
25-112573,-122.674456,45.51412,1
26-149776,-122.685292,45.526467,1
26-149769,-122.653091,45.520035,1
26-149767,-122.654358,45.51996,1
26-149746,-122.682846,45.601477,1
26-149741,-122.677744,45.571496,1
25-112644,-122.614424,45.480615,1
25-112635,-122.681092,45.506534,1
25-112624,-122.570869,45.469614,1
25-112617,-122.523949,45.556504,1
25-112613,-122.718587,45.531044,1
25-112695,-122.553539,45.533824,1
25-112682,-122.647822,45.499953,1
25-112673,-122.664722,45.528657,1
25-102570,-122.680466,45.511557,1
25-102561,-122.762267,45.599678,1
25-102534,-122.63258,45.53115,1
25-102532,-122.688379,45.515138,1
25-102522,-122.656284,45.511569,1
25-102514,-122.500241,45.552931,1
26-149834,-122.581442,45.465032,1
26-149832,-122.5809,45.494922,1
26-149822,-122.56245,45.47721,1
25-112570,-122.591457,45.534973,1
25-112563,-122.537454,45.531252,1
25-112542,-122.695176,45.46628,1
25-112533,-122.746655,45.581946,1
25-112526,-122.57184,45.464984,1
25-102575,-122.535723,45.531312,1
25-112602,-122.658786,45.533022,1
25-102444,-122.723169,45.467459,1
25-102443,-122.682374,45.547717,1
25-102436,-122.510597,45.504222,1
25-102434,-122.564752,45.478014,1
26-149912,-122.668147,45.513761,1
26-149911,-122.677327,45.52126,1
26-149903,-122.508888,45.503998,1
26-149894,-122.574195,45.466231,1
26-149893,-122.699111,45.526279,1
26-149892,-122.569774,45.556575,1
26-149888,-122.606606,45.532352,1
26-149865,-122.574034,45.467978,1
26-149859,-122.543414,45.530114,1
26-149840,-122.50187,45.51761,1
25-102505,-122.655706,45.512219,1
25-102487,-122.63592,45.53467,1
25-102311,-122.559174,45.545689,1
25-102299,-122.75342,45.58713,1
25-102293,-122.647419,45.48424,1
26-149936,-122.597117,45.477985,1
26-149931,-122.711099,45.538543,1
26-149928,-122.504701,45.504341,1
26-149919,-122.678039,45.530151,1
25-102383,-122.677004,45.507804,1
25-102382,-122.686582,45.529303,1
25-102378,-122.671065,45.522375,1
25-102375,-122.630863,45.534859,1
25-102373,-122.57737,45.532482,1
25-102370,-122.653373,45.520026,1
25-102358,-122.624894,45.534208,1
25-102457,-122.56482,45.476893,1
25-102450,-122.662793,45.517173,1
26-150099,-122.615495,45.497151,1
26-150088,-122.687418,45.52857,1
26-150067,-122.67623,45.53746,1
26-150046,-122.68708,45.536472,1
26-150032,-122.578513,45.496779,1
25-102132,-122.667643,45.510842,1
25-102131,-122.572715,45.466227,1
25-102112,-122.57612,45.464639,1
25-102089,-122.665325,45.593437,1
25-102079,-122.51774,45.550006,1
25-102077,-122.494961,45.500893,1
25-102071,-122.676817,45.554829,1
25-102183,-122.658816,45.520715,1
25-102179,-122.566848,45.492879,1
25-102175,-122.566607,45.49944,1
25-102173,-122.567009,45.506148,1
25-222200,-122.685407,45.593054,1
25-222198,-122.564549,45.479038,1
25-222195,-122.661232,45.504888,1
25-222194,-122.662224,45.590218,1
25-222192,-122.662777,45.535659,1
25-222185,-122.530032,45.496711,1
25-222180,-122.653531,45.576966,1
25-222176,-122.677569,45.52661,1
25-222171,-122.667616,45.585414,1
25-222170,-122.520897,45.560247,1
25-102027,-122.667615,45.462247,1
26-150130,-122.52476,45.56492,1
26-150129,-122.660968,45.504883,1
26-150121,-122.656701,45.515074,1
26-150117,-122.517251,45.504605,1
26-150115,-122.679012,45.525912,1
