agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag
Site 193,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-212526,,no,4740,2020-09-10T07:00,,,,11993.47,9857.28,173.09,562.70,54002.8192,251.0475,54002.8192,194.0000,39,1,0,1.000,1.000,REFUSED_ALL_FULL,11951.11,42.36,1,B_optimized_placement,1.3845,39,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 194,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-167788,,no,4740,2020-09-10T07:00,,,,10921.89,8798.50,173.09,562.70,54002.8192,200.3883,54002.8192,194.0000,58,1,0,1.000,1.000,REFUSED_ALL_FULL,10892.32,29.57,1,B_optimized_placement,1.6150,58,55-69,MALE,0,unimpaired,1,0,1,1
Site 195,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-190502,OPT1,yes,4740,2020-09-10T07:00,4748,2020-09-10T07:08,8.0,577.84,533.37,17.21,112.10,1362.0708,7.9667,1362.0708,6.1500,49,0,0,1.000,1.000,SHELTERED,533.37,44.47,0,B_optimized_placement,1.1856,49,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 196,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-130031,,no,4740,2020-09-10T07:00,,,,8572.14,6456.29,173.09,562.70,54002.8192,215.3858,54002.8192,194.0000,38,1,0,1.000,1.000,REFUSED_ALL_FULL,8550.11,22.03,1,B_optimized_placement,1.2931,38,25-54,MALE,0,unimpaired,1,0,1,1
Site 197,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-134264,,no,4740,2020-09-10T07:00,,,,9228.86,7120.61,173.09,562.70,54002.8192,179.3142,54002.8192,194.0000,30,0,0,1.000,1.000,REFUSED_ALL_FULL,9214.43,14.43,1,B_optimized_placement,1.6373,30,25-54,MALE,0,unimpaired,0,0,0,0
Site 198,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-109365,,no,4740,2020-09-10T07:00,,,,17847.50,15568.10,173.09,562.70,54002.8192,320.7050,54002.8192,194.0000,55,0,0,1.000,1.000,REFUSED_ALL_FULL,17661.93,185.57,1,B_optimized_placement,1.5271,55,55-69,FEMALE,0,unimpaired,0,0,0,1
Site 199,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-123944,,no,4740,2020-09-10T07:00,,,,9635.50,7514.61,173.09,562.70,54002.8192,191.8525,54002.8192,194.0000,29,0,0,1.000,1.000,REFUSED_ALL_FULL,9608.44,27.06,1,B_optimized_placement,1.5761,29,25-54,MALE,0,unimpaired,0,0,0,0
Site 200,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-167899,,no,4740,2020-09-10T07:00,,,,4292.93,2186.97,173.09,562.70,54002.8192,169.3217,54002.8192,194.0000,59,0,0,1.000,1.000,REFUSED_ALL_FULL,4280.79,12.14,1,B_optimized_placement,1.2146,59,55-69,MALE,0,unimpaired,0,0,0,1
Site 201,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-212430,,no,4740,2020-09-10T07:00,,,,7881.72,5768.37,173.09,562.70,54002.8192,164.8950,54002.8192,194.0000,43,0,0,1.000,1.000,REFUSED_ALL_FULL,7862.19,19.53,1,B_optimized_placement,1.6154,43,25-54,MALE,0,unimpaired,0,0,0,0
Site 202,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-145005,,no,4740,2020-09-10T07:00,,,,17415.96,15306.50,173.09,562.70,54002.8192,927.8667,54002.8192,194.0000,68,0,0,1.000,1.000,REFUSED_ALL_FULL,17400.33,15.64,1,B_optimized_placement,0.6412,68,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 203,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-201421,OPT1,yes,4740,2020-09-10T07:00,4750,2020-09-10T07:10,10.0,827.11,797.13,17.23,112.10,1364.0625,9.9583,1364.0625,6.1833,61,1,0,1.000,1.000,SHELTERED,797.13,29.97,0,B_optimized_placement,1.3562,61,55-69,MALE,0,unimpaired,1,0,1,1
Site 204,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-178674,OPT2,yes,4740,2020-09-10T07:00,5779,2020-09-11T00:19,1039.0,4725.78,2600.72,51.08,299.55,4920.2417,115.6050,4920.2417,23.3333,40,0,0,1.000,1.000,SHELTERED,4694.55,31.23,0,B_optimized_placement,1.8047,40,25-54,MALE,0,unimpaired,0,0,0,0
Site 205,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-102328,,no,4740,2020-09-10T07:00,,,,9227.67,7064.70,173.09,562.70,54002.8192,205.8375,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,9158.52,69.15,1,B_optimized_placement,1.4301,35,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 206,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-179022,,no,4740,2020-09-10T07:00,,,,11799.92,9704.81,173.09,562.70,54002.8192,229.9017,54002.8192,194.0000,34,0,1,1.000,1.000,REFUSED_ALL_FULL,11798.63,1.29,1,B_optimized_placement,1.4785,34,25-54,MALE,0,unimpaired,0,1,1,1
Site 207,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-149977,,no,4740,2020-09-10T07:00,,,,10918.54,8805.16,173.09,562.70,54002.8192,230.2392,54002.8192,194.0000,20,0,0,1.000,1.000,REFUSED_ALL_FULL,10898.99,19.55,1,B_optimized_placement,1.3972,20,18-24,MALE,0,unimpaired,0,0,0,0
Site 208,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-167705,,no,4740,2020-09-10T07:00,,,,5307.20,3168.06,173.09,562.70,54002.8192,145.6558,54002.8192,194.0000,54,0,0,1.000,1.000,REFUSED_ALL_FULL,5261.88,45.32,1,B_optimized_placement,1.5210,54,25-54,MALE,0,unimpaired,0,0,0,0
Site 209,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-134671,OPT2,yes,4740,2020-09-10T07:00,5778,2020-09-11T00:18,1038.0,14839.84,12725.65,51.04,299.55,4915.4675,206.8025,4915.4675,23.3167,33,0,0,1.000,1.000,SHELTERED,14819.47,20.36,0,B_optimized_placement,1.8475,33,25-54,MALE,0,unimpaired,0,0,0,0
Site 210,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-123984,,no,4740,2020-09-10T07:00,,,,11205.90,9058.14,173.09,562.70,54002.8192,214.0358,54002.8192,194.0000,67,0,0,1.000,1.000,REFUSED_ALL_FULL,11151.97,53.93,1,B_optimized_placement,1.5239,67,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 211,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-123800,,no,4740,2020-09-10T07:00,,,,14094.72,11855.27,173.09,562.70,54002.8192,249.6450,54002.8192,194.0000,42,0,1,1.000,1.000,REFUSED_ALL_FULL,13949.09,145.63,1,B_optimized_placement,1.5645,42,25-54,MALE,1,ambulant_impaired_no_aid,0,1,1,1
Site 212,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-212049,,no,4740,2020-09-10T07:00,,,,10638.26,8540.53,173.09,562.70,54002.8192,223.5842,54002.8192,194.0000,44,0,0,1.000,1.000,REFUSED_ALL_FULL,10634.35,3.91,1,B_optimized_placement,1.4275,44,25-54,MALE,0,unimpaired,0,0,0,0
Site 213,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-145207,,no,4740,2020-09-10T07:00,,,,11608.31,9513.25,173.09,562.70,54002.8192,205.9342,54002.8192,194.0000,53,0,0,1.000,1.000,REFUSED_ALL_FULL,11607.08,1.23,1,B_optimized_placement,1.6394,53,25-54,MALE,0,unimpaired,0,0,0,0
Site 214,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-119729,,no,4740,2020-09-10T07:00,,,,15902.27,13786.36,173.09,562.70,54002.8192,349.4917,54002.8192,194.0000,27,0,0,1.000,1.000,REFUSED_ALL_FULL,15880.19,22.08,1,B_optimized_placement,1.2962,27,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 215,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-129876,,no,4740,2020-09-10T07:00,,,,13512.57,11415.66,173.09,562.70,54002.8192,336.3592,54002.8192,194.0000,30,0,0,1.000,1.000,REFUSED_ALL_FULL,13509.48,3.08,1,B_optimized_placement,1.1849,30,25-54,MALE,0,unimpaired,0,0,0,0
Site 216,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-112669,,no,4740,2020-09-10T07:00,,,,9921.93,7783.72,173.09,562.70,54002.8192,214.7108,54002.8192,194.0000,24,0,0,1.000,1.000,REFUSED_ALL_FULL,9877.55,44.39,1,B_optimized_placement,1.4288,24,18-24,MALE,0,unimpaired,0,0,0,0
Site 217,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-190321,,no,4740,2020-09-10T07:00,,,,4488.36,2370.27,173.09,562.70,54002.8192,171.3133,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,4464.09,24.27,1,B_optimized_placement,1.2242,35,25-54,MALE,0,unimpaired,0,0,0,0
Site 218,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-221963,,no,4740,2020-09-10T07:00,,,,8162.80,6067.67,173.09,562.70,54002.8192,279.4275,54002.8192,194.0000,37,0,0,1.000,1.000,REFUSED_ALL_FULL,8161.49,1.30,1,B_optimized_placement,0.9888,37,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 219,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-201711,,no,4740,2020-09-10T07:00,,,,3248.78,1153.67,173.09,562.70,54002.8192,148.6142,54002.8192,194.0000,44,0,0,1.000,1.000,REFUSED_ALL_FULL,3247.49,1.29,1,B_optimized_placement,1.2879,44,25-54,MALE,0,unimpaired,0,0,0,0
Site 220,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-123630,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,29,0,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,B_optimized_placement,0.8563,29,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 221,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-134269,,no,4740,2020-09-10T07:00,,,,6171.27,4076.15,173.09,562.70,54002.8192,201.9792,54002.8192,194.0000,59,1,0,1.000,1.000,REFUSED_ALL_FULL,6169.98,1.29,1,B_optimized_placement,1.1702,59,55-69,MALE,0,unimpaired,1,0,1,1
Site 222,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-156686,OPT2,yes,4740,2020-09-10T07:00,5779,2020-09-11T00:19,1039.0,8249.83,6127.52,51.08,299.55,4920.2417,148.4675,4920.2417,23.3333,41,0,0,1.000,1.000,SHELTERED,8221.34,29.88,0,B_optimized_placement,1.7737,41,25-54,MALE,0,unimpaired,0,0,0,0
Site 223,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-212195,,no,4740,2020-09-10T07:00,,,,10530.84,8376.27,173.09,562.70,54002.8192,201.8350,54002.8192,194.0000,24,0,0,1.000,1.000,REFUSED_ALL_FULL,10470.09,60.75,1,B_optimized_placement,1.5809,24,18-24,MALE,0,unimpaired,0,0,0,0
Site 224,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-109318,,no,4740,2020-09-10T07:00,,,,12784.65,10689.55,173.09,562.70,54002.8192,230.6733,54002.8192,194.0000,26,0,0,1.000,1.000,REFUSED_ALL_FULL,12783.38,1.27,1,B_optimized_placement,1.5524,26,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 225,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-212212,,no,4740,2020-09-10T07:00,,,,12378.75,10283.64,173.09,562.70,54002.8192,474.2800,54002.8192,194.0000,53,0,0,1.000,1.000,REFUSED_ALL_FULL,12377.46,1.29,1,B_optimized_placement,0.8249,53,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 226,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-167850,,no,4740,2020-09-10T07:00,,,,13731.59,11636.48,173.09,562.70,54002.8192,358.8983,54002.8192,194.0000,40,0,0,1.000,1.000,REFUSED_ALL_FULL,13730.30,1.28,1,B_optimized_placement,1.1300,40,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 227,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-140241,,no,4740,2020-09-10T07:00,,,,13092.91,10966.29,173.09,562.70,54002.8192,300.9708,54002.8192,194.0000,25,0,0,1.000,1.000,REFUSED_ALL_FULL,13060.12,32.80,1,B_optimized_placement,1.2706,25,25-54,MALE,0,unimpaired,0,0,0,0
Site 228,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-190698,,no,4740,2020-09-10T07:00,,,,11835.26,9740.13,173.09,562.70,54002.8192,262.2817,54002.8192,194.0000,32,0,0,1.000,1.000,REFUSED_ALL_FULL,11833.95,1.31,1,B_optimized_placement,1.3179,32,25-54,MALE,0,unimpaired,0,0,0,0
Site 229,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-190698,,no,4740,2020-09-10T07:00,,,,11835.26,9740.13,173.09,562.70,54002.8192,248.3233,54002.8192,194.0000,66,0,0,1.000,1.000,REFUSED_ALL_FULL,11833.95,1.31,1,B_optimized_placement,1.3780,66,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 230,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-102226,,no,4740,2020-09-10T07:00,,,,11976.29,9823.31,173.09,562.70,54002.8192,242.4400,54002.8192,194.0000,26,0,0,1.000,1.000,REFUSED_ALL_FULL,11917.13,59.16,1,B_optimized_placement,1.4078,26,25-54,MALE,0,unimpaired,0,0,0,0
Site 231,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-140398,,no,4740,2020-09-10T07:00,,,,11329.90,9228.87,173.09,562.70,54002.8192,205.9342,54002.8192,194.0000,42,0,0,1.000,1.000,REFUSED_ALL_FULL,11322.69,7.21,1,B_optimized_placement,1.6011,42,25-54,MALE,0,unimpaired,0,0,0,0
Site 232,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-179320,,no,4740,2020-09-10T07:00,,,,9206.59,7048.33,173.09,562.70,54002.8192,249.6733,54002.8192,194.0000,26,1,0,1.000,1.000,REFUSED_ALL_FULL,9142.16,64.43,1,B_optimized_placement,1.1632,26,25-54,MALE,0,unimpaired,1,0,1,1
Site 233,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-150042,,no,4740,2020-09-10T07:00,,,,14707.50,12577.18,173.09,562.70,54002.8192,294.7233,54002.8192,194.0000,67,0,0,1.000,1.000,REFUSED_ALL_FULL,14671.01,36.49,1,B_optimized_placement,1.4095,67,55-69,MALE,0,unimpaired,0,0,0,1
Site 234,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-123832,,no,4740,2020-09-10T07:00,,,,12869.22,10716.82,173.09,562.70,54002.8192,241.4992,54002.8192,194.0000,52,1,1,1.000,1.000,REFUSED_ALL_FULL,12810.65,58.58,1,B_optimized_placement,1.4985,52,25-54,FEMALE,0,unimpaired,1,1,1,1
Site 235,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-129796,,no,4740,2020-09-10T07:00,,,,5715.80,3620.70,173.09,562.70,54002.8192,232.8425,54002.8192,194.0000,25,0,0,1.000,1.000,REFUSED_ALL_FULL,5714.52,1.28,1,B_optimized_placement,0.9958,25,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 236,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-222180,OPT2,yes,4740,2020-09-10T07:00,5777,2020-09-11T00:17,1037.0,8861.44,6766.33,51.00,299.55,4910.6933,138.9192,4910.6933,23.3000,51,0,0,1.000,1.000,SHELTERED,8860.16,1.28,0,B_optimized_placement,1.9618,51,25-54,MALE,0,unimpaired,0,0,0,0
Site 237,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-130200,,no,4740,2020-09-10T07:00,,,,12199.22,10022.33,173.09,562.70,54002.8192,225.1275,54002.8192,194.0000,31,1,0,1.000,1.000,REFUSED_ALL_FULL,12116.16,83.07,1,B_optimized_placement,1.5402,31,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 238,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-130260,,no,4740,2020-09-10T07:00,,,,13941.40,11822.58,173.09,562.70,54002.8192,272.1133,54002.8192,194.0000,41,0,0,1.000,1.000,REFUSED_ALL_FULL,13916.40,25.00,1,B_optimized_placement,1.4530,41,25-54,MALE,0,unimpaired,0,0,0,0
Site 239,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-201563,,no,4740,2020-09-10T07:00,,,,13780.70,11678.54,173.09,562.70,54002.8192,259.2642,54002.8192,194.0000,32,1,0,1.000,1.000,REFUSED_ALL_FULL,13772.37,8.34,1,B_optimized_placement,1.4903,32,25-54,MALE,0,unimpaired,1,0,1,1
Site 240,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-112996,,no,4740,2020-09-10T07:00,,,,14640.67,12534.23,173.09,562.70,54002.8192,288.2633,54002.8192,194.0000,51,0,0,1.000,1.000,REFUSED_ALL_FULL,14628.05,12.62,1,B_optimized_placement,1.4384,51,25-54,MALE,0,unimpaired,0,0,0,0
Site 241,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-201432,,no,4740,2020-09-10T07:00,,,,4220.41,2088.60,173.09,562.70,54002.8192,174.0958,54002.8192,194.0000,31,0,0,1.000,1.000,REFUSED_ALL_FULL,4182.43,37.98,1,B_optimized_placement,1.1719,31,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 242,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-102133,,no,4740,2020-09-10T07:00,,,,4741.71,2611.83,173.09,562.70,54002.8192,162.7608,54002.8192,194.0000,54,0,0,1.000,1.000,REFUSED_ALL_FULL,4705.65,36.06,1,B_optimized_placement,1.3115,54,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 243,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-140334,,no,4740,2020-09-10T07:00,,,,4251.79,2124.54,173.09,562.70,54002.8192,151.0158,54002.8192,194.0000,45,1,0,1.000,1.000,REFUSED_ALL_FULL,4218.37,33.43,1,B_optimized_placement,1.3454,45,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 244,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-178762,,no,4740,2020-09-10T07:00,,,,3721.05,1596.95,173.09,562.70,54002.8192,144.0450,54002.8192,194.0000,32,0,0,1.000,1.000,REFUSED_ALL_FULL,3690.77,30.28,1,B_optimized_placement,1.3936,32,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 245,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-109344,OPT1,yes,4740,2020-09-10T07:00,4749,2020-09-10T07:09,9.0,858.95,837.89,17.22,112.10,1363.0667,8.9625,1363.0667,6.1667,32,0,0,1.000,1.000,SHELTERED,837.89,21.07,0,B_optimized_placement,1.4368,32,25-54,MALE,0,unimpaired,0,0,0,0
Site 246,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-134506,,no,4740,2020-09-10T07:00,,,,16035.28,13904.09,173.09,562.70,54002.8192,318.9483,54002.8192,194.0000,25,1,0,1.000,1.000,REFUSED_ALL_FULL,15997.91,37.37,1,B_optimized_placement,1.4164,25,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 247,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-134311,,no,4740,2020-09-10T07:00,,,,14913.03,12776.06,173.09,562.70,54002.8192,328.4967,54002.8192,194.0000,30,0,0,1.000,1.000,REFUSED_ALL_FULL,14869.88,43.15,1,B_optimized_placement,1.2980,30,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 248,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-201326,OPT2,yes,4740,2020-09-10T07:00,5780,2020-09-11T00:20,1040.0,11148.94,8974.95,51.12,299.55,4925.0158,187.5125,4925.0158,23.3500,67,0,0,1.000,1.000,SHELTERED,11068.77,80.17,0,B_optimized_placement,1.6982,67,55-69,MALE,0,unimpaired,0,0,0,1
Site 249,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-145118,,no,4740,2020-09-10T07:00,,,,12814.42,10554.12,173.09,562.70,54002.8192,239.8842,54002.8192,194.0000,23,0,0,1.000,1.000,REFUSED_ALL_FULL,12647.94,166.48,1,B_optimized_placement,1.5130,23,18-24,MALE,0,unimpaired,0,0,0,0
Site 250,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-119488,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,27,0,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,B_optimized_placement,1.2225,27,25-54,MALE,0,unimpaired,0,0,0,0
Site 251,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-145459,,no,4740,2020-09-10T07:00,,,,3550.81,1446.66,173.09,562.70,54002.8192,131.5092,54002.8192,194.0000,26,0,1,1.000,1.000,REFUSED_ALL_FULL,3540.48,10.33,1,B_optimized_placement,1.5158,26,25-54,MALE,0,unimpaired,0,1,1,1
Site 252,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-112825,,no,4740,2020-09-10T07:00,,,,3825.33,1695.23,173.09,562.70,54002.8192,134.4967,54002.8192,194.0000,29,1,0,1.000,1.000,REFUSED_ALL_FULL,3789.06,36.27,1,B_optimized_placement,1.4549,29,25-54,MALE,0,unimpaired,1,0,1,1
Site 253,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-149687,,no,4740,2020-09-10T07:00,,,,12110.49,9968.43,173.09,562.70,54002.8192,221.8000,54002.8192,194.0000,26,0,0,1.000,1.000,REFUSED_ALL_FULL,12062.26,48.24,1,B_optimized_placement,1.5653,26,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 254,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-149709,,no,4740,2020-09-10T07:00,,,,9958.71,7799.53,173.09,562.70,54002.8192,251.5542,54002.8192,194.0000,54,0,0,1.000,1.000,REFUSED_ALL_FULL,9893.36,65.36,1,B_optimized_placement,1.2181,54,25-54,MALE,0,unimpaired,0,0,0,0
Site 255,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-129893,,no,4740,2020-09-10T07:00,,,,11983.54,9857.13,173.09,562.70,54002.8192,232.1200,54002.8192,194.0000,22,0,0,1.000,1.000,REFUSED_ALL_FULL,11950.95,32.59,1,B_optimized_placement,1.4794,22,18-24,FEMALE,0,unimpaired,0,0,0,0
Site 256,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,26-129982,,no,4740,2020-09-10T07:00,,,,16218.56,14118.20,173.09,562.70,54002.8192,257.8617,54002.8192,194.0000,44,1,1,1.000,1.000,REFUSED_ALL_FULL,16212.03,6.53,1,B_optimized_placement,1.6943,44,25-54,OTHER,0,unimpaired,1,1,1,1
Site 257,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-156667,,no,4740,2020-09-10T07:00,,,,15246.86,13110.55,173.09,562.70,54002.8192,373.4958,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,15204.37,42.48,1,B_optimized_placement,1.1951,35,25-54,MALE,0,unimpaired,0,0,0,0
Site 258,sim-20260725-225210-seed42,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,42,0c1d98308440,25-190505,,no,4740,2020-09-10T07:00,,,,14969.31,12874.23,173.09,562.70,54002.8192,315.6475,54002.8192,194.0000,46,0,1,1.000,1.000,REFUSED_ALL_FULL,14968.06,1.25,1,B_optimized_placement,1.3477,46,25-54,FEMALE,0,unimpaired,0,1,1,1
