agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals
Site 0,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167975,CJ,yes,960,2020-09-07T16:00,1121,2020-09-07T18:41,161.0,12553.66,3973.36,20.35,112.10,380.1783,233.3950,380.1783,2.7000,,,,1.000,1.000,SHELTERED,12542.72,10.94,1
Site 1,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-222229,,no,960,2020-09-07T16:00,,,,13206.59,13179.00,173.09,562.70,54002.8192,250.2100,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13179.00,27.58,1
Site 2,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-179260,OCC,yes,960,2020-09-07T16:00,977,2020-09-07T16:17,17.0,1329.44,1291.76,10.45,82.50,170.1583,23.3750,170.1583,0.3000,,,,1.000,1.000,SHELTERED,1291.76,37.68,0
Site 3,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-149715,CJ,yes,960,2020-09-07T16:00,1119,2020-09-07T18:39,159.0,12445.46,3823.05,20.18,112.10,376.4417,229.6583,376.4417,2.6667,,,,1.000,1.000,SHELTERED,12392.41,53.04,1
Site 4,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167871,,no,960,2020-09-07T16:00,,,,21034.01,12463.40,173.09,562.70,54002.8192,362.2983,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,21032.76,1.25,2
Site 5,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-140306,,no,960,2020-09-07T16:00,,,,19322.01,10722.51,173.09,562.70,54002.8192,339.7850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,19291.87,30.14,2
Site 6,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123572,OCC,yes,960,2020-09-07T16:00,985,2020-09-07T16:25,25.0,2014.09,1984.76,11.04,82.50,181.1583,34.3750,181.1583,0.4333,,,,1.000,1.000,SHELTERED,1984.76,29.34,0
Site 7,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145307,CJ,yes,960,2020-09-07T16:00,1000,2020-09-07T16:40,40.0,3176.64,3041.21,12.11,82.50,201.7833,55.0000,201.7833,0.6833,,,,1.000,1.000,SHELTERED,3041.21,135.43,0
Site 8,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167592,OCC,yes,960,2020-09-07T16:00,987,2020-09-07T16:27,27.0,2167.28,2161.22,11.18,82.50,183.9083,37.1250,183.9083,0.4667,,,,1.000,1.000,SHELTERED,2161.22,6.06,0
Site 9,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-130108,,no,960,2020-09-07T16:00,,,,13574.32,13558.54,173.09,562.70,54002.8192,259.5517,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13558.54,15.78,1
Site 10,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-178796,,no,960,2020-09-07T16:00,,,,14960.81,14943.74,173.09,562.70,54002.8192,280.7942,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14943.74,17.08,1
Site 11,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123721,OCC,yes,960,2020-09-07T16:00,998,2020-09-07T16:38,38.0,3007.17,2993.47,11.97,82.50,199.0333,52.2500,199.0333,0.6500,,,,1.000,1.000,SHELTERED,2993.47,13.71,0
Site 12,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212228,,no,960,2020-09-07T16:00,,,,14230.82,14176.07,173.09,562.70,54002.8192,271.2617,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14176.07,54.75,1
Site 13,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112763,,no,960,2020-09-07T16:00,,,,16540.55,16527.76,173.09,562.70,54002.8192,303.0367,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16527.76,12.78,1
Site 14,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-150129,OCC,yes,960,2020-09-07T16:00,994,2020-09-07T16:34,34.0,2654.96,2653.70,11.68,82.50,193.5333,46.7500,193.5333,0.5833,,,,1.000,1.000,SHELTERED,2653.70,1.26,0
Site 15,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-178967,OCC,yes,960,2020-09-07T16:00,996,2020-09-07T16:36,36.0,2825.09,2823.83,11.82,82.50,196.2833,49.5000,196.2833,0.6167,,,,1.000,1.000,SHELTERED,2823.83,1.26,0
Site 16,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-109302,,no,960,2020-09-07T16:00,,,,21623.14,12973.56,173.09,562.70,54002.8192,370.4850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,21542.92,80.22,2
Site 17,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167738,,no,960,2020-09-07T16:00,,,,15939.06,7358.04,173.09,562.70,54002.8192,294.5633,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,15927.40,11.66,2
Site 18,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112734,CJ,yes,960,2020-09-07T16:00,1114,2020-09-07T18:34,154.0,12046.53,3406.95,19.77,112.10,367.1000,220.3167,367.1000,2.5833,,,,1.000,1.000,SHELTERED,11976.31,70.22,1
Site 19,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123807,,no,960,2020-09-07T16:00,,,,17673.76,9082.86,173.09,562.70,54002.8192,317.8650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17652.22,21.53,2
Site 20,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-221906,,no,960,2020-09-07T16:00,,,,17816.50,9193.09,173.09,562.70,54002.8192,319.9833,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17762.45,54.05,2
Site 21,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112757,,no,960,2020-09-07T16:00,,,,18163.84,9593.20,173.09,562.70,54002.8192,325.2792,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18162.56,1.29,2
Site 22,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-129822,OCC,yes,960,2020-09-07T16:00,989,2020-09-07T16:29,29.0,2313.50,2274.70,11.32,82.50,186.6583,39.8750,186.6583,0.5000,,,,1.000,1.000,SHELTERED,2274.70,38.80,0
Site 23,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-221916,,no,960,2020-09-07T16:00,,,,17434.60,8837.53,173.09,562.70,54002.8192,314.6875,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17406.89,27.71,2
Site 24,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212331,,no,960,2020-09-07T16:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,,,,1.000,1.000,UNREACHABLE,0.00,0.00,0
Site 25,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-221911,CJ,yes,960,2020-09-07T16:00,1110,2020-09-07T18:30,150.0,11733.50,3136.56,19.44,112.10,359.6267,212.8433,359.6267,2.5167,,,,1.000,1.000,SHELTERED,11705.92,27.58,1
Site 26,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156445,OCC,yes,960,2020-09-07T16:00,988,2020-09-07T16:28,28.0,2210.83,2199.85,11.25,82.50,185.2833,38.5000,185.2833,0.4833,,,,1.000,1.000,SHELTERED,2199.85,10.98,0
Site 27,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112666,OCC,yes,960,2020-09-07T16:00,986,2020-09-07T16:26,26.0,2071.67,2041.30,11.11,82.50,182.5333,35.7500,182.5333,0.4500,,,,1.000,1.000,SHELTERED,2041.30,30.37,0
Site 28,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112538,OCC,yes,960,2020-09-07T16:00,971,2020-09-07T16:11,11.0,901.14,872.32,10.00,82.50,161.9083,15.1250,161.9083,0.2000,,,,1.000,1.000,SHELTERED,872.32,28.82,0
Site 29,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119671,,no,960,2020-09-07T16:00,,,,16434.48,7787.23,173.09,562.70,54002.8192,300.9183,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16356.59,77.89,2
Site 30,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156604,CJ,yes,960,2020-09-07T16:00,985,2020-09-07T16:25,25.0,1995.58,1993.71,11.04,82.50,181.1583,34.3750,181.1583,0.4333,,,,1.000,1.000,SHELTERED,1993.71,1.87,0
Site 31,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212115,OCC,yes,960,2020-09-07T16:00,974,2020-09-07T16:14,14.0,1108.68,1103.61,10.23,82.50,166.0333,19.2500,166.0333,0.2500,,,,1.000,1.000,SHELTERED,1103.61,5.07,0
Site 32,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-102540,CJ,yes,960,2020-09-07T16:00,1116,2020-09-07T18:36,156.0,12202.64,3596.66,19.94,112.10,370.8367,224.0533,370.8367,2.6167,,,,1.000,1.000,SHELTERED,12166.02,36.62,1
Site 33,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145224,CJ,yes,960,2020-09-07T16:00,1030,2020-09-07T17:10,70.0,5489.88,5389.72,14.06,82.50,241.4383,94.6550,241.4383,1.1833,,,,1.000,1.000,SHELTERED,5389.72,100.16,0
Site 34,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156610,,no,960,2020-09-07T16:00,,,,20125.60,11533.20,173.09,562.70,54002.8192,351.0417,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,20102.56,23.03,2
Site 35,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-201644,CJ,yes,960,2020-09-07T16:00,1015,2020-09-07T16:55,55.0,4335.78,4307.17,13.15,82.50,222.4083,75.6250,222.4083,0.9333,,,,1.000,1.000,SHELTERED,4307.17,28.61,0
Site 36,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145015,CJ,yes,960,2020-09-07T16:00,1114,2020-09-07T18:34,154.0,12046.67,3435.36,19.77,112.10,367.1000,220.3167,367.1000,2.5833,,,,1.000,1.000,SHELTERED,12004.72,41.96,1
Site 37,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123905,OCC,yes,960,2020-09-07T16:00,999,2020-09-07T16:39,39.0,3056.67,3043.33,12.04,82.50,200.4083,53.6250,200.4083,0.6667,,,,1.000,1.000,SHELTERED,3043.33,13.34,0
Site 38,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-149709,CJ,yes,960,2020-09-07T16:00,1004,2020-09-07T16:44,44.0,3445.16,3379.80,12.39,82.50,207.2833,60.5000,207.2833,0.7500,,,,1.000,1.000,SHELTERED,3379.80,65.36,0
Site 39,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-150087,OCC,yes,960,2020-09-07T16:00,993,2020-09-07T16:33,33.0,2599.37,2598.05,11.61,82.50,192.1583,45.3750,192.1583,0.5667,,,,1.000,1.000,SHELTERED,2598.05,1.32,0
Site 40,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-102045,,no,960,2020-09-07T16:00,,,,20425.21,11833.88,173.09,562.70,54002.8192,354.1117,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,20403.24,13.11,2
Site 41,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-178808,,no,960,2020-09-07T16:00,,,,13685.79,5057.94,173.09,562.70,54002.8192,261.4200,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13627.30,58.49,2
Site 42,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145308,OCC,yes,960,2020-09-07T16:00,998,2020-09-07T16:38,38.0,2967.35,2963.02,11.97,82.50,199.0333,52.2500,199.0333,0.6500,,,,1.000,1.000,SHELTERED,2963.02,4.33,0
Site 43,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-190729,CJ,yes,960,2020-09-07T16:00,1111,2020-09-07T18:31,151.0,11834.80,3230.45,19.52,112.10,361.4950,214.7117,361.4950,2.5333,,,,1.000,1.000,SHELTERED,11799.81,34.99,1
Site 44,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-149705,,no,960,2020-09-07T16:00,,,,16548.89,7956.45,173.09,562.70,54002.8192,303.0367,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16525.81,23.08,2
Site 45,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-149980,,no,960,2020-09-07T16:00,,,,17738.98,9168.33,173.09,562.70,54002.8192,318.9242,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17737.69,1.30,2
Site 46,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-190456,,no,960,2020-09-07T16:00,,,,16222.43,7651.80,173.09,562.70,54002.8192,298.8000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16221.16,1.28,2
Site 47,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212243,OCC,yes,960,2020-09-07T16:00,982,2020-09-07T16:22,22.0,1782.05,1768.38,10.82,82.50,177.0333,30.2500,177.0333,0.3833,,,,1.000,1.000,SHELTERED,1768.38,13.67,0
Site 48,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-102026,CJ,yes,960,2020-09-07T16:00,981,2020-09-07T16:21,21.0,1713.75,1665.30,10.74,82.50,175.6583,28.8750,175.6583,0.3667,,,,1.000,1.000,SHELTERED,1665.30,48.45,0
Site 49,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-134257,,no,960,2020-09-07T16:00,,,,18418.88,9848.27,173.09,562.70,54002.8192,328.4567,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18417.63,1.25,2
Site 50,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167812,CJ,yes,960,2020-09-07T16:00,1119,2020-09-07T18:39,159.0,12438.54,3856.48,20.18,112.10,376.4417,229.6583,376.4417,2.6667,,,,1.000,1.000,SHELTERED,12425.84,12.70,1
Site 51,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119730,,no,960,2020-09-07T16:00,,,,13277.19,13275.87,173.09,562.70,54002.8192,252.0783,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13275.87,1.32,1
Site 52,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-201619,,no,960,2020-09-07T16:00,,,,19488.68,10918.01,173.09,562.70,54002.8192,341.8317,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,19487.37,1.31,2
Site 53,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212205,CJ,yes,960,2020-09-07T16:00,1116,2020-09-07T18:36,156.0,12180.63,3556.17,19.94,112.10,370.8367,224.0533,370.8367,2.6167,,,,1.000,1.000,SHELTERED,12125.53,55.10,1
Site 54,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123958,OCC,yes,960,2020-09-07T16:00,969,2020-09-07T16:09,9.0,703.22,672.74,9.86,82.50,159.1583,12.3750,159.1583,0.1667,,,,1.000,1.000,SHELTERED,672.74,30.47,0
Site 55,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119671,,no,960,2020-09-07T16:00,,,,16434.48,7787.23,173.09,562.70,54002.8192,300.9183,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16356.59,77.89,2
Site 56,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-102451,CJ,yes,960,2020-09-07T16:00,999,2020-09-07T16:39,39.0,3071.43,3034.40,12.04,82.50,200.4083,53.6250,200.4083,0.6667,,,,1.000,1.000,SHELTERED,3034.40,37.03,0
Site 57,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-150097,OCC,yes,960,2020-09-07T16:00,997,2020-09-07T16:37,37.0,2961.62,2922.01,11.90,82.50,197.6583,50.8750,197.6583,0.6333,,,,1.000,1.000,SHELTERED,2922.01,39.60,0
Site 58,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-134363,OCC,yes,960,2020-09-07T16:00,985,2020-09-07T16:25,25.0,2006.22,1970.01,11.04,82.50,181.1583,34.3750,181.1583,0.4333,,,,1.000,1.000,SHELTERED,1970.01,36.20,0
Site 59,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-222205,CJ,yes,960,2020-09-07T16:00,990,2020-09-07T16:30,30.0,2349.86,2313.76,11.40,82.50,188.0333,41.2500,188.0333,0.5167,,,,1.000,1.000,SHELTERED,2313.76,36.10,0
Site 60,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-119415,CJ,yes,960,2020-09-07T16:00,1109,2020-09-07T18:29,149.0,11620.93,2964.52,19.36,112.10,357.7583,210.9750,357.7583,2.5000,,,,1.000,1.000,SHELTERED,11533.88,87.05,1
Site 61,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112533,CJ,yes,960,2020-09-07T16:00,1005,2020-09-07T16:45,45.0,3545.40,3491.60,12.46,82.50,208.6583,61.8750,208.6583,0.7667,,,,1.000,1.000,SHELTERED,3491.60,53.79,0
Site 62,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-109531,,no,960,2020-09-07T16:00,,,,19051.58,10389.95,173.09,562.70,54002.8192,336.7150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18959.31,92.26,2
Site 63,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-140427,OCC,yes,960,2020-09-07T16:00,976,2020-09-07T16:16,16.0,1294.77,1267.68,10.38,82.50,168.7833,22.0000,168.7833,0.2833,,,,1.000,1.000,SHELTERED,1267.68,27.08,0
Site 64,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-129907,,no,960,2020-09-07T16:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,,,,1.000,1.000,UNREACHABLE,0.00,0.00,0
Site 65,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-156482,CJ,yes,960,2020-09-07T16:00,973,2020-09-07T16:13,13.0,1048.06,1046.78,10.15,82.50,164.6583,17.8750,164.6583,0.2333,,,,1.000,1.000,SHELTERED,1046.78,1.27,0
Site 66,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123718,,no,960,2020-09-07T16:00,,,,21420.72,12850.09,173.09,562.70,54002.8192,367.4150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,21419.45,1.27,2
Site 67,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-222209,CJ,yes,960,2020-09-07T16:00,1120,2020-09-07T18:40,160.0,12526.28,3918.86,20.27,112.10,378.3100,231.5267,378.3100,2.6833,,,,1.000,1.000,SHELTERED,12488.23,38.06,1
Site 68,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-109349,OCC,yes,960,2020-09-07T16:00,975,2020-09-07T16:15,15.0,1204.30,1139.23,10.30,82.50,167.4083,20.6250,167.4083,0.2667,,,,1.000,1.000,SHELTERED,1139.23,65.07,0
Site 69,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-112938,,no,960,2020-09-07T16:00,,,,15864.85,7261.88,173.09,562.70,54002.8192,293.5042,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,15831.24,33.61,2
Site 70,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145213,CJ,yes,960,2020-09-07T16:00,1123,2020-09-07T18:43,163.0,12775.66,4166.91,20.51,112.10,383.9150,237.1317,383.9150,2.7333,,,,1.000,1.000,SHELTERED,12736.27,39.39,1
Site 71,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-212515,CJ,yes,960,2020-09-07T16:00,1006,2020-09-07T16:46,46.0,3621.93,3620.69,12.53,82.50,210.0333,63.2500,210.0333,0.7833,,,,1.000,1.000,SHELTERED,3620.69,1.24,0
Site 72,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-140605,OCC,yes,960,2020-09-07T16:00,979,2020-09-07T16:19,19.0,1499.86,1498.61,10.60,82.50,172.9083,26.1250,172.9083,0.3333,,,,1.000,1.000,SHELTERED,1498.61,1.25,0
Site 73,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,26-140282,,no,960,2020-09-07T16:00,,,,21266.88,12623.47,173.09,562.70,54002.8192,365.3683,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,21192.83,74.06,2
Site 74,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-134324,CJ,yes,960,2020-09-07T16:00,1124,2020-09-07T18:44,164.0,12831.29,4209.76,20.59,112.10,385.7833,239.0000,385.7833,2.7500,,,,1.000,1.000,SHELTERED,12779.12,52.17,1
Site 75,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167915,OCC,yes,960,2020-09-07T16:00,990,2020-09-07T16:30,30.0,2408.16,2371.91,11.40,82.50,188.0333,41.2500,188.0333,0.5167,,,,1.000,1.000,SHELTERED,2371.91,36.25,0
Site 76,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-134313,,no,960,2020-09-07T16:00,,,,20753.72,12174.91,173.09,562.70,54002.8192,359.2283,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,20744.27,9.45,2
Site 77,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-222270,,no,960,2020-09-07T16:00,,,,18869.55,10263.73,173.09,562.70,54002.8192,334.6683,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,18833.09,36.46,2
Site 78,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-102456,OCC,yes,960,2020-09-07T16:00,998,2020-09-07T16:38,38.0,2987.92,2949.98,11.97,82.50,199.0333,52.2500,199.0333,0.6500,,,,1.000,1.000,SHELTERED,2949.98,37.95,0
Site 79,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-145014,OCC,yes,960,2020-09-07T16:00,980,2020-09-07T16:20,20.0,1635.61,1602.45,10.67,82.50,174.2833,27.5000,174.2833,0.3500,,,,1.000,1.000,SHELTERED,1602.45,33.16,0
Site 80,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-123650,,no,960,2020-09-07T16:00,,,,21239.95,12652.18,173.09,562.70,54002.8192,365.3683,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,21221.54,18.42,2
Site 81,sim-20260725-220228-seed42,c23a7395c83767e01fbe6e5abc8a9c5c6d15f05b,42,0bc943324ae6,25-167871,,no,960,2020-09-07T16:00,,,,21034.01,12463.40,173.09,562.70,54002.8192,362.2983,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,21032.76,1.25,2
