agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score
Site 381,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-112990,OPT1,yes,4740,2020-09-10T07:00,4776,2020-09-10T07:36,36.0,2743.58,2724.76,17.46,112.10,1389.9542,35.8500,1389.9542,6.6167,30,0,0,1.000,1.000,SHELTERED,2724.76,18.82,0,B_placement_optimized,1.2462,30,25-54,FEMALE,0,unimpaired,0,0,0,0,49.1620,0.6176,884.0805,1.000,884.0805
Site 382,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-102327,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,13196.05,11091.55,51.37,299.55,4953.6608,288.1925,4953.6608,23.4500,20,0,0,1.000,1.000,SHELTERED,13185.37,10.67,0,B_placement_optimized,1.2951,20,18-24,FEMALE,0,unimpaired,0,0,0,0,61.6692,0.6395,3312.8075,1.000,3312.8075
Site 383,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-129886,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,10221.08,8088.59,51.37,299.55,4953.6608,231.6858,4953.6608,23.4500,65,0,0,1.000,1.000,SHELTERED,10182.41,38.67,0,B_placement_optimized,1.3226,65,55-69,FEMALE,0,unimpaired,0,0,0,1,60.9958,0.6325,3255.7358,1.000,3255.7358
Site 384,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-119257,OPT1,yes,4740,2020-09-10T07:00,4786,2020-09-10T07:46,46.0,3767.78,3752.60,17.55,112.10,1399.9125,45.8083,1399.9125,6.7833,53,0,0,1.000,1.000,SHELTERED,3752.60,15.19,0,B_placement_optimized,1.3554,53,25-54,FEMALE,0,unimpaired,0,0,0,0,49.4320,0.6197,900.2130,1.000,900.2130
Site 385,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-201679,OPT1,yes,4740,2020-09-10T07:00,4778,2020-09-10T07:38,38.0,2585.61,2512.84,17.48,112.10,1391.9458,37.8417,1391.9458,6.6500,42,0,0,1.000,1.000,SHELTERED,2512.84,72.76,0,B_placement_optimized,1.1230,42,25-54,MALE,0,unimpaired,0,0,0,0,49.2160,0.6180,887.3070,1.000,887.3070
Site 386,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-130107,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,14635.80,12422.17,51.37,299.55,4953.6608,310.8025,4953.6608,23.4500,36,0,0,1.000,1.000,SHELTERED,14516.00,119.81,0,B_placement_optimized,1.3338,36,25-54,MALE,0,unimpaired,0,0,0,0,61.9048,0.6419,3335.6436,1.000,3335.6436
Site 387,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-123717,OPT2,yes,4740,2020-09-10T07:00,5800,2020-09-11T00:40,1060.0,8211.97,6098.91,51.94,299.55,5020.4992,316.2708,5020.4992,23.6833,68,1,0,1.000,1.000,SHELTERED,8192.74,19.24,0,B_placement_optimized,0.8612,68,55-69,MALE,1,ambulant_impaired_no_aid,1,0,1,1,61.6432,0.6377,3381.9380,1.000,3381.9380
Site 388,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-190726,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,15575.51,13472.75,51.25,299.55,4939.3383,285.1750,4939.3383,23.4000,67,0,0,1.000,1.000,SHELTERED,15566.57,8.93,0,B_placement_optimized,1.5040,67,55-69,MALE,0,unimpaired,0,0,0,1,61.7060,0.6402,3301.0231,1.000,3301.0231
Site 389,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-145107,OPT2,yes,4740,2020-09-10T07:00,5800,2020-09-11T00:40,1060.0,13493.26,11378.92,51.94,299.55,5020.4992,477.7042,5020.4992,23.6833,47,0,0,1.000,1.000,SHELTERED,13472.75,20.51,0,B_placement_optimized,0.8699,47,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,63.3265,0.6551,3544.9857,1.000,3544.9857
Site 390,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-134314,OPT2,yes,4740,2020-09-10T07:00,5795,2020-09-11T00:35,1055.0,12127.48,10014.74,51.73,299.55,4996.6283,374.7650,4996.6283,23.6000,48,0,1,1.000,1.000,SHELTERED,12108.57,18.91,0,B_placement_optimized,0.9882,48,25-54,FEMALE,0,unimpaired,0,1,1,1,62.3667,0.6457,3426.4559,1.000,3426.4559
Site 391,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-109430,OPT1,yes,4740,2020-09-10T07:00,4767,2020-09-10T07:27,27.0,1758.96,1719.98,17.38,112.10,1380.9917,26.8875,1380.9917,6.4667,66,0,0,1.000,1.000,SHELTERED,1719.98,38.99,0,B_placement_optimized,1.0572,66,55-69,MALE,0,unimpaired,0,0,0,1,48.9190,0.6157,869.5613,1.000,869.5613
Site 392,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-112800,OPT2,yes,4740,2020-09-10T07:00,5820,2020-09-11T01:00,1080.0,6618.35,4523.27,52.74,299.55,5115.9092,431.0608,5115.9092,24.0167,64,0,0,1.000,1.000,SHELTERED,6617.10,1.26,0,B_placement_optimized,0.5762,64,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,62.3852,0.6431,3556.0760,1.000,3556.0760
Site 393,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-119401,OPT1,yes,4740,2020-09-10T07:00,4759,2020-09-10T07:19,19.0,1319.68,1318.43,17.31,112.10,1373.0250,18.9208,1373.0250,6.3333,61,0,1,1.000,1.000,SHELTERED,1318.43,1.24,0,B_placement_optimized,1.1228,61,55-69,MALE,0,unimpaired,0,1,1,1,48.7030,0.6140,856.6553,1.000,856.6553
Site 394,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-212234,OPT1,yes,4740,2020-09-10T07:00,4750,2020-09-10T07:10,10.0,898.93,872.94,17.23,112.10,1364.0625,9.9583,1364.0625,6.1833,37,0,0,1.000,1.000,SHELTERED,872.94,25.99,0,B_placement_optimized,1.4089,37,25-54,MALE,0,unimpaired,0,0,0,0,48.4600,0.6121,842.1360,1.000,842.1360
Site 395,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-119603,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,14975.18,12851.94,51.25,299.55,4939.3383,281.9450,4939.3383,23.4000,34,1,0,1.000,1.000,SHELTERED,14945.77,29.41,0,B_placement_optimized,1.4563,34,25-54,MALE,0,unimpaired,1,0,1,1,61.6723,0.6399,3297.7608,1.000,3297.7608
Site 396,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-201728,OPT2,yes,4740,2020-09-10T07:00,5793,2020-09-11T00:33,1053.0,13132.92,11004.94,51.65,299.55,4987.0800,376.5217,4987.0800,23.5667,35,0,1,1.000,1.000,SHELTERED,13098.77,34.15,0,B_placement_optimized,1.0399,35,25-54,MALE,0,unimpaired,0,1,1,1,62.4305,0.6466,3422.4057,1.000,3422.4057
Site 397,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-130085,OPT1,yes,4740,2020-09-10T07:00,4800,2020-09-10T08:00,60.0,5019.76,4994.86,17.67,112.10,1413.9675,59.8633,1413.9675,7.0167,54,0,0,1.000,1.000,SHELTERED,4994.86,24.90,0,B_placement_optimized,1.3817,54,25-54,FEMALE,0,unimpaired,0,0,0,0,49.8100,0.6226,922.9821,1.000,922.9821
Site 398,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-109729,OPT1,yes,4740,2020-09-10T07:00,4804,2020-09-10T08:04,64.0,6442.35,6376.27,17.72,112.10,1418.4042,64.3000,1418.4042,7.0833,28,0,0,1.000,1.000,SHELTERED,6376.27,66.07,0,B_placement_optimized,1.6674,28,25-54,MALE,0,unimpaired,0,0,0,0,49.9180,0.6235,930.1695,1.000,930.1695
Site 399,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-156709,OPT1,yes,4740,2020-09-10T07:00,4800,2020-09-10T08:00,60.0,5655.32,5634.96,17.67,112.10,1413.9675,59.8633,1413.9675,7.0167,55,0,0,1.000,1.000,SHELTERED,5634.96,20.37,0,B_placement_optimized,1.5452,55,55-69,MALE,0,unimpaired,0,0,0,1,49.8100,0.6226,922.9821,1.000,922.9821
Site 400,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-119366,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,15307.57,13212.50,51.41,299.55,4958.4350,346.2617,4958.4350,23.4667,32,0,1,1.000,1.000,SHELTERED,15306.32,1.25,0,B_placement_optimized,1.2524,32,25-54,FEMALE,0,unimpaired,0,1,1,1,62.2517,0.6454,3374.3696,1.000,3374.3696
Site 401,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-129744,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,13374.18,11263.72,51.41,299.55,4958.4350,299.4267,4958.4350,23.4667,62,0,0,1.000,1.000,SHELTERED,13357.55,16.64,0,B_placement_optimized,1.2848,62,55-69,MALE,0,unimpaired,0,0,0,1,61.7635,0.6404,3327.0663,1.000,3327.0663
Site 402,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-145258,OPT1,yes,4740,2020-09-10T07:00,4808,2020-09-10T08:08,68.0,4696.74,4680.05,17.76,112.10,1422.8408,68.7367,1422.8408,7.1500,45,0,0,1.000,1.000,SHELTERED,4680.05,16.69,0,B_placement_optimized,1.1404,45,25-54,MALE,0,unimpaired,0,0,0,0,50.0260,0.6243,937.3569,1.000,937.3569
Site 403,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-130083,OPT1,yes,4740,2020-09-10T07:00,4766,2020-09-10T07:26,26.0,2212.51,2176.40,17.37,112.10,1379.9958,25.8917,1379.9958,6.4500,51,0,0,1.000,1.000,SHELTERED,2176.40,36.11,0,B_placement_optimized,1.4139,51,25-54,FEMALE,0,unimpaired,0,0,0,0,48.8920,0.6155,867.9480,1.000,867.9480
Site 404,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-145179,OPT2,yes,4740,2020-09-10T07:00,5779,2020-09-11T00:19,1039.0,13517.57,11366.57,51.08,299.55,4920.2417,202.7033,4920.2417,23.3333,35,1,0,1.000,1.000,SHELTERED,13460.40,57.18,0,B_placement_optimized,1.7852,35,25-54,MALE,0,unimpaired,1,0,1,1,60.8742,0.6320,3206.0778,1.000,3206.0778
Site 405,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-119652,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,14086.59,11964.05,51.25,299.55,4939.3383,260.9500,4939.3383,23.4000,26,0,0,1.000,1.000,SHELTERED,14057.87,28.72,0,B_placement_optimized,1.4876,26,25-54,MALE,0,unimpaired,0,0,0,0,61.4535,0.6376,3276.5559,1.000,3276.5559
Site 406,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-109586,OPT2,yes,4740,2020-09-10T07:00,5786,2020-09-11T00:26,1046.0,17438.95,15243.33,51.37,299.55,4953.6608,370.5325,4953.6608,23.4500,46,0,0,1.000,1.000,SHELTERED,17337.15,101.80,0,B_placement_optimized,1.3208,46,25-54,FEMALE,0,unimpaired,0,0,0,0,62.5277,0.6484,3395.9709,1.000,3395.9709
Site 407,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-123941,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,15322.44,13039.95,51.25,299.55,4939.3383,286.7900,4939.3383,23.4000,36,1,0,1.000,1.000,SHELTERED,15133.77,188.67,0,B_placement_optimized,1.4602,36,25-54,MALE,0,unimpaired,1,0,1,1,61.7228,0.6404,3302.6543,1.000,3302.6543
Site 408,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-130108,OPT2,yes,4740,2020-09-10T07:00,5790,2020-09-11T00:30,1050.0,16082.82,13973.22,51.53,299.55,4972.7575,407.3758,4972.7575,23.5167,75,0,1,1.000,1.000,SHELTERED,16067.04,15.78,0,B_placement_optimized,1.1392,75,70+,FEMALE,0,unimpaired,0,1,1,1,62.8208,0.6510,3444.8317,1.000,3444.8317
Site 409,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-123945,OPT2,yes,4740,2020-09-10T07:00,5784,2020-09-11T00:24,1044.0,12394.68,10211.73,51.29,299.55,4944.1125,244.7292,4944.1125,23.4167,29,0,0,1.000,1.000,SHELTERED,12305.55,89.13,0,B_placement_optimized,1.4120,29,25-54,MALE,0,unimpaired,0,0,0,0,61.2617,0.6355,3263.0851,1.000,3263.0851
Site 410,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-109426,OPT1,yes,4740,2020-09-10T07:00,4747,2020-09-10T07:07,7.0,352.03,317.02,17.20,112.10,1361.0750,6.9708,1361.0750,6.1333,57,0,1,1.000,1.000,SHELTERED,317.02,35.01,0,B_placement_optimized,0.7437,57,55-69,OTHER,1,ambulant_impaired_no_aid,0,1,1,1,48.3790,0.6115,837.2963,1.000,837.2963
Site 411,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-145117,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,19628.59,17521.94,51.41,299.55,4958.4350,438.2267,4958.4350,23.4667,43,1,0,1.000,1.000,SHELTERED,19615.77,12.82,0,B_placement_optimized,1.2549,43,25-54,MALE,0,unimpaired,1,0,1,1,63.2112,0.6554,3467.2543,1.000,3467.2543
Site 412,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-167641,OPT1,yes,4740,2020-09-10T07:00,4763,2020-09-10T07:23,23.0,1900.36,1860.25,17.35,112.10,1377.0083,22.9042,1377.0083,6.4000,40,0,0,1.000,1.000,SHELTERED,1860.25,40.11,0,B_placement_optimized,1.3670,40,25-54,FEMALE,0,unimpaired,0,0,0,0,48.8110,0.6149,863.1083,1.000,863.1083
Site 413,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-102476,OPT1,yes,4740,2020-09-10T07:00,4778,2020-09-10T07:38,38.0,3239.44,3238.16,17.48,112.10,1391.9458,37.8417,1391.9458,6.6500,52,0,0,1.000,1.000,SHELTERED,3238.16,1.28,0,B_placement_optimized,1.3850,52,25-54,MALE,0,unimpaired,0,0,0,0,49.2160,0.6180,887.3070,1.000,887.3070
Site 414,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-112897,OPT1,yes,4740,2020-09-10T07:00,4769,2020-09-10T07:29,29.0,2130.73,2093.83,17.40,112.10,1382.9833,28.8792,1382.9833,6.5000,44,0,0,1.000,1.000,SHELTERED,2093.83,36.91,0,B_placement_optimized,1.2108,44,25-54,MALE,0,unimpaired,0,0,0,0,48.9730,0.6161,872.7878,1.000,872.7878
Site 415,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-222165,OPT2,yes,4740,2020-09-10T07:00,5789,2020-09-11T00:29,1049.0,11387.64,9292.59,51.49,299.55,4967.9833,283.1350,4967.9833,23.5000,68,0,0,1.000,1.000,SHELTERED,11386.41,1.23,0,B_placement_optimized,1.1850,68,55-69,MALE,0,unimpaired,0,0,0,1,61.5482,0.6379,3316.4362,1.000,3316.4362
Site 416,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-190740,OPT1,yes,4740,2020-09-10T07:00,4828,2020-09-10T08:28,88.0,9320.81,9306.07,17.96,112.10,1445.0242,90.9200,1445.0242,7.4833,38,0,0,1.000,1.000,SHELTERED,9306.07,14.74,0,B_placement_optimized,1.7635,38,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,50.5660,0.6284,973.2939,1.000,973.2939
Site 417,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-201222,OPT1,yes,4740,2020-09-10T07:00,4763,2020-09-10T07:23,23.0,1877.22,1860.25,17.35,112.10,1377.0083,22.9042,1377.0083,6.4000,49,0,1,1.000,1.000,SHELTERED,1860.25,16.97,0,B_placement_optimized,1.3051,49,25-54,MALE,0,unimpaired,0,1,1,1,48.8110,0.6149,863.1083,1.000,863.1083
Site 418,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-129727,OPT1,yes,4740,2020-09-10T07:00,4781,2020-09-10T07:41,41.0,2433.20,2411.27,17.51,112.10,1394.9333,40.8292,1394.9333,6.7000,25,0,1,1.000,1.000,SHELTERED,2411.27,21.93,0,B_placement_optimized,0.9826,25,25-54,FEMALE,0,unimpaired,0,1,1,1,49.2970,0.6187,892.1468,1.000,892.1468
Site 419,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-190498,OPT1,yes,4740,2020-09-10T07:00,4813,2020-09-10T08:13,73.0,4617.29,4546.36,17.81,112.10,1428.3867,74.2825,1428.3867,7.2333,47,0,0,1.000,1.000,SHELTERED,4546.36,70.93,0,B_placement_optimized,1.0467,47,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,50.1610,0.6253,946.3412,1.000,946.3412
Site 420,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-149767,OPT1,yes,4740,2020-09-10T07:00,4770,2020-09-10T07:30,30.0,2119.48,2093.61,17.41,112.10,1383.9792,29.8750,1383.9792,6.5167,61,1,0,1.000,1.000,SHELTERED,2093.61,25.87,0,B_placement_optimized,1.1557,61,55-69,MALE,0,unimpaired,1,0,1,1,49.0000,0.6164,874.4010,1.000,874.4010
Site 421,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-167960,OPT2,yes,4740,2020-09-10T07:00,5792,2020-09-11T00:32,1052.0,13481.32,11367.57,51.61,299.55,4982.3058,374.9775,4982.3058,23.5500,62,1,0,1.000,1.000,SHELTERED,13461.39,19.93,0,B_placement_optimized,1.0607,62,55-69,MALE,0,unimpaired,1,0,1,1,62.4372,0.6468,3417.9338,1.000,3417.9338
Site 422,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-134419,OPT1,yes,4740,2020-09-10T07:00,4837,2020-09-10T08:37,97.0,9148.62,9086.59,18.05,112.10,1455.0067,100.9025,1455.0067,7.6333,29,0,0,1.000,1.000,SHELTERED,9086.59,62.03,0,B_placement_optimized,1.5607,29,25-54,MALE,0,unimpaired,0,0,0,0,50.8090,0.6303,989.4656,1.000,989.4656
Site 423,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-149730,OPT1,yes,4740,2020-09-10T07:00,4831,2020-09-10T08:31,91.0,7052.81,7018.05,17.99,112.10,1448.3517,94.2475,1448.3517,7.5333,55,0,0,1.000,1.000,SHELTERED,7018.05,34.76,0,B_placement_optimized,1.2791,55,55-69,MALE,0,unimpaired,0,0,0,1,50.6470,0.6290,978.6845,1.000,978.6845
Site 424,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-112594,OPT2,yes,4740,2020-09-10T07:00,5826,2020-09-11T01:06,1086.0,9857.63,7724.69,52.98,299.55,5144.1142,644.6225,5144.1142,24.1167,26,0,0,1.000,1.000,SHELTERED,9818.51,39.12,0,B_placement_optimized,0.5273,26,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,64.4830,0.6641,3788.9784,1.000,3788.9784
Site 425,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-156216,OPT1,yes,4740,2020-09-10T07:00,4791,2020-09-10T07:51,51.0,4963.15,4915.17,17.59,112.10,1404.8917,50.7875,1404.8917,6.8667,29,0,0,1.000,1.000,SHELTERED,4915.17,47.98,0,B_placement_optimized,1.6005,29,25-54,MALE,0,unimpaired,0,0,0,0,49.5670,0.6208,908.2793,1.000,908.2793
Site 426,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-123583,OPT2,yes,4740,2020-09-10T07:00,5783,2020-09-11T00:23,1043.0,13804.95,11624.81,51.25,299.55,4939.3383,256.1050,4939.3383,23.4000,27,0,0,1.000,1.000,SHELTERED,13718.63,86.31,0,B_placement_optimized,1.4794,27,25-54,MALE,0,unimpaired,0,0,0,0,61.4030,0.6371,3271.6624,1.000,3271.6624
Site 427,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-129901,OPT2,yes,4740,2020-09-10T07:00,5784,2020-09-11T00:24,1044.0,11581.79,9443.17,51.29,299.55,4944.1125,232.1200,4944.1125,23.4167,39,0,0,1.000,1.000,SHELTERED,11536.99,44.80,0,B_placement_optimized,1.4167,39,25-54,MALE,0,unimpaired,0,0,0,0,61.0933,0.6337,3250.3498,1.000,3250.3498
Site 428,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-129810,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,15126.05,12928.18,51.41,299.55,4958.4350,339.8017,4958.4350,23.4667,57,1,1,1.000,1.000,SHELTERED,15022.00,104.05,0,B_placement_optimized,1.2699,57,55-69,MALE,0,unimpaired,1,1,1,1,62.1843,0.6447,3367.8450,1.000,3367.8450
Site 429,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-134671,OPT2,yes,4740,2020-09-10T07:00,5792,2020-09-11T00:32,1052.0,14839.84,12725.65,51.61,299.55,4982.3058,404.0175,4982.3058,23.5500,38,0,1,1.000,1.000,SHELTERED,14819.47,20.36,0,B_placement_optimized,1.0805,38,25-54,MALE,0,unimpaired,0,1,1,1,62.7402,0.6499,3447.2642,1.000,3447.2642
Site 430,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-140257,OPT1,yes,4740,2020-09-10T07:00,4790,2020-09-10T07:50,50.0,4354.37,4344.73,17.59,112.10,1403.8958,49.7917,1403.8958,6.8500,47,0,0,1.000,1.000,SHELTERED,4344.73,9.64,0,B_placement_optimized,1.4501,47,25-54,MALE,0,unimpaired,0,0,0,0,49.5400,0.6205,906.6660,1.000,906.6660
Site 431,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-156100,OPT1,yes,4740,2020-09-10T07:00,4820,2020-09-10T08:20,80.0,4401.23,4328.27,17.88,112.10,1436.1508,82.0467,1436.1508,7.3500,20,0,0,1.000,1.000,SHELTERED,4328.27,72.96,0,B_placement_optimized,0.9078,20,18-24,MALE,1,ambulant_impaired_no_aid,0,0,0,1,50.3500,0.6268,958.9191,1.000,958.9191
Site 432,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-129883,OPT1,yes,4740,2020-09-10T07:00,4758,2020-09-10T07:18,18.0,1062.52,1061.25,17.30,112.10,1372.0292,17.9250,1372.0292,6.3167,48,0,1,1.000,1.000,SHELTERED,1061.25,1.27,0,B_placement_optimized,0.9645,48,25-54,FEMALE,0,unimpaired,0,1,1,1,48.6760,0.6138,855.0420,1.000,855.0420
Site 433,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-201658,OPT2,yes,4740,2020-09-10T07:00,5788,2020-09-11T00:28,1048.0,12524.13,10388.73,51.45,299.55,4963.2092,292.8958,4963.2092,23.4833,40,0,0,1.000,1.000,SHELTERED,12482.56,41.57,0,B_placement_optimized,1.2442,40,25-54,MALE,0,unimpaired,0,0,0,0,61.6727,0.6393,3323.3824,1.000,3323.3824
Site 434,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-109634,OPT1,yes,4740,2020-09-10T07:00,4822,2020-09-10T08:22,82.0,7629.04,7578.55,17.90,112.10,1438.3692,84.2650,1438.3692,7.3833,38,0,0,1.000,1.000,SHELTERED,7578.55,50.49,0,B_placement_optimized,1.5407,38,25-54,FEMALE,0,unimpaired,0,0,0,0,50.4040,0.6272,962.5128,1.000,962.5128
Site 435,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-129822,OPT1,yes,4740,2020-09-10T07:00,4773,2020-09-10T07:33,33.0,2863.40,2824.60,17.44,112.10,1386.9667,32.8625,1386.9667,6.5667,47,0,0,1.000,1.000,SHELTERED,2824.60,38.80,0,B_placement_optimized,1.4186,47,25-54,MALE,0,unimpaired,0,0,0,0,49.0810,0.6170,879.2408,1.000,879.2408
Site 436,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,26-130051,OPT2,yes,4740,2020-09-10T07:00,5793,2020-09-11T00:33,1053.0,17828.14,15733.08,51.65,299.55,4987.0800,492.3183,4987.0800,23.5667,29,0,0,1.000,1.000,SHELTERED,17826.90,1.24,0,B_placement_optimized,1.0533,29,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,63.6425,0.6592,3539.3603,1.000,3539.3603
Site 437,sim-20260726-011342-seed42,02c3181139f28f198bf64170b7a588152b9fa637,42,bd3f93ef082a,25-167637,OPT2,yes,4740,2020-09-10T07:00,5787,2020-09-11T00:27,1047.0,10446.40,8345.87,51.41,299.55,4958.4350,246.4425,4958.4350,23.4667,48,1,1,1.000,1.000,SHELTERED,10439.70,6.70,0,B_placement_optimized,1.2533,48,25-54,FEMALE,1,ambulant_impaired_no_aid,1,1,1,1,61.1743,0.6343,3273.5523,1.000,3273.5523
