agent_id,sim_id,commit,random_seed,data_version,starting_encampment,start_lon,start_lat,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,chronic_physical,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score,aware_initial,aware_tick,heavy_belongings,has_pet,has_dependents,theta_z,blockages_encountered,push_throughs,reroutes,stuck_events
Site 1415,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-112704,-122.663652,45.515910,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,37,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.6944,37,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,1,0,0.594333,0,0,0,0
Site 1416,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-102525,-122.673949,45.517767,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,44,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9387,44,18-44,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,0.917228,0,0,0,0
Site 1417,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-190676,-122.561084,45.475617,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,63,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3987,63,45-64,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,1,0,0.066211,0,0,0,0
Site 1418,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-212469,-122.630317,45.533774,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,64,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.0709,64,45-64,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.815965,0,0,0,0
Site 1419,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-190441,-122.579602,45.518322,Oak_Street_Village,yes,13380,2020-09-16T07:00,13382,2020-09-16T07:02,2.0,202.04,157.13,876.32,2496.10,195448.7792,32.5233,195448.7792,180.0500,67,0,0,1.000,1.000,SHELTERED,157.13,44.90,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2995,67,65+,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,1,136.0840,0.6102,119256.6039,1.000,119256.6039,1,0,0,0,0,0.437679,0,0,0,0
Site 1420,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-212451,-122.660503,45.523719,NEW_optimized_site_10,yes,4500,2020-09-10T03:00,4517,2020-09-10T03:17,17.0,1340.64,1322.30,72.80,497.25,5480.8342,28.4183,5480.8342,32.3000,61,0,0,1.000,1.000,SHELTERED,1322.30,18.34,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3089,61,45-64,MALE,0,unimpaired,0,0,0,0,1,46.2090,0.6138,3372.0114,1.000,3372.0114,1,0,0,0,0,-0.750219,0,0,0,0
Site 1421,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-201378,-122.553625,45.518674,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,39,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3840,39,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-2.272096,0,0,0,0
Site 1422,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-102168,-122.667914,45.536907,NEW_optimized_site_03,yes,11460,2020-09-14T23:00,11483,2020-09-14T23:23,23.0,1973.00,1937.79,852.22,2496.10,163100.6642,693.3733,163100.6642,148.4000,21,0,0,1.000,1.000,SHELTERED,1937.79,35.21,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3722,21,18-44,FEMALE,0,unimpaired,0,0,0,0,0,117.1310,0.6120,100191.7122,1.000,100191.7122,1,0,1,0,0,0.625821,0,0,0,0
Site 1423,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-190802,-122.750153,45.586793,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,20,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1457,20,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,2.065356,0,0,0,0
Site 1424,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-109711,-122.591490,45.535440,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,62,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.6358,62,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,1,0,0,-0.292656,0,0,0,0
Site 1425,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-130005,-122.696579,45.527104,NEW_optimized_site_01,yes,14580,2020-09-17T03:00,14594,2020-09-17T03:14,14.0,1201.92,1186.50,947.61,2496.10,230490.7442,406.4200,230490.7442,200.2500,28,0,0,1.000,1.000,SHELTERED,1186.50,15.42,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3900,28,18-44,MALE,0,unimpaired,0,0,0,1,1,148.6080,0.6110,141009.8381,1.000,141009.8381,1,0,1,0,0,1.336862,0,0,0,0
Site 1426,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-109544,-122.616367,45.505118,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,33,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4695,33,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.843869,0,0,0,0
Site 1427,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-123613,-122.658116,45.520793,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,27,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3913,27,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,1,0,0.081478,0,0,0,0
Site 1428,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-179307,-122.633959,45.517940,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,36,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5126,36,18-44,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,1,0,-0.388516,0,0,0,0
Site 1429,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-212414,-122.756081,45.585022,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,45,0,1,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.0682,45,45-64,MALE,0,unimpaired,0,1,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,1,1,0,-0.274436,0,0,0,0
Site 1430,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-190498,-122.711930,45.544240,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,43,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5735,43,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.480774,0,0,0,0
Site 1431,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-149975,-122.590703,45.480098,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,50,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5992,50,45-64,MALE,0,unimpaired,1,0,1,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-0.064559,0,0,0,0
Site 1432,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-109589,-122.537835,45.556087,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,49,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.7002,49,45-64,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.260076,0,0,0,0
Site 1433,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-201287,-122.558466,45.516128,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,32,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3198,32,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-1.703732,0,0,0,0
Site 1434,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-109321,-122.591614,45.503434,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,60,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.3284,60,45-64,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.435581,0,0,0,0
Site 1435,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-190714,-122.720952,45.467676,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,56,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.7043,56,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.106917,0,0,0,0
Site 1436,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-109656,-122.661929,45.521830,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,19,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5583,19,18-44,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-1.399831,0,0,0,0
Site 1437,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-134328,-122.598673,45.527693,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,19,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.7134,19,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.287630,0,0,0,0
Site 1438,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-129946,-122.528200,45.481491,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,57,1,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4633,57,45-64,MALE,0,unimpaired,1,0,1,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.491626,0,0,0,0
Site 1439,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-130243,-122.618065,45.462002,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,36,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1269,36,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,2.381223,0,0,0,0
Site 1440,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-149983,-122.583556,45.463284,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,43,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1828,43,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,1,0,-1.217435,0,0,0,0
Site 1441,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-129780,-122.690775,45.535464,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,25,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2894,25,18-44,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,0.187593,0,0,0,0
Site 1442,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-190729,-122.692392,45.518361,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,41,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5722,41,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.618702,0,0,0,0
Site 1443,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-156553,-122.529691,45.522323,Menlo_Park_SRV,yes,4620,2020-09-10T05:00,4642,2020-09-10T05:22,22.0,1013.71,933.72,73.85,497.25,5713.2033,47.9783,5713.2033,34.3833,38,0,0,1.000,1.000,SHELTERED,933.72,79.99,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.7647,38,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,47.5640,0.6148,3533.5122,1.000,3533.5122,1,0,1,0,0,-0.359988,0,0,0,0
Site 1444,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-134299,-122.697173,45.464921,River_District_Navigatio,yes,11280,2020-09-14T20:00,11575,2020-09-15T00:55,295.0,9987.76,5278.86,859.23,2496.10,165759.0308,8672.2133,165759.0308,149.9333,52,1,0,1.000,1.000,SHELTERED,9968.45,19.32,6,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.5674,52,45-64,MALE,1,ambulant_impaired_no_aid,1,0,1,0,1,122.6450,0.6357,109871.9443,1.000,109871.9443,1,0,0,1,0,1.299307,0,0,0,0
Site 1445,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-134286,-122.671733,45.507010,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,39,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4136,39,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.330619,0,0,0,0
Site 1446,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-212239,-122.763670,45.591760,St_Johns_Village,yes,12300,2020-09-15T13:00,12360,2020-09-15T14:00,60.0,1737.19,1663.05,882.18,2496.10,181728.1667,935.7192,181728.1667,163.0167,19,0,0,1.000,1.000,SHELTERED,1663.05,74.14,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.4810,19,18-44,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,126.6700,0.6149,111799.2580,1.000,111799.2580,1,0,1,0,0,1.595399,0,0,0,0
Site 1447,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-190549,-122.592626,45.487916,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,53,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.6295,53,45-64,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.849921,0,0,0,0
Site 1448,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-222200,-122.685407,45.593054,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,32,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.7849,32,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,-1.277768,0,0,0,0
Site 1449,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-140354,-122.555459,45.504220,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,56,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5067,56,45-64,FEMALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,1,0,-0.049537,0,0,0,0
Site 1450,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-124026,-122.693687,45.515437,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,33,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.4515,33,18-44,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-1.295382,0,0,0,0
Site 1451,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-123789,-122.698445,45.588724,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,79,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1670,79,65+,FEMALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,1,0,-0.776852,0,0,0,0
Site 1452,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-134627,-122.564592,45.477632,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,39,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,2.0329,39,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-1.870997,0,0,0,0
Site 1453,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-222052,-122.647430,45.486935,Willamette_Center,yes,4200,2020-09-09T22:00,4203,2020-09-09T22:03,3.0,402.28,332.13,71.30,497.25,4994.7075,4.9225,4994.7075,27.0667,56,0,0,1.000,1.000,SHELTERED,332.13,70.15,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.9418,56,45-64,MALE,0,unimpaired,0,0,0,1,1,42.7810,0.6107,3051.7433,1.000,3051.7433,1,0,0,0,0,1.900083,0,0,0,0
Site 1454,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-124037,-122.571293,45.484732,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,22,0,1,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9933,22,18-44,MALE,0,unimpaired,0,1,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-0.802260,0,0,0,0
Site 1455,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-129806,-122.549062,45.533470,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,45,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.2100,45,45-64,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.041799,0,0,0,0
Site 1456,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-119676,-122.560832,45.476074,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,22,1,1,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.6705,22,18-44,MALE,1,ambulant_impaired_no_aid,1,1,1,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.642028,0,0,0,0
Site 1457,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-190634,-122.579747,45.482337,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,38,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4923,38,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-1.637140,0,0,0,0
Site 1458,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-129900,-122.688634,45.534277,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,25,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9802,25,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.998851,0,0,0,0
Site 1459,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-201359,-122.534750,45.482700,NEW_optimized_site_04,yes,2340,2020-09-08T15:00,2358,2020-09-08T15:18,18.0,1571.27,1509.90,79.33,497.25,3117.6333,6.1950,3117.6333,9.0000,19,0,0,1.000,1.000,SHELTERED,1509.90,61.37,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4285,19,18-44,FEMALE,0,unimpaired,0,0,0,0,0,24.2760,0.6177,1908.0133,1.000,1908.0133,1,0,0,0,0,2.047876,0,0,0,0
Site 1460,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-123580,-122.508062,45.480066,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,19,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.4848,19,18-44,FEMALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,1,0,0,-1.170632,0,0,0,0
Site 1461,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-179073,-122.661837,45.503172,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,40,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.6176,40,18-44,MALE,0,unimpaired,0,0,0,1,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,-0.979828,0,0,0,0
Site 1462,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-102308,-122.678484,45.572876,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,37,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9497,37,18-44,FEMALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,0,0,-1.028827,0,0,0,0
Site 1463,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-167942,-122.690336,45.525661,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,58,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.1297,58,45-64,FEMALE,0,unimpaired,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,0,0,0,0.706586,0,0,0,0
Site 1464,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,25-190617,-122.567403,45.479415,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,59,0,0,1.000,1.000,UNAWARE,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,0.9957,59,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,277.5500,0.6100,236630.0832,1.000,236630.0832,0,,1,0,0,0.844802,0,0,0,0
Site 1465,sim-20260730-032817-seed43,257017dd865031b8116de3093e9011dc8429f237,43,629917e4202d,26-149733,-122.567124,45.568645,,no,,,,,,0.00,,852.57,2496.10,387918.1692,0.0000,387918.1692,342.0000,38,0,0,1.000,1.000,PRE_EVAC,0.00,0.00,0,E19_severe_counterfactual_over_C_expanded_plus_new_sites,1.5716,38,18-44,MALE,0,unimpaired,0,0,0,0,0,277.5500,0.6100,236630.0832,1.000,236630.0832,1,0,0,1,0,-1.520054,0,0,0,0
