agent_id,sim_id,commit,random_seed,data_version,starting_encampment,start_lon,start_lat,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,chronic_physical,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score,aware_initial,aware_tick,heavy_belongings,has_pet,has_dependents,theta_z,blockages_encountered,push_throughs,reroutes,stuck_events
Site 1722,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-140451,-122.729259,45.589694,Peninsula_Crossing_SRV,yes,960,2020-09-07T16:00,976,2020-09-07T16:16,16.0,1132.19,1085.03,10.38,82.50,168.7833,22.0000,168.7833,0.2833,33,0,0,1.000,1.000,SHELTERED,1085.03,47.16,0,B_capacity_meets_demand_real_locations,1.1786,33,18-44,FEMALE,0,unimpaired,0,0,0,0,0,10.1920,0.6266,125.1778,1.000,125.1778,1,0,1,0,0,-0.591838,0,0,0,0
Site 1723,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-190662,-122.637630,45.481820,Willamette_Center,yes,960,2020-09-07T16:00,996,2020-09-07T16:36,36.0,2589.03,2457.53,11.82,82.50,196.2833,49.5000,196.2833,0.6167,36,0,1,1.000,1.000,SHELTERED,2457.53,131.51,0,B_capacity_meets_demand_real_locations,1.1864,36,18-44,FEMALE,0,unimpaired,0,1,1,0,1,10.7320,0.6465,169.7278,1.000,169.7278,1,0,0,0,0,0.751773,0,0,0,0
Site 1724,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-145210,-122.555476,45.533876,Bybee_Lakes_Hope_Center,yes,960,2020-09-07T16:00,1420,2020-09-07T23:40,460.0,26476.72,1710.23,26.88,112.10,636.1817,489.3983,636.1817,6.0000,48,1,1,1.000,1.000,SHELTERED,26442.90,33.82,4,B_capacity_meets_demand_real_locations,0.9635,48,45-64,FEMALE,0,unimpaired,1,1,1,0,1,22.1800,0.9372,882.3631,1.000,882.3631,1,0,0,0,0,0.008618,0,0,0,0
Site 1725,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-221881,-122.675526,45.502734,Queer_Affinity_Village,yes,960,2020-09-07T16:00,973,2020-09-07T16:13,13.0,620.24,595.96,10.15,82.50,164.6583,17.8750,164.6583,0.2333,55,0,0,1.000,1.000,SHELTERED,595.96,24.28,0,B_capacity_meets_demand_real_locations,0.7880,55,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,10.1110,0.6235,118.4953,1.000,118.4953,1,0,0,0,0,-0.134629,0,0,0,0
Site 1726,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-129783,-122.671582,45.507093,Queer_Affinity_Village,yes,960,2020-09-07T16:00,967,2020-09-07T16:07,7.0,737.64,674.05,9.70,82.50,156.4083,9.6250,156.4083,0.1333,37,0,0,1.000,1.000,SHELTERED,674.05,63.58,0,B_capacity_meets_demand_real_locations,1.5628,37,18-44,MALE,0,unimpaired,0,0,0,1,1,9.9490,0.6173,105.1303,1.000,105.1303,1,0,1,0,0,0.744330,0,0,0,0
Site 1727,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-178805,-122.640880,45.529670,Banfield_Motel_Shelter,yes,960,2020-09-07T16:00,975,2020-09-07T16:15,15.0,1445.18,1395.43,10.30,82.50,167.4083,20.6250,167.4083,0.2667,42,0,0,1.000,1.000,SHELTERED,1395.43,49.75,0,B_capacity_meets_demand_real_locations,1.5273,42,18-44,MALE,0,unimpaired,0,0,0,1,1,10.1650,0.6255,122.9503,1.000,122.9503,1,0,0,0,0,0.389696,0,0,0,0
Site 1728,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-178884,-122.573866,45.474684,Laurelwood_Center,yes,960,2020-09-07T16:00,997,2020-09-07T16:37,37.0,3170.05,3152.46,11.90,82.50,197.6583,50.8750,197.6583,0.6333,42,0,0,1.000,1.000,SHELTERED,3152.46,17.60,0,B_capacity_meets_demand_real_locations,1.4224,42,18-44,FEMALE,0,unimpaired,0,0,0,1,1,10.7590,0.6475,171.9553,1.000,171.9553,1,0,1,0,0,0.390715,0,0,0,0
Site 1729,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-149803,-122.580086,45.531086,Beacon_Village,yes,960,2020-09-07T16:00,971,2020-09-07T16:11,11.0,835.24,777.35,10.00,82.50,161.9083,15.1250,161.9083,0.2000,25,0,0,1.000,1.000,SHELTERED,777.35,57.89,0,B_capacity_meets_demand_real_locations,1.2263,25,18-44,FEMALE,0,unimpaired,0,0,0,0,0,10.0570,0.6214,114.0403,1.000,114.0403,1,0,0,0,0,-0.917226,0,0,0,0
Site 1730,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-123900,-122.660820,45.553728,Walnut_Park_Shelter,yes,960,2020-09-07T16:00,973,2020-09-07T16:13,13.0,1224.96,1174.59,10.15,82.50,164.6583,17.8750,164.6583,0.2333,27,0,0,1.000,1.000,SHELTERED,1174.59,50.37,0,B_capacity_meets_demand_real_locations,1.5072,27,18-44,MALE,0,unimpaired,0,0,0,0,0,10.1110,0.6235,118.4953,1.000,118.4953,1,0,1,0,0,-1.241979,0,0,0,0
Site 1731,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-112869,-122.547089,45.533467,Dignity_Village,yes,960,2020-09-07T16:00,1169,2020-09-07T19:29,209.0,21079.96,1039.21,22.87,112.10,445.5833,298.8000,445.5833,3.5000,53,0,0,1.000,1.000,SHELTERED,21078.69,1.27,4,B_capacity_meets_demand_real_locations,1.6912,53,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,15.4030,0.7906,573.5938,1.000,573.5938,1,0,0,0,0,-0.107380,0,0,0,0
Site 1732,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-112604,-122.660640,45.533645,BIPOC_SRV,yes,960,2020-09-07T16:00,966,2020-09-07T16:06,6.0,493.95,492.66,9.63,82.50,155.0333,8.2500,155.0333,0.1167,45,0,0,1.000,1.000,SHELTERED,492.66,1.29,0,B_capacity_meets_demand_real_locations,1.2401,45,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,9.9220,0.6163,102.9028,1.000,102.9028,1,0,0,0,0,-0.313217,0,0,0,0
Site 1733,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-140201,-122.650683,45.499599,Willamette_Center,yes,960,2020-09-07T16:00,1016,2020-09-07T16:56,56.0,4045.10,1341.47,13.22,82.50,223.7833,77.0000,223.7833,0.9500,28,0,1,1.000,1.000,SHELTERED,4007.23,37.86,1,B_capacity_meets_demand_real_locations,1.2051,28,18-44,MALE,0,unimpaired,0,1,1,0,1,11.2720,0.6657,214.2778,1.000,214.2778,1,0,0,1,0,-1.140858,0,0,0,0
Site 1734,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-222129,-122.601154,45.497278,Laurelwood_Center,yes,960,2020-09-07T16:00,970,2020-09-07T16:10,10.0,750.76,701.43,9.93,82.50,160.5333,13.7500,160.5333,0.1833,22,0,0,1.000,1.000,SHELTERED,701.43,49.33,0,B_capacity_meets_demand_real_locations,1.1739,22,18-44,MALE,0,unimpaired,0,0,0,0,0,10.0300,0.6204,111.8128,1.000,111.8128,1,0,1,0,0,0.500994,0,0,0,0
Site 1735,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-222039,-122.681364,45.530119,River_District_Navigatio,yes,960,2020-09-07T16:00,963,2020-09-07T16:03,3.0,331.91,330.68,9.40,82.50,150.9083,4.1250,150.9083,0.0667,20,0,0,1.000,1.000,SHELTERED,330.68,1.23,0,B_capacity_meets_demand_real_locations,1.5084,20,18-44,MALE,0,unimpaired,0,0,0,1,1,9.8410,0.6131,96.2203,1.000,96.2203,1,0,0,1,0,-1.444791,0,0,0,0
Site 1736,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-109621,-122.660889,45.536414,BIPOC_SRV,yes,960,2020-09-07T16:00,967,2020-09-07T16:07,7.0,662.88,641.28,9.70,82.50,156.4083,9.6250,156.4083,0.1333,26,0,0,1.000,1.000,SHELTERED,641.28,21.59,0,B_capacity_meets_demand_real_locations,1.5012,26,18-44,MALE,0,unimpaired,0,0,0,0,0,9.9490,0.6173,105.1303,1.000,105.1303,1,0,0,0,0,-1.764446,0,0,0,0
Site 1737,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-112984,-122.661791,45.504379,Bybee_Lakes_Hope_Center,yes,960,2020-09-07T16:00,1393,2020-09-07T23:13,433.0,28393.29,1030.70,27.16,112.10,630.6017,483.8183,630.6017,6.0000,41,0,0,1.000,1.000,SHELTERED,28370.56,22.73,4,B_capacity_meets_demand_real_locations,1.0966,41,18-44,MALE,0,unimpaired,0,0,0,0,0,21.4510,0.9239,873.3235,1.000,873.3235,1,0,0,0,0,0.965201,0,0,0,0
Site 1738,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-140311,-122.592321,45.534454,Bybee_Lakes_Hope_Center,yes,960,2020-09-07T16:00,1409,2020-09-07T23:29,449.0,33251.85,1235.26,26.99,112.10,633.9083,487.1250,633.9083,6.0000,36,0,1,1.000,1.000,SHELTERED,33160.74,91.11,5,B_capacity_meets_demand_real_locations,1.2360,36,18-44,MALE,0,unimpaired,0,1,1,0,1,21.8830,0.9319,878.6803,1.000,878.6803,1,0,0,0,0,1.120595,0,0,0,0
Site 1739,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-109719,-122.757835,45.588148,Peninsula_Crossing_SRV,yes,960,2020-09-07T16:00,995,2020-09-07T16:35,35.0,2590.82,802.03,11.75,82.50,194.9083,48.1250,194.9083,0.6000,36,0,0,1.000,1.000,SHELTERED,2568.50,22.32,1,B_capacity_meets_demand_real_locations,1.2282,36,18-44,OTHER,0,unimpaired,0,0,0,0,0,10.7050,0.6455,167.5003,1.000,167.5003,1,0,0,0,0,1.464019,0,0,0,0
Site 1740,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-167562,-122.647277,45.497795,Willamette_Center,yes,960,2020-09-07T16:00,1011,2020-09-07T16:51,51.0,4054.96,1351.23,12.87,82.50,216.9083,70.1250,216.9083,0.8667,29,0,0,1.000,1.000,SHELTERED,4017.00,37.96,1,B_capacity_meets_demand_real_locations,1.3458,29,18-44,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,11.1370,0.6609,203.1403,1.000,203.1403,1,0,0,0,0,-0.941402,0,0,0,0
Site 1741,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-156642,-122.663223,45.535873,BIPOC_SRV,yes,960,2020-09-07T16:00,964,2020-09-07T16:04,4.0,373.74,336.98,9.48,82.50,152.2833,5.5000,152.2833,0.0833,44,0,0,1.000,1.000,SHELTERED,336.98,36.76,0,B_capacity_meets_demand_real_locations,1.2995,44,18-44,FEMALE,0,unimpaired,0,0,0,1,1,9.8680,0.6142,98.4478,1.000,98.4478,1,0,0,0,0,0.405501,0,0,0,0
Site 1742,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-178747,-122.666548,45.576441,Arbor_Lodge_Shelter,yes,960,2020-09-07T16:00,981,2020-09-07T16:21,21.0,1668.68,1647.58,10.74,82.50,175.6583,28.8750,175.6583,0.3667,56,0,0,1.000,1.000,SHELTERED,1647.58,21.10,0,B_capacity_meets_demand_real_locations,1.3089,56,45-64,MALE,0,unimpaired,0,0,0,0,1,10.3270,0.6316,136.3153,1.000,136.3153,1,0,0,0,0,-1.292527,0,0,0,0
Site 1743,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-178711,-122.542042,45.476454,,no,960,2020-09-07T16:00,,,,34482.24,5039.15,173.09,562.70,54002.8192,493.9317,54002.8192,194.0000,60,0,0,1.000,1.000,REFUSED_ALL_FULL,34428.75,53.49,4,B_capacity_meets_demand_real_locations,1.1900,60,45-64,FEMALE,0,unimpaired,0,0,0,0,1,198.5010,0.6362,33440.5907,1.000,33440.5907,1,0,0,0,0,1.001290,0,0,0,0
Site 1744,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-140133,-122.603061,45.492701,Laurelwood_Center,yes,960,2020-09-07T16:00,964,2020-09-07T16:04,4.0,336.66,276.38,9.48,82.50,152.2833,5.5000,152.2833,0.0833,29,1,0,1.000,1.000,SHELTERED,276.38,60.28,0,B_capacity_meets_demand_real_locations,1.3699,29,18-44,FEMALE,0,unimpaired,1,0,1,0,1,9.8680,0.6142,98.4478,1.000,98.4478,1,0,0,1,0,1.278597,0,0,0,0
Site 1745,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-144986,-122.618560,45.570950,Dignity_Village,yes,960,2020-09-07T16:00,1002,2020-09-07T16:42,42.0,3496.51,3447.05,12.25,82.50,204.5333,57.7500,204.5333,0.7167,64,0,0,1.000,1.000,SHELTERED,3447.05,49.47,0,B_capacity_meets_demand_real_locations,1.3699,64,45-64,MALE,0,unimpaired,0,0,0,0,1,10.8940,0.6523,183.0928,1.000,183.0928,1,0,0,0,0,-0.021185,0,0,0,0
Site 1746,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-102217,-122.565756,45.529242,,no,960,2020-09-07T16:00,,,,30382.35,1826.65,173.09,562.70,54002.8192,494.9717,54002.8192,194.0000,34,0,1,1.000,1.000,REFUSED_ALL_FULL,30278.08,104.26,5,B_capacity_meets_demand_real_locations,1.0228,34,18-44,MALE,0,unimpaired,0,1,1,0,1,198.7030,0.6369,33441.6411,1.000,33441.6411,1,0,0,0,0,-0.212092,0,0,0,0
Site 1747,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-130154,-122.659789,45.519064,Thayer_Family_Foundation,yes,960,2020-09-07T16:00,1147,2020-09-07T19:07,187.0,12161.19,715.43,22.09,112.10,422.2817,275.4983,422.2817,3.1333,32,0,0,1.000,1.000,SHELTERED,12127.01,34.17,4,B_capacity_meets_demand_real_locations,1.0958,32,18-44,FEMALE,1,ambulant_impaired_no_aid,0,0,0,0,1,14.8090,0.7747,535.8451,1.000,535.8451,1,0,1,0,0,2.019517,0,0,0,0
Site 1748,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-119518,-122.634431,45.485443,Willamette_Center,yes,960,2020-09-07T16:00,984,2020-09-07T16:24,24.0,2344.79,2265.68,10.96,82.50,179.7833,33.0000,179.7833,0.4167,26,1,0,1.000,1.000,SHELTERED,2265.68,79.10,0,B_capacity_meets_demand_real_locations,1.5889,26,18-44,MALE,0,unimpaired,1,0,1,0,1,10.4080,0.6346,142.9978,1.000,142.9978,1,0,0,0,0,-1.117424,0,0,0,0
Site 1749,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-190445,-122.635910,45.534412,Banfield_Motel_Shelter,yes,960,2020-09-07T16:00,983,2020-09-07T16:23,23.0,1219.49,1156.41,10.89,82.50,178.4083,31.6250,178.4083,0.4000,36,0,0,1.000,1.000,SHELTERED,1156.41,63.08,0,B_capacity_meets_demand_real_locations,0.8565,36,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,10.3810,0.6336,140.7703,1.000,140.7703,1,0,0,0,0,-2.027093,0,0,0,0
Site 1750,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-222073,-122.639210,45.580120,Dignity_Village,yes,960,2020-09-07T16:00,991,2020-09-07T16:31,31.0,2240.51,1911.96,11.47,82.50,189.4083,42.6250,189.4083,0.5333,34,0,0,1.000,1.000,SHELTERED,1911.96,328.55,0,B_capacity_meets_demand_real_locations,1.1996,34,18-44,MALE,0,unimpaired,0,0,0,1,1,10.5970,0.6416,158.5903,1.000,158.5903,1,0,1,0,0,-0.370724,0,0,0,0
Site 1751,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-109545,-122.689219,45.522967,Porch_Light_Youth_Shelte,yes,960,2020-09-07T16:00,963,2020-09-07T16:03,3.0,178.57,177.30,9.40,82.50,150.9083,4.1250,150.9083,0.0667,64,1,0,1.000,1.000,SHELTERED,177.30,1.26,0,B_capacity_meets_demand_real_locations,0.8178,64,45-64,MALE,1,ambulant_impaired_no_aid,1,0,1,1,1,9.8410,0.6131,96.2203,1.000,96.2203,1,0,1,0,0,-0.620892,0,0,0,0
Site 1752,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-123792,-122.662590,45.533270,BIPOC_SRV,yes,960,2020-09-07T16:00,964,2020-09-07T16:04,4.0,450.45,413.41,9.48,82.50,152.2833,5.5000,152.2833,0.0833,30,0,0,1.000,1.000,SHELTERED,413.41,37.04,0,B_capacity_meets_demand_real_locations,1.6399,30,18-44,FEMALE,0,unimpaired,0,0,0,0,0,9.8680,0.6142,98.4478,1.000,98.4478,1,0,0,0,0,-1.481066,0,0,0,0
Site 1753,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-112992,-122.673784,45.504987,Queer_Affinity_Village,yes,960,2020-09-07T16:00,979,2020-09-07T16:19,19.0,673.85,672.57,10.60,82.50,172.9083,26.1250,172.9083,0.3333,60,0,0,1.000,1.000,SHELTERED,672.57,1.28,0,B_capacity_meets_demand_real_locations,0.5694,60,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,10.2730,0.6296,131.8603,1.000,131.8603,1,0,0,0,0,-1.076151,0,0,0,0
Site 1754,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-134545,-122.510433,45.517213,Sunderland_RV_Safe_Park,yes,960,2020-09-07T16:00,1207,2020-09-07T20:07,247.0,17118.79,2705.32,24.14,112.10,485.5450,338.7617,485.5450,4.1333,62,0,0,1.000,1.000,SHELTERED,17079.84,38.95,3,B_capacity_meets_demand_real_locations,1.1610,62,45-64,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1,1,16.4290,0.8167,638.3317,1.000,638.3317,1,0,0,1,0,-0.692468,0,0,0,0
Site 1755,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-123793,-122.656707,45.520712,Jeans_Place,yes,960,2020-09-07T16:00,964,2020-09-07T16:04,4.0,390.37,379.90,9.48,82.50,152.2833,5.5000,152.2833,0.0833,61,0,0,1.000,1.000,SHELTERED,379.90,10.47,0,B_capacity_meets_demand_real_locations,1.4288,61,45-64,MALE,0,unimpaired,0,0,0,1,1,9.8680,0.6142,98.4478,1.000,98.4478,1,0,1,1,0,1.204310,0,0,0,0
Site 1756,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-119477,-122.563377,45.487283,Lilac_Meadows,yes,960,2020-09-07T16:00,989,2020-09-07T16:29,29.0,2573.66,2521.11,11.32,82.50,186.6583,39.8750,186.6583,0.5000,45,0,0,1.000,1.000,SHELTERED,2521.11,52.54,0,B_capacity_meets_demand_real_locations,1.4755,45,45-64,MALE,0,unimpaired,0,0,0,0,0,10.5430,0.6396,154.1353,1.000,154.1353,1,0,0,0,0,-1.454601,0,0,0,0
Site 1757,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-212432,-122.537151,45.480415,Dignity_Village,yes,960,2020-09-07T16:00,1182,2020-09-07T19:42,222.0,18502.89,4670.30,23.32,112.10,459.3525,312.5692,459.3525,3.7167,29,0,0,1.000,1.000,SHELTERED,18486.55,16.34,2,B_capacity_meets_demand_real_locations,1.3923,29,18-44,MALE,0,unimpaired,0,0,0,0,0,15.7540,0.7997,595.8999,1.000,595.8999,1,0,0,0,0,-0.234736,0,0,0,0
Site 1758,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-221875,-122.727494,45.467543,,no,960,2020-09-07T16:00,,,,26436.60,7745.28,173.09,562.70,54002.8192,518.3425,54002.8192,194.0000,56,0,0,1.000,1.000,REFUSED_ALL_FULL,26397.83,38.77,2,B_capacity_meets_demand_real_locations,0.4953,56,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,0,1,205.3017,0.6580,33465.2456,1.000,33465.2456,1,0,0,0,0,-0.960809,0,0,0,0
Site 1759,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-156585,-122.640601,45.487603,Willamette_Center,yes,960,2020-09-07T16:00,980,2020-09-07T16:20,20.0,1737.68,1679.26,10.67,82.50,174.2833,27.5000,174.2833,0.3500,22,0,0,1.000,1.000,SHELTERED,1679.26,58.42,0,B_capacity_meets_demand_real_locations,1.3906,22,18-44,MALE,0,unimpaired,0,0,0,0,0,10.3000,0.6306,134.0878,1.000,134.0878,1,0,0,0,0,0.363966,0,0,0,0
Site 1760,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-112561,-122.503366,45.496221,Bybee_Lakes_Hope_Center,yes,960,2020-09-07T16:00,1399,2020-09-07T23:19,439.0,30946.45,5231.73,27.10,112.10,631.8417,485.0583,631.8417,6.0000,51,0,0,1.000,1.000,SHELTERED,30904.71,41.75,3,B_capacity_meets_demand_real_locations,1.1771,51,45-64,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,21.6130,0.9269,875.3323,1.000,875.3323,1,0,0,0,0,-1.019086,0,0,0,0
Site 1761,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-212379,-122.680108,45.562657,Walnut_Park_Shelter,yes,960,2020-09-07T16:00,976,2020-09-07T16:16,16.0,1408.06,1406.78,10.38,82.50,168.7833,22.0000,168.7833,0.2833,34,0,0,1.000,1.000,SHELTERED,1406.78,1.28,0,B_capacity_meets_demand_real_locations,1.4497,34,18-44,MALE,0,unimpaired,0,0,0,1,1,10.1920,0.6266,125.1778,1.000,125.1778,1,0,0,0,0,-0.175297,0,0,0,0
Site 1762,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-222243,-122.582320,45.482840,Laurelwood_Center,yes,960,2020-09-07T16:00,987,2020-09-07T16:27,27.0,1790.36,1764.95,11.18,82.50,183.9083,37.1250,183.9083,0.4667,59,0,0,1.000,1.000,SHELTERED,1764.95,25.41,0,B_capacity_meets_demand_real_locations,1.0830,59,45-64,MALE,0,unimpaired,0,0,0,0,1,10.4890,0.6376,149.6803,1.000,149.6803,1,0,0,0,0,-0.808389,0,0,0,0
Site 1763,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,25-222022,-122.656589,45.521406,Jeans_Place,yes,960,2020-09-07T16:00,968,2020-09-07T16:08,8.0,362.22,350.08,9.78,82.50,157.7833,11.0000,157.7833,0.1500,89,1,0,1.000,1.000,SHELTERED,350.08,12.14,0,B_capacity_meets_demand_real_locations,0.6856,89,65+,MALE,1,ambulant_impaired_no_aid,1,0,1,0,1,9.9760,0.6183,107.3578,1.000,107.3578,1,0,0,0,0,0.118775,0,0,0,0
Site 1764,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-109553,-122.686412,45.529305,River_District_Navigatio,yes,960,2020-09-07T16:00,975,2020-09-07T16:15,15.0,806.43,805.16,10.30,82.50,167.4083,20.6250,167.4083,0.2667,31,0,0,1.000,1.000,SHELTERED,805.16,1.27,0,B_capacity_meets_demand_real_locations,0.8486,31,18-44,MALE,1,ambulant_impaired_no_aid,0,0,0,1,1,10.1650,0.6255,122.9503,1.000,122.9503,1,0,0,0,0,-0.061911,0,0,0,0
Site 1765,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-149824,-122.604090,45.554120,Roseway_Inn_Motel_Shelte,yes,960,2020-09-07T16:00,1065,2020-09-07T17:45,105.0,9097.09,3393.47,16.03,82.50,284.4883,137.7050,284.4883,1.7667,45,0,0,1.000,1.000,SHELTERED,9059.29,37.80,1,B_capacity_meets_demand_real_locations,1.4387,45,45-64,FEMALE,0,unimpaired,0,0,0,0,0,12.5950,0.7096,312.6199,1.000,312.6199,1,0,1,0,0,-0.492049,0,0,0,0
Site 1766,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-149628,-122.736380,45.586640,Peninsula_Crossing_SRV,yes,960,2020-09-07T16:00,968,2020-09-07T16:08,8.0,536.07,512.18,9.78,82.50,157.7833,11.0000,157.7833,0.1500,26,0,1,1.000,1.000,SHELTERED,512.18,23.89,0,B_capacity_meets_demand_real_locations,1.1105,26,18-44,MALE,0,unimpaired,0,1,1,1,1,9.9760,0.6183,107.3578,1.000,107.3578,1,0,0,0,0,-0.538128,0,0,0,0
Site 1767,sim-20260730-015115-seed42,bb8707d54c39ebbc86ae2f34d776b935e43ecc27,42,5f8ece625e63,26-140324,-122.560770,45.485771,Lilac_Meadows,yes,960,2020-09-07T16:00,994,2020-09-07T16:34,34.0,2934.34,2834.09,11.68,82.50,193.5333,46.7500,193.5333,0.5833,27,0,0,1.000,1.000,SHELTERED,2834.09,100.24,0,B_capacity_meets_demand_real_locations,1.4013,27,18-44,MALE,0,unimpaired,0,0,0,1,1,10.6780,0.6445,165.2728,1.000,165.2728,1,0,1,0,0,0.368898,0,0,0,0
