agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals
Site 181,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-201432,,no,960,2020-09-07T16:00,,,,11832.93,3225.59,173.09,562.70,54002.8192,216.5800,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11794.95,37.98,2
Site 182,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-190810,,no,960,2020-09-07T16:00,,,,9856.36,9800.88,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9800.88,55.48,1
Site 183,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-134269,,no,960,2020-09-07T16:00,,,,3807.09,3805.80,173.09,562.70,54002.8192,67.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3805.80,1.29,1
Site 184,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-190690,,no,960,2020-09-07T16:00,,,,9922.38,9921.09,173.09,562.70,54002.8192,171.7400,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9921.09,1.29,1
Site 185,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102131,,no,960,2020-09-07T16:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,,,,1.000,1.000,UNREACHABLE,0.00,0.00,0
Site 186,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-129960,,no,960,2020-09-07T16:00,,,,9238.50,9237.23,173.09,562.70,54002.8192,154.9250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9237.23,1.27,1
Site 187,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102147,,no,960,2020-09-07T16:00,,,,12396.79,12312.66,173.09,562.70,54002.8192,229.6583,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12312.66,84.13,1
Site 188,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-190339,,no,960,2020-09-07T16:00,,,,10028.07,1427.65,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9997.01,31.07,2
Site 189,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-145107,,no,960,2020-09-07T16:00,,,,10984.76,10964.25,173.09,562.70,54002.8192,196.0283,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10964.25,20.51,1
Site 190,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-212243,,no,960,2020-09-07T16:00,,,,10351.41,1768.38,173.09,562.70,54002.8192,181.0817,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10337.74,13.67,2
Site 191,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-130198,CJ,yes,960,2020-09-07T16:00,987,2020-09-07T16:27,27.0,2147.15,2064.48,11.18,82.50,183.9083,37.1250,183.9083,0.4667,,,,1.000,1.000,SHELTERED,2064.48,82.67,0
Site 192,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-156113,,no,960,2020-09-07T16:00,,,,5182.13,5180.88,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5180.88,1.25,1
Site 193,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-168000,,no,960,2020-09-07T16:00,,,,4221.70,4205.44,173.09,562.70,54002.8192,75.6250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4205.44,16.27,1
Site 194,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-212281,,no,960,2020-09-07T16:00,,,,11918.65,3311.43,173.09,562.70,54002.8192,218.4483,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11880.79,37.85,2
Site 195,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109295,,no,960,2020-09-07T16:00,,,,12823.75,12735.88,173.09,562.70,54002.8192,240.8683,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12735.88,87.87,1
Site 196,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123837,,no,960,2020-09-07T16:00,,,,4895.66,4875.32,173.09,562.70,54002.8192,86.0450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4875.32,20.34,1
Site 197,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-167954,,no,960,2020-09-07T16:00,,,,9836.99,1266.37,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9835.73,1.27,2
Site 198,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-149707,,no,960,2020-09-07T16:00,,,,12136.87,12051.74,173.09,562.70,54002.8192,224.0533,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12051.74,85.13,1
Site 199,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-145198,,no,960,2020-09-07T16:00,,,,8596.86,8560.28,173.09,562.70,54002.8192,145.0850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8560.28,36.58,1
Site 200,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-212508,,no,960,2020-09-07T16:00,,,,11329.25,2719.00,173.09,562.70,54002.8192,205.3700,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11288.36,40.89,2
Site 201,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-130249,,no,960,2020-09-07T16:00,,,,4133.36,4113.11,173.09,562.70,54002.8192,72.8750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4113.11,20.25,1
Site 202,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-212336,,no,960,2020-09-07T16:00,,,,6113.27,6047.13,173.09,562.70,54002.8192,105.7250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6047.13,66.14,1
Site 203,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112730,,no,960,2020-09-07T16:00,,,,9958.99,1374.59,173.09,562.70,54002.8192,171.7400,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9943.95,15.04,2
Site 204,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-140462,,no,960,2020-09-07T16:00,,,,11373.59,11329.64,173.09,562.70,54002.8192,205.3700,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11329.64,43.95,1
Site 205,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123958,OCC,yes,960,2020-09-07T16:00,969,2020-09-07T16:09,9.0,703.22,672.74,9.86,82.50,159.1583,12.3750,159.1583,0.1667,,,,1.000,1.000,SHELTERED,672.74,30.47,0
Site 206,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-167937,,no,960,2020-09-07T16:00,,,,12727.56,12709.12,173.09,562.70,54002.8192,239.0000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12709.12,18.44,1
Site 207,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-134604,,no,960,2020-09-07T16:00,,,,11976.70,3384.50,173.09,562.70,54002.8192,220.3167,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11953.86,22.84,2
Site 208,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-212163,OCC,yes,960,2020-09-07T16:00,975,2020-09-07T16:15,15.0,1219.77,1203.41,10.30,82.50,167.4083,20.6250,167.4083,0.2667,,,,1.000,1.000,SHELTERED,1203.41,16.36,0
Site 209,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119606,,no,960,2020-09-07T16:00,,,,11510.62,11509.33,173.09,562.70,54002.8192,209.1067,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11509.33,1.29,1
Site 210,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-167637,CJ,yes,960,2020-09-07T16:00,1008,2020-09-07T16:48,48.0,3747.91,3741.20,12.67,82.50,212.7833,66.0000,212.7833,0.8167,,,,1.000,1.000,SHELTERED,3741.20,6.70,0
Site 211,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123843,,no,960,2020-09-07T16:00,,,,10600.17,10548.27,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10548.27,51.90,1
Site 212,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-178791,,no,960,2020-09-07T16:00,,,,5533.15,5517.89,173.09,562.70,54002.8192,95.8850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5517.89,15.26,1
Site 213,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-190507,,no,960,2020-09-07T16:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,,,,1.000,1.000,UNREACHABLE,0.00,0.00,0
Site 214,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-140191,CJ,yes,960,2020-09-07T16:00,1005,2020-09-07T16:45,45.0,3585.88,3549.17,12.46,82.50,208.6583,61.8750,208.6583,0.7667,,,,1.000,1.000,SHELTERED,3549.17,36.71,0
Site 215,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-222241,,no,960,2020-09-07T16:00,,,,16234.79,16202.88,173.09,562.70,54002.8192,298.8000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,16202.88,31.91,1
Site 216,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109741,,no,960,2020-09-07T16:00,,,,12735.82,12666.43,173.09,562.70,54002.8192,239.0000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12666.43,69.39,1
Site 217,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-221857,,no,960,2020-09-07T16:00,,,,11654.01,11632.75,173.09,562.70,54002.8192,212.8433,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11632.75,21.26,1
Site 218,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-212331,,no,960,2020-09-07T16:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,,,,1.000,1.000,UNREACHABLE,0.00,0.00,0
Site 219,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123531,,no,960,2020-09-07T16:00,,,,10286.10,1689.31,173.09,562.70,54002.8192,181.0817,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10258.67,27.43,2
Site 220,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102030,CJ,yes,960,2020-09-07T16:00,1006,2020-09-07T16:46,46.0,3620.99,3483.63,12.53,82.50,210.0333,63.2500,210.0333,0.7833,,,,1.000,1.000,SHELTERED,3483.63,137.36,0
Site 221,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112658,,no,960,2020-09-07T16:00,,,,5415.19,5413.88,173.09,562.70,54002.8192,94.6550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5413.88,1.31,1
Site 222,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-130096,OCC,yes,960,2020-09-07T16:00,974,2020-09-07T16:14,14.0,1152.19,1122.12,10.23,82.50,166.0333,19.2500,166.0333,0.2500,,,,1.000,1.000,SHELTERED,1122.12,30.06,0
Site 223,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-134315,,no,960,2020-09-07T16:00,,,,5020.14,4983.97,173.09,562.70,54002.8192,88.5050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4983.97,36.17,1
Site 224,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112760,,no,960,2020-09-07T16:00,,,,12608.13,12562.16,173.09,562.70,54002.8192,235.2633,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12562.16,45.97,1
Site 225,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102206,,no,960,2020-09-07T16:00,,,,10509.73,10467.45,173.09,562.70,54002.8192,184.8183,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10467.45,42.28,1
Site 226,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109714,,no,960,2020-09-07T16:00,,,,5580.14,5517.15,173.09,562.70,54002.8192,97.1150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5517.15,62.99,1
Site 227,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109744,,no,960,2020-09-07T16:00,,,,11128.14,2533.11,173.09,562.70,54002.8192,199.7650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11102.47,25.68,2
Site 228,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-156178,,no,960,2020-09-07T16:00,,,,9078.36,9052.77,173.09,562.70,54002.8192,152.4650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9052.77,25.59,1
Site 229,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-190656,,no,960,2020-09-07T16:00,,,,14398.81,14375.37,173.09,562.70,54002.8192,273.3800,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14375.37,23.44,1
Site 230,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123782,,no,960,2020-09-07T16:00,,,,4876.20,4849.90,173.09,562.70,54002.8192,86.0450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4849.90,26.30,1
Site 231,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-222076,,no,960,2020-09-07T16:00,,,,11018.99,2417.65,173.09,562.70,54002.8192,197.8967,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10987.01,31.98,2
Site 232,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119767,,no,960,2020-09-07T16:00,,,,12138.51,12027.05,173.09,562.70,54002.8192,224.0533,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12027.05,111.45,1
Site 233,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119411,,no,960,2020-09-07T16:00,,,,5575.62,5552.37,173.09,562.70,54002.8192,97.1150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5552.37,23.25,1
Site 234,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123631,CJ,yes,960,2020-09-07T16:00,998,2020-09-07T16:38,38.0,3018.47,3010.27,11.97,82.50,199.0333,52.2500,199.0333,0.6500,,,,1.000,1.000,SHELTERED,3010.27,8.20,0
Site 235,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112892,,no,960,2020-09-07T16:00,,,,9358.24,9302.13,173.09,562.70,54002.8192,156.7933,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9302.13,56.11,1
Site 236,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-123927,,no,960,2020-09-07T16:00,,,,11696.69,3068.42,173.09,562.70,54002.8192,214.7117,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11637.78,58.91,2
Site 237,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119565,,no,960,2020-09-07T16:00,,,,17444.06,17424.49,173.09,562.70,54002.8192,314.6875,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,17424.49,19.57,1
Site 238,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-109595,,no,960,2020-09-07T16:00,,,,14090.35,14073.12,173.09,562.70,54002.8192,269.1433,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14073.12,17.23,1
Site 239,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-149703,,no,960,2020-09-07T16:00,,,,11864.71,3294.06,173.09,562.70,54002.8192,218.4483,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11863.42,1.29,2
Site 240,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-167539,,no,960,2020-09-07T16:00,,,,4515.69,4514.41,173.09,562.70,54002.8192,79.7500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4514.41,1.28,1
Site 241,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-130219,CJ,yes,960,2020-09-07T16:00,987,2020-09-07T16:27,27.0,2178.88,2105.42,11.18,82.50,183.9083,37.1250,183.9083,0.4667,,,,1.000,1.000,SHELTERED,2105.42,73.45,0
Site 242,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-179235,,no,960,2020-09-07T16:00,,,,4964.51,4940.28,173.09,562.70,54002.8192,87.2750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4940.28,24.23,1
Site 243,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-134537,,no,960,2020-09-07T16:00,,,,11441.62,2833.99,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11403.35,38.26,2
Site 244,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119388,,no,960,2020-09-07T16:00,,,,12070.05,3474.53,173.09,562.70,54002.8192,222.1850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12043.89,26.16,2
Site 245,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-145247,,no,960,2020-09-07T16:00,,,,8337.28,8280.13,173.09,562.70,54002.8192,140.1650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8280.13,57.15,1
Site 246,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-167930,,no,960,2020-09-07T16:00,,,,10083.12,10053.61,173.09,562.70,54002.8192,175.4767,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10053.61,29.51,1
Site 247,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-167898,,no,960,2020-09-07T16:00,,,,4435.19,4416.04,173.09,562.70,54002.8192,78.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4416.04,19.15,1
Site 248,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-130225,,no,960,2020-09-07T16:00,,,,11816.17,3170.84,173.09,562.70,54002.8192,216.5800,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11740.20,75.97,2
Site 249,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119450,,no,960,2020-09-07T16:00,,,,11928.63,11895.90,173.09,562.70,54002.8192,218.4483,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11895.90,32.73,1
Site 250,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-190337,OCC,yes,960,2020-09-07T16:00,975,2020-09-07T16:15,15.0,1228.69,1203.41,10.30,82.50,167.4083,20.6250,167.4083,0.2667,,,,1.000,1.000,SHELTERED,1203.41,25.28,0
Site 251,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-140437,,no,960,2020-09-07T16:00,,,,13066.48,13052.82,173.09,562.70,54002.8192,246.4733,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13052.82,13.66,1
Site 252,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-129883,,no,960,2020-09-07T16:00,,,,10760.48,2189.85,173.09,562.70,54002.8192,192.2917,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10759.21,1.27,2
Site 253,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-145005,,no,960,2020-09-07T16:00,,,,14121.43,14105.80,173.09,562.70,54002.8192,270.2025,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14105.80,15.64,1
Site 254,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-140176,,no,960,2020-09-07T16:00,,,,9982.47,1388.89,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9958.25,24.22,2
Site 255,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-222084,,no,960,2020-09-07T16:00,,,,6489.46,6424.59,173.09,562.70,54002.8192,111.8750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6424.59,64.87,1
Site 256,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-212139,,no,960,2020-09-07T16:00,,,,11558.60,2987.97,173.09,562.70,54002.8192,210.9750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11557.33,1.28,2
Site 257,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-156289,CJ,yes,960,2020-09-07T16:00,989,2020-09-07T16:29,29.0,2334.92,2333.66,11.32,82.50,186.6583,39.8750,186.6583,0.5000,,,,1.000,1.000,SHELTERED,2333.66,1.25,0
Site 258,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119518,,no,960,2020-09-07T16:00,,,,6503.69,6424.59,173.09,562.70,54002.8192,111.8750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6424.59,79.10,1
Site 259,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-178987,,no,960,2020-09-07T16:00,,,,11894.35,3247.92,173.09,562.70,54002.8192,218.4483,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11817.28,77.07,2
Site 260,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-212416,,no,960,2020-09-07T16:00,,,,14005.47,13977.93,173.09,562.70,54002.8192,268.0842,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13977.93,27.53,1
Site 261,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-190677,CJ,yes,960,2020-09-07T16:00,1003,2020-09-07T16:43,43.0,3401.57,3360.93,12.32,82.50,205.9083,59.1250,205.9083,0.7333,,,,1.000,1.000,SHELTERED,3360.93,40.65,0
Site 262,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-150117,,no,960,2020-09-07T16:00,,,,13254.70,13201.07,173.09,562.70,54002.8192,250.2100,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13201.07,53.63,1
Site 263,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-102242,,no,960,2020-09-07T16:00,,,,10949.26,2341.53,173.09,562.70,54002.8192,196.0283,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10910.89,38.37,2
Site 264,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,26-119540,,no,960,2020-09-07T16:00,,,,7022.29,7020.98,173.09,562.70,54002.8192,120.4850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7020.98,1.31,1
Site 265,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-201187,,no,960,2020-09-07T16:00,,,,12205.99,3597.15,173.09,562.70,54002.8192,225.9217,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12166.51,39.48,2
Site 266,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-144963,,no,960,2020-09-07T16:00,,,,8240.71,8207.59,173.09,562.70,54002.8192,138.9350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8207.59,33.12,1
Site 267,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-145216,,no,960,2020-09-07T16:00,,,,11407.99,2810.78,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11380.14,27.85,2
Site 268,sim-20260725-220529-seed43,83d721b7e796a803ae86e8942531b7f7e03db038,43,0bc943324ae6,25-112614,,no,960,2020-09-07T16:00,,,,10568.55,10548.27,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10548.27,20.28,1
