agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals
Site 953,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-130115,,no,960,2020-09-07T16:00,,,,9188.24,9187.01,173.09,562.70,54002.8192,153.6950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9187.01,1.24,1
Site 954,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-109719,,no,960,2020-09-07T16:00,,,,3987.17,3964.86,173.09,562.70,54002.8192,71.5000,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3964.86,22.32,1
Site 955,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134311,,no,960,2020-09-07T16:00,,,,12404.53,12361.38,173.09,562.70,54002.8192,231.5267,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12361.38,43.15,1
Site 956,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-130144,,no,960,2020-09-07T16:00,,,,4375.22,4367.73,173.09,562.70,54002.8192,78.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4367.73,7.49,1
Site 957,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134672,,no,960,2020-09-07T16:00,,,,12155.88,11911.69,173.09,562.70,54002.8192,224.0533,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11911.69,244.19,1
Site 958,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-112892,,no,960,2020-09-07T16:00,,,,9358.24,9302.13,173.09,562.70,54002.8192,156.7933,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9302.13,56.11,1
Site 959,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-156653,,no,960,2020-09-07T16:00,,,,10419.74,1849.14,173.09,562.70,54002.8192,182.9500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10418.50,1.25,2
Site 960,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190755,,no,960,2020-09-07T16:00,,,,10776.48,2178.04,173.09,562.70,54002.8192,192.2917,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10747.40,29.08,2
Site 961,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-130094,,no,960,2020-09-07T16:00,,,,10218.95,1609.74,173.09,562.70,54002.8192,179.2133,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10179.10,39.84,2
Site 962,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-179249,,no,960,2020-09-07T16:00,,,,10702.97,2017.73,173.09,562.70,54002.8192,190.4233,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10587.09,115.88,2
Site 963,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-109556,,no,960,2020-09-07T16:00,,,,9976.74,1377.70,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9947.06,29.68,2
Site 964,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-149635,,no,960,2020-09-07T16:00,,,,8494.00,8446.27,173.09,562.70,54002.8192,142.6250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8446.27,47.73,1
Site 965,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-130103,,no,960,2020-09-07T16:00,,,,11502.96,11453.97,173.09,562.70,54002.8192,209.1067,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11453.97,48.99,1
Site 966,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190513,,no,960,2020-09-07T16:00,,,,10011.71,10010.43,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10010.43,1.28,1
Site 967,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-167942,,no,960,2020-09-07T16:00,,,,11259.85,2689.19,173.09,562.70,54002.8192,203.5017,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11258.55,1.30,2
Site 968,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-156131,,no,960,2020-09-07T16:00,,,,11906.38,11885.08,173.09,562.70,54002.8192,218.4483,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11885.08,21.30,1
Site 969,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-119345,,no,960,2020-09-07T16:00,,,,5178.24,5155.86,173.09,562.70,54002.8192,90.9650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5155.86,22.38,1
Site 970,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-123789,CJ,yes,960,2020-09-07T16:00,981,2020-09-07T16:21,21.0,1649.10,1636.02,10.74,82.50,175.6583,28.8750,175.6583,0.3667,,,,1.000,1.000,SHELTERED,1636.02,13.07,0
Site 971,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134374,,no,960,2020-09-07T16:00,,,,12018.50,11982.76,173.09,562.70,54002.8192,222.1850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11982.76,35.74,1
Site 972,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140454,,no,960,2020-09-07T16:00,,,,13773.86,13772.57,173.09,562.70,54002.8192,263.2883,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13772.57,1.29,1
Site 973,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-221992,OCC,yes,960,2020-09-07T16:00,967,2020-09-07T16:07,7.0,587.41,553.74,9.70,82.50,156.4083,9.6250,156.4083,0.1333,,,,1.000,1.000,SHELTERED,553.74,33.66,0
Site 974,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145511,,no,960,2020-09-07T16:00,,,,9307.10,9277.58,173.09,562.70,54002.8192,156.7933,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9277.58,29.52,1
Site 975,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145210,,no,960,2020-09-07T16:00,,,,8690.39,8656.58,173.09,562.70,54002.8192,146.3150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8656.58,33.82,1
Site 976,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-212418,,no,960,2020-09-07T16:00,,,,10713.51,2121.71,173.09,562.70,54002.8192,190.4233,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10691.07,22.45,2
Site 977,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-102209,,no,960,2020-09-07T16:00,,,,9837.42,1266.79,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9836.15,1.27,2
Site 978,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-178990,,no,960,2020-09-07T16:00,,,,12054.35,3406.95,173.09,562.70,54002.8192,222.1850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11976.31,78.04,2
Site 979,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140592,,no,960,2020-09-07T16:00,,,,8511.53,8458.13,173.09,562.70,54002.8192,143.8550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8458.13,53.40,1
Site 980,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134313,,no,960,2020-09-07T16:00,,,,12184.36,12174.91,173.09,562.70,54002.8192,225.9217,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12174.91,9.45,1
Site 981,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190743,,no,960,2020-09-07T16:00,,,,10563.79,1962.08,173.09,562.70,54002.8192,186.6867,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10531.44,32.34,2
Site 982,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-109623,,no,960,2020-09-07T16:00,,,,11766.93,3177.22,173.09,562.70,54002.8192,214.7117,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11746.58,20.35,2
Site 983,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-130246,OCC,yes,960,2020-09-07T16:00,970,2020-09-07T16:10,10.0,819.55,790.52,9.93,82.50,160.5333,13.7500,160.5333,0.1833,,,,1.000,1.000,SHELTERED,790.52,29.02,0
Site 984,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145153,,no,960,2020-09-07T16:00,,,,10016.23,10011.89,173.09,562.70,54002.8192,173.6083,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10011.89,4.34,1
Site 985,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140325,,no,960,2020-09-07T16:00,,,,9409.91,9408.63,173.09,562.70,54002.8192,158.6617,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9408.63,1.28,1
Site 986,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145035,,no,960,2020-09-07T16:00,,,,9892.67,9830.62,173.09,562.70,54002.8192,169.8717,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9830.62,62.05,1
Site 987,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-149779,,no,960,2020-09-07T16:00,,,,8848.37,8773.18,173.09,562.70,54002.8192,148.7750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8773.18,75.19,1
Site 988,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134430,,no,960,2020-09-07T16:00,,,,14845.04,14843.77,173.09,562.70,54002.8192,279.7350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,14843.77,1.27,1
Site 989,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-119618,OCC,yes,960,2020-09-07T16:00,967,2020-09-07T16:07,7.0,593.93,555.50,9.70,82.50,156.4083,9.6250,156.4083,0.1333,,,,1.000,1.000,SHELTERED,555.50,38.43,0
Site 990,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-179032,,no,960,2020-09-07T16:00,,,,11390.89,2794.71,173.09,562.70,54002.8192,207.2383,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11364.07,26.82,2
Site 991,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-212163,OCC,yes,960,2020-09-07T16:00,975,2020-09-07T16:15,15.0,1219.77,1203.41,10.30,82.50,167.4083,20.6250,167.4083,0.2667,,,,1.000,1.000,SHELTERED,1203.41,16.36,0
Site 992,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-123789,CJ,yes,960,2020-09-07T16:00,981,2020-09-07T16:21,21.0,1649.10,1636.02,10.74,82.50,175.6583,28.8750,175.6583,0.3667,,,,1.000,1.000,SHELTERED,1636.02,13.07,0
Site 993,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145352,CJ,yes,960,2020-09-07T16:00,1005,2020-09-07T16:45,45.0,3547.68,3406.23,12.46,82.50,208.6583,61.8750,208.6583,0.7667,,,,1.000,1.000,SHELTERED,3406.23,141.44,0
Site 994,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190703,,no,960,2020-09-07T16:00,,,,11478.69,11477.37,173.09,562.70,54002.8192,209.1067,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11477.37,1.32,1
Site 995,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-222080,,no,960,2020-09-07T16:00,,,,10667.11,10651.27,173.09,562.70,54002.8192,188.5550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10651.27,15.84,1
Site 996,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190690,,no,960,2020-09-07T16:00,,,,9922.38,9921.09,173.09,562.70,54002.8192,171.7400,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9921.09,1.29,1
Site 997,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201223,,no,960,2020-09-07T16:00,,,,8216.78,8159.47,173.09,562.70,54002.8192,138.9350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8159.47,57.30,1
Site 998,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-212525,,no,960,2020-09-07T16:00,,,,6074.53,6055.46,173.09,562.70,54002.8192,104.4950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6055.46,19.07,1
Site 999,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-112985,,no,960,2020-09-07T16:00,,,,7894.80,7864.26,173.09,562.70,54002.8192,134.0150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7864.26,30.54,1
Site 1000,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140454,,no,960,2020-09-07T16:00,,,,13773.86,13772.57,173.09,562.70,54002.8192,263.2883,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13772.57,1.29,1
Site 1001,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-109460,,no,960,2020-09-07T16:00,,,,11126.47,2555.84,173.09,562.70,54002.8192,199.7650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11125.20,1.27,2
Site 1002,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145185,,no,960,2020-09-07T16:00,,,,11755.35,3157.45,173.09,562.70,54002.8192,214.7117,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11726.81,28.55,2
Site 1003,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190464,,no,960,2020-09-07T16:00,,,,4432.28,4406.41,173.09,562.70,54002.8192,78.3750,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4406.41,25.87,1
Site 1004,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-109440,,no,960,2020-09-07T16:00,,,,11666.08,11582.40,173.09,562.70,54002.8192,212.8433,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11582.40,83.69,1
Site 1005,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201727,,no,960,2020-09-07T16:00,,,,9970.52,1366.22,173.09,562.70,54002.8192,171.7400,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9935.58,34.94,2
Site 1006,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-130077,,no,960,2020-09-07T16:00,,,,4458.92,4377.70,173.09,562.70,54002.8192,79.7500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4377.70,81.22,1
Site 1007,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-222105,,no,960,2020-09-07T16:00,,,,13493.32,13460.32,173.09,562.70,54002.8192,255.8150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,13460.32,33.00,1
Site 1008,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-109731,,no,960,2020-09-07T16:00,,,,7246.91,7196.65,173.09,562.70,54002.8192,122.9450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7196.65,50.26,1
Site 1009,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-149870,,no,960,2020-09-07T16:00,,,,7672.96,7654.87,173.09,562.70,54002.8192,130.3250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7654.87,18.10,1
Site 1010,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-178707,,no,960,2020-09-07T16:00,,,,10284.32,1676.47,173.09,562.70,54002.8192,179.2133,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10245.83,38.49,2
Site 1011,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-102112,,no,960,2020-09-07T16:00,,,,12399.15,12312.66,173.09,562.70,54002.8192,229.6583,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12312.66,86.49,1
Site 1012,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201690,,no,960,2020-09-07T16:00,,,,8604.65,8573.96,173.09,562.70,54002.8192,145.0850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8573.96,30.70,1
Site 1013,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-102250,,no,960,2020-09-07T16:00,,,,5656.65,5384.46,173.09,562.70,54002.8192,98.3450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5384.46,272.19,1
Site 1014,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140604,,no,960,2020-09-07T16:00,,,,4683.64,4568.03,173.09,562.70,54002.8192,83.5850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4568.03,115.61,1
Site 1015,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-112606,,no,960,2020-09-07T16:00,,,,10453.47,1882.83,173.09,562.70,54002.8192,184.8183,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10452.19,1.28,2
Site 1016,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140313,,no,960,2020-09-07T16:00,,,,7138.09,7136.82,173.09,562.70,54002.8192,121.7150,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7136.82,1.27,1
Site 1017,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-123942,,no,960,2020-09-07T16:00,,,,10624.35,10124.49,173.09,562.70,54002.8192,188.5550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10124.49,499.86,1
Site 1018,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-212173,,no,960,2020-09-07T16:00,,,,11497.59,2926.96,173.09,562.70,54002.8192,209.1067,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11496.32,1.27,2
Site 1019,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190321,,no,960,2020-09-07T16:00,,,,3560.02,3535.75,173.09,562.70,54002.8192,63.2500,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,3535.75,24.27,1
Site 1020,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-102165,,no,960,2020-09-07T16:00,,,,9378.78,9294.78,173.09,562.70,54002.8192,158.6617,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9294.78,83.99,1
Site 1021,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140216,,no,960,2020-09-07T16:00,,,,6801.87,6766.84,173.09,562.70,54002.8192,116.7950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,6766.84,35.03,1
Site 1022,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-109381,,no,960,2020-09-07T16:00,,,,11835.02,11799.57,173.09,562.70,54002.8192,216.5800,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11799.57,35.45,1
Site 1023,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-201690,,no,960,2020-09-07T16:00,,,,8604.65,8573.96,173.09,562.70,54002.8192,145.0850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8573.96,30.70,1
Site 1024,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-178779,,no,960,2020-09-07T16:00,,,,12387.18,12381.54,173.09,562.70,54002.8192,229.6583,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12381.54,5.64,1
Site 1025,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-167593,,no,960,2020-09-07T16:00,,,,11832.77,11814.81,173.09,562.70,54002.8192,216.5800,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11814.81,17.96,1
Site 1026,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-102089,,no,960,2020-09-07T16:00,,,,5248.69,5229.34,173.09,562.70,54002.8192,92.1950,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,5229.34,19.35,1
Site 1027,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-149655,,no,960,2020-09-07T16:00,,,,12066.96,12023.25,173.09,562.70,54002.8192,222.1850,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,12023.25,43.71,1
Site 1028,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190769,,no,960,2020-09-07T16:00,,,,8912.04,8910.74,173.09,562.70,54002.8192,150.0050,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8910.74,1.31,1
Site 1029,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-130246,OCC,yes,960,2020-09-07T16:00,970,2020-09-07T16:10,10.0,819.55,790.52,9.93,82.50,160.5333,13.7500,160.5333,0.1833,,,,1.000,1.000,SHELTERED,790.52,29.02,0
Site 1030,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-129965,,no,960,2020-09-07T16:00,,,,10917.41,10862.41,173.09,562.70,54002.8192,194.1600,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10862.41,55.00,1
Site 1031,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-222121,CJ,yes,960,2020-09-07T16:00,993,2020-09-07T16:33,33.0,2598.59,2576.77,11.61,82.50,192.1583,45.3750,192.1583,0.5667,,,,1.000,1.000,SHELTERED,2576.77,21.82,0
Site 1032,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-112996,,no,960,2020-09-07T16:00,,,,11346.14,11333.52,173.09,562.70,54002.8192,205.3700,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,11333.52,12.62,1
Site 1033,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-145147,,no,960,2020-09-07T16:00,,,,4595.27,4569.67,173.09,562.70,54002.8192,81.1250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4569.67,25.60,1
Site 1034,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-134573,,no,960,2020-09-07T16:00,,,,7790.46,7789.19,173.09,562.70,54002.8192,131.5550,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,7789.19,1.27,1
Site 1035,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-222247,,no,960,2020-09-07T16:00,,,,4874.81,4862.56,173.09,562.70,54002.8192,86.0450,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,4862.56,12.25,1
Site 1036,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190434,,no,960,2020-09-07T16:00,,,,8305.91,8295.70,173.09,562.70,54002.8192,140.1650,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8295.70,10.21,1
Site 1037,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-190754,,no,960,2020-09-07T16:00,,,,10305.91,1699.92,173.09,562.70,54002.8192,181.0817,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,10269.28,36.63,2
Site 1038,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-156207,,no,960,2020-09-07T16:00,,,,9688.43,9668.39,173.09,562.70,54002.8192,166.1350,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,9668.39,20.05,1
Site 1039,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,26-140205,,no,960,2020-09-07T16:00,,,,8477.86,8431.69,173.09,562.70,54002.8192,142.6250,54002.8192,194.0000,,,,1.000,1.000,REFUSED_ALL_FULL,8431.69,46.16,1
Site 1040,sim-20260725-220449-seed42,83d721b7e796a803ae86e8942531b7f7e03db038,42,0bc943324ae6,25-212376,CJ,yes,960,2020-09-07T16:00,990,2020-09-07T16:30,30.0,2372.70,2350.72,11.40,82.50,188.0333,41.2500,188.0333,0.5167,,,,1.000,1.000,SHELTERED,2350.72,21.98,0
