agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag
Site 232,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-119767,,no,4740,2020-09-10T07:00,,,,14647.00,12441.73,173.09,562.70,54002.8192,280.2592,54002.8192,194.0000,36,0,0,1.000,1.000,REFUSED_ALL_FULL,14535.55,111.45,1,B_optimized_placement,1.4553,36,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 233,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-119411,,no,4740,2020-09-10T07:00,,,,8870.15,6753.07,173.09,562.70,54002.8192,258.1125,54002.8192,194.0000,43,0,0,1.000,1.000,REFUSED_ALL_FULL,8846.90,23.25,1,B_optimized_placement,1.1187,43,25-54,MALE,0,unimpaired,0,0,0,0
Site 234,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-123631,,no,4740,2020-09-10T07:00,,,,8870.12,6768.09,173.09,562.70,54002.8192,208.3933,54002.8192,194.0000,58,0,0,1.000,1.000,REFUSED_ALL_FULL,8861.92,8.20,1,B_optimized_placement,1.3887,58,55-69,MALE,0,unimpaired,0,0,0,1
Site 235,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-112892,,no,4740,2020-09-10T07:00,,,,11866.74,9716.80,173.09,562.70,54002.8192,251.0475,54002.8192,194.0000,59,0,0,1.000,1.000,REFUSED_ALL_FULL,11810.63,56.11,1,B_optimized_placement,1.3601,59,55-69,MALE,0,unimpaired,0,0,0,1
Site 236,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-123927,,no,4740,2020-09-10T07:00,,,,6169.42,4016.68,173.09,562.70,54002.8192,194.2175,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,6110.50,58.91,1,B_optimized_placement,1.2313,35,25-54,MALE,0,unimpaired,0,0,0,0
Site 237,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-119565,OPT2,yes,4740,2020-09-10T07:00,5780,2020-09-11T00:20,1040.0,20243.00,18129.61,51.12,299.55,4925.0158,320.9142,4925.0158,23.3500,31,0,0,1.000,1.000,SHELTERED,20223.43,19.57,0,B_optimized_placement,1.6784,31,25-54,MALE,0,unimpaired,0,0,0,0
Site 238,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-109595,,no,4740,2020-09-10T07:00,,,,16598.85,14487.79,173.09,562.70,54002.8192,307.7142,54002.8192,194.0000,33,0,0,1.000,1.000,REFUSED_ALL_FULL,16581.61,17.23,1,B_optimized_placement,1.5055,33,25-54,MALE,0,unimpaired,0,0,0,0
Site 239,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-149703,,no,4740,2020-09-10T07:00,,,,6001.25,3906.14,173.09,562.70,54002.8192,151.6308,54002.8192,194.0000,39,0,0,1.000,1.000,REFUSED_ALL_FULL,5999.96,1.29,1,B_optimized_placement,1.5695,39,25-54,MALE,0,unimpaired,0,0,0,0
Site 240,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-167539,,no,4740,2020-09-10T07:00,,,,7024.19,4929.09,173.09,562.70,54002.8192,206.0783,54002.8192,194.0000,59,0,0,1.000,1.000,REFUSED_ALL_FULL,7022.91,1.28,1,B_optimized_placement,1.2304,59,55-69,OTHER,0,unimpaired,0,0,0,1
Site 241,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-130219,,no,4740,2020-09-10T07:00,,,,12746.39,10579.12,173.09,562.70,54002.8192,281.6617,54002.8192,194.0000,56,0,0,1.000,1.000,REFUSED_ALL_FULL,12672.94,73.45,1,B_optimized_placement,1.3092,56,55-69,OTHER,0,unimpaired,0,0,0,1
Site 242,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-179235,,no,4740,2020-09-10T07:00,,,,7533.41,5415.35,173.09,562.70,54002.8192,566.7433,54002.8192,194.0000,34,0,0,1.000,1.000,REFUSED_ALL_FULL,7509.18,24.23,1,B_optimized_placement,0.4960,34,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 243,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-134537,,no,4740,2020-09-10T07:00,,,,3813.36,1681.27,173.09,562.70,54002.8192,140.2667,54002.8192,194.0000,65,0,1,1.000,1.000,REFUSED_ALL_FULL,3775.09,38.26,1,B_optimized_placement,1.3962,65,55-69,MALE,0,unimpaired,0,1,1,1
Site 244,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-119388,,no,4740,2020-09-10T07:00,,,,4824.15,2704.17,173.09,562.70,54002.8192,163.7567,54002.8192,194.0000,43,0,0,1.000,1.000,REFUSED_ALL_FULL,4797.99,26.16,1,B_optimized_placement,1.3039,43,25-54,MALE,0,unimpaired,0,0,0,0
Site 245,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-145247,,no,4740,2020-09-10T07:00,,,,11504.56,9353.58,173.09,562.70,54002.8192,233.5667,54002.8192,194.0000,33,0,0,1.000,1.000,REFUSED_ALL_FULL,11447.40,57.15,1,B_optimized_placement,1.4495,33,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 246,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-167930,,no,4740,2020-09-10T07:00,,,,12591.62,10468.29,173.09,562.70,54002.8192,329.8283,54002.8192,194.0000,33,0,0,1.000,1.000,REFUSED_ALL_FULL,12562.11,29.51,1,B_optimized_placement,1.1420,33,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 247,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-167898,,no,4740,2020-09-10T07:00,,,,13583.38,11470.40,173.09,562.70,54002.8192,777.9192,54002.8192,194.0000,57,0,0,1.000,1.000,REFUSED_ALL_FULL,13564.23,19.15,1,B_optimized_placement,0.5738,57,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 248,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-130225,,no,4740,2020-09-10T07:00,,,,4457.64,2287.85,173.09,562.70,54002.8192,148.2333,54002.8192,194.0000,57,0,0,1.000,1.000,REFUSED_ALL_FULL,4381.67,75.97,1,B_optimized_placement,1.4049,57,55-69,FEMALE,0,unimpaired,0,0,0,1
Site 249,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-119450,,no,4740,2020-09-10T07:00,,,,14392.68,12266.12,173.09,562.70,54002.8192,522.6725,54002.8192,194.0000,68,0,0,1.000,1.000,REFUSED_ALL_FULL,14359.95,32.73,1,B_optimized_placement,0.8511,68,55-69,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 250,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-190337,OPT1,yes,4740,2020-09-10T07:00,4746,2020-09-10T07:06,6.0,582.83,557.55,17.19,112.10,1360.0792,5.9750,1360.0792,6.1167,51,0,0,1.000,1.000,SHELTERED,557.55,25.28,0,B_optimized_placement,1.5326,51,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 251,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-140437,,no,4740,2020-09-10T07:00,,,,14437.65,12330.17,173.09,562.70,54002.8192,285.0333,54002.8192,194.0000,46,0,0,1.000,1.000,REFUSED_ALL_FULL,14423.99,13.66,1,B_optimized_placement,1.4343,46,25-54,MALE,0,unimpaired,0,0,0,0
Site 252,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-129883,OPT1,yes,4740,2020-09-10T07:00,4752,2020-09-10T07:12,12.0,1062.52,1061.25,17.25,112.10,1366.0542,11.9500,1366.0542,6.2167,28,1,0,1.000,1.000,SHELTERED,1061.25,1.27,0,B_optimized_placement,1.4563,28,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 253,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-145005,OPT2,yes,4740,2020-09-10T07:00,5777,2020-09-11T00:17,1037.0,17415.96,15306.50,51.00,299.55,4910.6933,217.7700,4910.6933,23.3000,41,0,0,1.000,1.000,SHELTERED,17400.33,15.64,0,B_optimized_placement,2.0377,41,25-54,MALE,0,unimpaired,0,0,0,0
Site 254,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-140176,,no,4740,2020-09-10T07:00,,,,3757.85,1639.81,173.09,562.70,54002.8192,261.2317,54002.8192,194.0000,56,0,0,1.000,1.000,REFUSED_ALL_FULL,3733.63,24.22,1,B_optimized_placement,0.7529,56,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 255,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-222084,,no,4740,2020-09-10T07:00,,,,8997.96,6839.26,173.09,562.70,54002.8192,237.1350,54002.8192,194.0000,64,0,0,1.000,1.000,REFUSED_ALL_FULL,8933.09,64.87,1,B_optimized_placement,1.2186,64,55-69,FEMALE,0,unimpaired,0,0,0,1
Site 256,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-212139,,no,4740,2020-09-10T07:00,,,,4312.71,2217.60,173.09,562.70,54002.8192,133.7058,54002.8192,194.0000,42,0,0,1.000,1.000,REFUSED_ALL_FULL,4311.43,1.28,1,B_optimized_placement,1.5775,42,25-54,MALE,0,unimpaired,0,0,0,0
Site 257,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-156289,,no,4740,2020-09-10T07:00,,,,12844.99,10749.92,173.09,562.70,54002.8192,241.4992,54002.8192,194.0000,45,0,0,1.000,1.000,REFUSED_ALL_FULL,12843.74,1.25,1,B_optimized_placement,1.5034,45,25-54,MALE,0,unimpaired,0,0,0,0
Site 258,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-119518,,no,4740,2020-09-10T07:00,,,,9012.19,6839.26,173.09,562.70,54002.8192,201.4008,54002.8192,194.0000,20,1,0,1.000,1.000,REFUSED_ALL_FULL,8933.09,79.10,1,B_optimized_placement,1.4453,20,18-24,MALE,0,unimpaired,1,0,1,1
Site 259,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-178987,,no,4740,2020-09-10T07:00,,,,5787.61,3616.72,173.09,562.70,54002.8192,176.7025,54002.8192,194.0000,22,0,0,1.000,1.000,REFUSED_ALL_FULL,5710.54,77.07,1,B_optimized_placement,1.3065,22,18-24,MALE,0,unimpaired,0,0,0,0
Site 260,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-212416,,no,4740,2020-09-10T07:00,,,,16804.41,14683.05,173.09,562.70,54002.8192,400.9883,54002.8192,194.0000,26,0,0,1.000,1.000,REFUSED_ALL_FULL,16776.87,27.53,1,B_optimized_placement,1.2070,26,25-54,MALE,0,unimpaired,0,0,0,0
Site 261,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-190677,,no,4740,2020-09-10T07:00,,,,8549.27,6414.80,173.09,562.70,54002.8192,187.7533,54002.8192,194.0000,32,1,0,1.000,1.000,REFUSED_ALL_FULL,8508.63,40.65,1,B_optimized_placement,1.4964,32,25-54,MALE,0,unimpaired,1,0,1,1
Site 262,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-150117,,no,4740,2020-09-10T07:00,,,,16053.64,13906.19,173.09,562.70,54002.8192,376.7883,54002.8192,194.0000,34,0,0,1.000,1.000,REFUSED_ALL_FULL,16000.01,53.63,1,B_optimized_placement,1.2372,34,25-54,MALE,0,unimpaired,0,0,0,0
Site 263,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-102242,OPT1,yes,4740,2020-09-10T07:00,4751,2020-09-10T07:11,11.0,1164.36,1125.99,17.24,112.10,1365.0583,10.9542,1365.0583,6.2000,38,0,0,1.000,1.000,SHELTERED,1125.99,38.37,0,B_optimized_placement,1.7500,38,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 264,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-119540,,no,4740,2020-09-10T07:00,,,,10316.82,8221.69,173.09,562.70,54002.8192,218.0383,54002.8192,194.0000,32,0,0,1.000,1.000,REFUSED_ALL_FULL,10315.51,1.31,1,B_optimized_placement,1.4504,32,25-54,MALE,0,unimpaired,0,0,0,0
Site 265,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-201187,,no,4740,2020-09-10T07:00,,,,6342.53,4209.23,173.09,562.70,54002.8192,170.1417,54002.8192,194.0000,48,0,0,1.000,1.000,REFUSED_ALL_FULL,6303.05,39.48,1,B_optimized_placement,1.4083,48,25-54,MALE,0,unimpaired,0,0,0,0
Site 266,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-144963,,no,4740,2020-09-10T07:00,,,,11039.65,8912.70,173.09,562.70,54002.8192,990.2933,54002.8192,194.0000,40,0,0,1.000,1.000,REFUSED_ALL_FULL,11006.53,33.12,1,B_optimized_placement,0.4022,40,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 267,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-145216,,no,4740,2020-09-10T07:00,,,,5447.05,3325.38,173.09,562.70,54002.8192,164.9575,54002.8192,194.0000,62,0,0,1.000,1.000,REFUSED_ALL_FULL,5419.20,27.85,1,B_optimized_placement,1.3721,62,55-69,MALE,0,unimpaired,0,0,0,1
Site 268,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-112614,OPT2,yes,4740,2020-09-10T07:00,5780,2020-09-11T00:20,1040.0,13077.05,10962.95,51.12,299.55,4925.0158,206.3683,4925.0158,23.3500,45,0,0,1.000,1.000,SHELTERED,13056.77,20.28,0,B_optimized_placement,1.7382,45,25-54,MALE,0,unimpaired,0,0,0,0
Site 269,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-221843,,no,4740,2020-09-10T07:00,,,,12457.38,10340.04,173.09,562.70,54002.8192,324.9833,54002.8192,194.0000,35,1,0,1.000,1.000,REFUSED_ALL_FULL,12433.86,23.51,1,B_optimized_placement,1.1460,35,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 270,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-129857,,no,4740,2020-09-10T07:00,,,,12609.86,10487.82,173.09,562.70,54002.8192,267.1975,54002.8192,194.0000,33,0,0,1.000,1.000,REFUSED_ALL_FULL,12581.65,28.21,1,B_optimized_placement,1.3516,33,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 271,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-190470,,no,4740,2020-09-10T07:00,,,,3510.49,1365.31,173.09,562.70,54002.8192,125.7392,54002.8192,194.0000,50,0,0,1.000,1.000,REFUSED_ALL_FULL,3459.14,51.35,1,B_optimized_placement,1.5642,50,25-54,MALE,0,unimpaired,0,0,0,0
Site 272,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-102323,,no,4740,2020-09-10T07:00,,,,6273.44,4134.93,173.09,562.70,54002.8192,236.9417,54002.8192,194.0000,85,0,0,1.000,1.000,REFUSED_ALL_FULL,6228.76,44.69,1,B_optimized_placement,1.0141,85,70+,MALE,0,unimpaired,0,0,0,1
Site 273,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-119739,,no,4740,2020-09-10T07:00,,,,16312.92,14192.61,173.09,562.70,54002.8192,429.8308,54002.8192,194.0000,29,0,0,1.000,1.000,REFUSED_ALL_FULL,16286.44,26.49,1,B_optimized_placement,1.1129,29,25-54,MALE,0,unimpaired,0,0,0,0
Site 274,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-156686,,no,4740,2020-09-10T07:00,,,,8249.83,6127.52,173.09,562.70,54002.8192,193.6367,54002.8192,194.0000,23,1,0,1.000,1.000,REFUSED_ALL_FULL,8221.34,29.88,1,B_optimized_placement,1.4136,23,18-24,FEMALE,0,unimpaired,1,0,1,1
Site 275,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-156142,,no,4740,2020-09-10T07:00,,,,3351.99,1256.88,173.09,562.70,54002.8192,166.9200,54002.8192,194.0000,33,0,0,1.000,1.000,REFUSED_ALL_FULL,3350.71,1.29,1,B_optimized_placement,1.1269,33,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 276,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-190528,,no,4740,2020-09-10T07:00,,,,14891.65,12727.34,173.09,562.70,54002.8192,485.9025,54002.8192,194.0000,48,0,0,1.000,1.000,REFUSED_ALL_FULL,14821.16,70.49,1,B_optimized_placement,0.9280,48,25-54,FEMALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 277,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-212300,,no,4740,2020-09-10T07:00,,,,13141.31,11046.18,173.09,562.70,54002.8192,232.8917,54002.8192,194.0000,40,0,0,1.000,1.000,REFUSED_ALL_FULL,13140.00,1.31,1,B_optimized_placement,1.5853,40,25-54,MALE,0,unimpaired,0,0,0,0
Site 278,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-145410,,no,4740,2020-09-10T07:00,,,,4690.16,2593.44,173.09,562.70,54002.8192,197.3808,54002.8192,194.0000,34,1,0,1.000,1.000,REFUSED_ALL_FULL,4687.26,2.90,1,B_optimized_placement,1.0896,34,25-54,FEMALE,0,unimpaired,1,0,1,1
Site 279,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-190596,,no,4740,2020-09-10T07:00,,,,5261.25,3129.03,173.09,562.70,54002.8192,136.8983,54002.8192,194.0000,18,0,0,1.000,1.000,REFUSED_ALL_FULL,5222.86,38.39,1,B_optimized_placement,1.6598,18,18-24,MALE,0,unimpaired,0,0,0,0
Site 280,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-140499,,no,4740,2020-09-10T07:00,,,,4805.51,2678.47,173.09,562.70,54002.8192,181.0667,54002.8192,194.0000,45,0,0,1.000,1.000,REFUSED_ALL_FULL,4772.30,33.22,1,B_optimized_placement,1.2011,45,25-54,MALE,0,unimpaired,0,0,0,0
Site 281,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-134506,,no,4740,2020-09-10T07:00,,,,16035.28,13904.09,173.09,562.70,54002.8192,328.5675,54002.8192,194.0000,50,0,0,1.000,1.000,REFUSED_ALL_FULL,15997.91,37.37,1,B_optimized_placement,1.3901,50,25-54,MALE,0,unimpaired,0,0,0,0
Site 282,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-109567,,no,4740,2020-09-10T07:00,,,,15233.12,13038.44,173.09,562.70,54002.8192,285.1042,54002.8192,194.0000,63,0,0,1.000,1.000,REFUSED_ALL_FULL,15132.26,100.86,1,B_optimized_placement,1.4932,63,55-69,MALE,0,unimpaired,0,0,0,1
Site 283,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-145048,,no,4740,2020-09-10T07:00,,,,17948.05,15853.00,173.09,562.70,54002.8192,441.2558,54002.8192,194.0000,49,0,0,1.000,1.000,REFUSED_ALL_FULL,17946.82,1.23,1,B_optimized_placement,1.1703,49,25-54,MALE,0,unimpaired,0,0,0,0
Site 284,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-156198,,no,4740,2020-09-10T07:00,,,,6263.60,4160.53,173.09,562.70,54002.8192,161.3842,54002.8192,194.0000,49,0,1,1.000,1.000,REFUSED_ALL_FULL,6254.35,9.25,1,B_optimized_placement,1.4950,49,25-54,FEMALE,0,unimpaired,0,1,1,1
Site 285,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-130216,OPT1,yes,4740,2020-09-10T07:00,4743,2020-09-10T07:03,3.0,310.58,297.09,17.17,112.10,1357.0917,2.9875,1357.0917,6.0667,51,1,0,1.000,1.000,SHELTERED,297.09,13.49,0,B_optimized_placement,1.4877,51,25-54,MALE,0,unimpaired,1,0,1,1
Site 286,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-112757,,no,4740,2020-09-10T07:00,,,,12889.01,10793.90,173.09,562.70,54002.8192,389.3000,54002.8192,194.0000,69,0,0,1.000,1.000,REFUSED_ALL_FULL,12887.73,1.29,1,B_optimized_placement,1.0062,69,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 287,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-109561,,no,4740,2020-09-10T07:00,,,,11330.62,9228.87,173.09,562.70,54002.8192,205.9342,54002.8192,194.0000,46,0,0,1.000,1.000,REFUSED_ALL_FULL,11322.69,7.93,1,B_optimized_placement,1.6016,46,25-54,MALE,0,unimpaired,0,0,0,0
Site 288,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-119583,,no,4740,2020-09-10T07:00,,,,5211.45,3116.35,173.09,562.70,54002.8192,187.0417,54002.8192,194.0000,54,0,0,1.000,1.000,REFUSED_ALL_FULL,5210.17,1.28,1,B_optimized_placement,1.1919,54,25-54,FEMALE,0,unimpaired,0,0,0,0
Site 289,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-112869,,no,4740,2020-09-10T07:00,,,,12592.84,10497.75,173.09,562.70,54002.8192,483.9600,54002.8192,194.0000,50,0,0,1.000,1.000,REFUSED_ALL_FULL,12591.57,1.27,1,B_optimized_placement,0.8198,50,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1
Site 290,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-201574,,no,4740,2020-09-10T07:00,,,,9323.55,7222.62,173.09,562.70,54002.8192,215.0483,54002.8192,194.0000,66,0,0,1.000,1.000,REFUSED_ALL_FULL,9316.45,7.11,1,B_optimized_placement,1.3795,66,55-69,MALE,0,unimpaired,0,0,0,1
Site 291,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-129822,,no,4740,2020-09-10T07:00,,,,4957.22,2824.60,173.09,562.70,54002.8192,129.1367,54002.8192,194.0000,30,0,0,1.000,1.000,REFUSED_ALL_FULL,4918.43,38.80,1,B_optimized_placement,1.6797,30,25-54,MALE,0,unimpaired,0,0,0,0
Site 292,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-134264,,no,4740,2020-09-10T07:00,,,,9228.86,7120.61,173.09,562.70,54002.8192,213.9392,54002.8192,194.0000,64,0,0,1.000,1.000,REFUSED_ALL_FULL,9214.43,14.43,1,B_optimized_placement,1.3693,64,55-69,MALE,0,unimpaired,0,0,0,1
Site 293,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-156166,,no,4740,2020-09-10T07:00,,,,16845.81,14683.05,173.09,562.70,54002.8192,407.3758,54002.8192,194.0000,51,0,0,1.000,1.000,REFUSED_ALL_FULL,16776.87,68.93,1,B_optimized_placement,1.1996,51,25-54,MALE,0,unimpaired,0,0,0,0
Site 294,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-144967,,no,4740,2020-09-10T07:00,,,,13063.84,10873.49,173.09,562.70,54002.8192,224.7900,54002.8192,194.0000,35,0,0,1.000,1.000,REFUSED_ALL_FULL,12967.32,96.52,1,B_optimized_placement,1.6060,35,25-54,MALE,0,unimpaired,0,0,0,0
Site 295,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,26-130246,OPT2,yes,4740,2020-09-10T07:00,5778,2020-09-11T00:18,1038.0,3788.01,1665.16,51.04,299.55,4915.4675,101.8683,4915.4675,23.3167,41,0,0,1.000,1.000,SHELTERED,3758.99,29.02,0,B_optimized_placement,1.8574,41,25-54,MALE,0,unimpaired,0,0,0,0
Site 296,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-167908,,no,4740,2020-09-10T07:00,,,,10420.51,8306.10,173.09,562.70,54002.8192,222.4750,54002.8192,194.0000,39,0,0,1.000,1.000,REFUSED_ALL_FULL,10399.92,20.59,1,B_optimized_placement,1.4088,39,25-54,MALE,0,unimpaired,0,0,0,0
Site 297,sim-20260725-225228-seed43,ccad7b70fd659026bf1e9f796cd7ec0c8a1582e0,43,0c1d98308440,25-123572,OPT1,yes,4740,2020-09-10T07:00,4751,2020-09-10T07:11,11.0,885.49,856.16,17.24,112.10,1365.0583,10.9542,1365.0583,6.2000,39,1,0,1.000,1.000,SHELTERED,856.16,29.34,0,B_optimized_placement,1.2923,39,25-54,FEMALE,1,ambulant_impaired_no_aid,1,0,1,1
