agent_id,sim_id,commit,random_seed,data_version,starting_encampment,shelter_reached,reached_shelter,time_started_tick,time_started_local,time_arrived_tick,time_arrived_local,travel_time_min,total_travel_distance_m,network_dist_to_shelter_m,avg_pm25_ugm3,peak_pm25_ugm3,cumulative_dose_ugm3h,exposure_while_traveling_ugm3h,vwe_ugm3h,hours_above_unhealthy,age,asthma,copd,age_rr,comorbidity_rr,final_state,planned_route_m,snap_gap_m,door_refusals,scenario,walking_speed_mps,age_years,age_band,sex,mobility_limited,mobility_category,asthma_flag,copd_flag,any_respiratory,vulnerable_flag,air_volume_breathed_m3,mean_ventilation_m3h,inhaled_dose_ug,health_risk_multiplier,health_risk_score
Site 485,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-102058,OCC,yes,4740,2020-09-10T07:00,4782,2020-09-10T07:42,42.0,4306.29,4280.99,17.51,112.10,1395.9292,41.8250,1395.9292,6.7167,33,0,0,1.000,1.000,SHELTERED,4280.99,25.29,0,A_placement_current,1.6795,33,25-54,FEMALE,0,unimpaired,0,0,0,0,49.3240,0.6189,893.7600,1.000,893.7600
Site 486,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-179307,OCC,yes,4740,2020-09-10T07:00,4782,2020-09-10T07:42,42.0,3331.07,3284.20,17.51,112.10,1395.9292,41.8250,1395.9292,6.7167,54,0,1,1.000,1.000,SHELTERED,3284.20,46.86,0,A_placement_current,1.3171,54,25-54,MALE,0,unimpaired,0,1,1,1,49.3240,0.6189,893.7600,1.000,893.7600
Site 487,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-178683,OCC,yes,4740,2020-09-10T07:00,4783,2020-09-10T07:43,43.0,3077.07,3075.80,17.52,112.10,1396.9250,42.8208,1396.9250,6.7333,46,1,0,1.000,1.000,SHELTERED,3075.80,1.27,0,A_placement_current,1.1697,46,25-54,FEMALE,0,unimpaired,1,0,1,1,49.3510,0.6191,895.3733,1.000,895.3733
Site 488,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-109726,,no,4740,2020-09-10T07:00,,,,0.00,,173.09,562.70,54002.8192,0.0000,54002.8192,194.0000,30,0,0,1.000,1.000,UNREACHABLE,0.00,0.00,0,A_placement_current,1.4058,30,25-54,MALE,0,unimpaired,0,0,0,0,190.3200,0.6100,32941.7197,1.000,32941.7197
Site 489,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-109744,OCC,yes,4740,2020-09-10T07:00,4781,2020-09-10T07:41,41.0,2558.78,2533.11,17.51,112.10,1394.9333,40.8292,1394.9333,6.7000,36,0,1,1.000,1.000,SHELTERED,2533.11,25.68,0,A_placement_current,1.0192,36,25-54,FEMALE,0,unimpaired,0,1,1,1,49.2970,0.6187,892.1468,1.000,892.1468
Site 490,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-201209,OCC,yes,4740,2020-09-10T07:00,4757,2020-09-10T07:17,17.0,1478.92,1460.99,17.29,112.10,1371.0333,16.9292,1371.0333,6.3000,25,0,0,1.000,1.000,SHELTERED,1460.99,17.93,0,A_placement_current,1.4156,25,25-54,MALE,0,unimpaired,0,0,0,0,48.6490,0.6136,853.4288,1.000,853.4288
Site 491,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-178720,OCC,yes,4740,2020-09-10T07:00,4807,2020-09-10T08:07,67.0,6135.90,6121.56,17.75,112.10,1421.7317,67.6275,1421.7317,7.1333,52,0,0,1.000,1.000,SHELTERED,6121.56,14.34,0,A_placement_current,1.5248,52,25-54,MALE,0,unimpaired,0,0,0,0,49.9990,0.6241,935.5601,1.000,935.5601
Site 492,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-119666,OCC,yes,4740,2020-09-10T07:00,4764,2020-09-10T07:24,24.0,2065.82,2043.69,17.36,112.10,1378.0042,23.9000,1378.0042,6.4167,47,0,0,1.000,1.000,SHELTERED,2043.69,22.13,0,A_placement_current,1.3990,47,25-54,FEMALE,0,unimpaired,0,0,0,0,48.8380,0.6151,864.7215,1.000,864.7215
Site 493,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-190637,CJ,yes,4740,2020-09-10T07:00,5843,2020-09-11T01:23,1103.0,18700.70,10117.44,53.64,299.55,5224.0283,497.6167,5224.0283,24.4000,39,0,0,1.000,1.000,SHELTERED,18686.80,13.90,0,A_placement_current,1.7200,39,25-54,MALE,0,unimpaired,0,0,0,0,62.4675,0.6415,3689.2501,1.000,3689.2501
Site 494,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-134420,CJ,yes,4740,2020-09-10T07:00,5874,2020-09-11T01:54,1134.0,16561.72,7960.72,54.85,299.55,5369.7542,652.2158,5369.7542,24.9167,66,0,0,1.000,1.000,SHELTERED,16530.08,31.64,0,A_placement_current,1.2495,66,55-69,MALE,0,unimpaired,0,0,0,1,63.4392,0.6480,3934.2880,1.000,3934.2880
Site 495,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-134402,OCC,yes,4740,2020-09-10T07:00,4818,2020-09-10T08:18,78.0,6554.30,6524.03,17.86,112.10,1433.9325,79.8283,1433.9325,7.3167,20,1,0,1.000,1.000,SHELTERED,6524.03,30.27,0,A_placement_current,1.3959,20,18-24,FEMALE,0,unimpaired,1,0,1,1,50.2960,0.6264,955.3254,1.000,955.3254
Site 496,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-123832,CJ,yes,4740,2020-09-10T07:00,5851,2020-09-11T01:31,1111.0,18930.09,10302.15,53.96,299.55,5261.6350,548.5333,5261.6350,24.5333,37,0,0,1.000,1.000,SHELTERED,18871.51,58.58,0,A_placement_current,1.5664,37,25-54,MALE,0,unimpaired,0,0,0,0,62.8855,0.6449,3763.6160,1.000,3763.6160
Site 497,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-102023,CJ,yes,4740,2020-09-10T07:00,5872,2020-09-11T01:52,1132.0,17655.52,9084.88,54.77,299.55,5360.3525,657.7392,5360.3525,24.8833,53,0,0,1.000,1.000,SHELTERED,17654.24,1.27,0,A_placement_current,1.2678,53,25-54,MALE,0,unimpaired,0,0,0,0,63.6040,0.6499,3934.1316,1.000,3934.1316
Site 498,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-124022,CJ,yes,4740,2020-09-10T07:00,5874,2020-09-11T01:54,1134.0,22728.73,14152.39,54.85,299.55,5369.7542,780.1725,5369.7542,24.9167,29,0,1,1.000,1.000,SHELTERED,22721.75,6.98,0,A_placement_current,1.2452,29,25-54,MALE,0,unimpaired,0,1,1,1,64.8363,0.6623,4063.5243,1.000,4063.5243
Site 499,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-109491,OCC,yes,4740,2020-09-10T07:00,4783,2020-09-10T07:43,43.0,3901.66,3889.53,17.52,112.10,1396.9250,42.8208,1396.9250,6.7333,38,0,0,1.000,1.000,SHELTERED,3889.53,12.13,0,A_placement_current,1.5061,38,25-54,MALE,0,unimpaired,0,0,0,0,49.3510,0.6191,895.3733,1.000,895.3733
Site 500,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-123879,CJ,yes,4740,2020-09-10T07:00,5853,2020-09-11T01:33,1113.0,20065.31,11483.27,54.03,299.55,5271.0367,579.7283,5271.0367,24.5667,56,0,0,1.000,1.000,SHELTERED,20052.63,12.67,0,A_placement_current,1.5194,56,55-69,FEMALE,0,unimpaired,0,0,0,1,63.2088,0.6480,3800.8580,1.000,3800.8580
Site 501,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-190766,CJ,yes,4740,2020-09-10T07:00,5875,2020-09-11T01:55,1135.0,21435.50,12844.13,54.89,299.55,5374.4550,759.0517,5374.4550,24.9333,26,0,0,1.000,1.000,SHELTERED,21413.49,22.01,0,A_placement_current,1.2384,26,25-54,FEMALE,0,unimpaired,0,0,0,0,64.5940,0.6597,4045.0597,1.000,4045.0597
Site 502,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-119376,OCC,yes,4740,2020-09-10T07:00,4796,2020-09-10T07:56,56.0,4681.29,4618.76,17.64,112.10,1409.8708,55.7667,1409.8708,6.9500,26,0,0,1.000,1.000,SHELTERED,4618.76,62.53,0,A_placement_current,1.3831,26,25-54,FEMALE,0,unimpaired,0,0,0,0,49.7020,0.6218,916.3455,1.000,916.3455
Site 503,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-102505,OCC,yes,4740,2020-09-10T07:00,4769,2020-09-10T07:29,29.0,2280.23,2278.97,17.40,112.10,1382.9833,28.8792,1382.9833,6.5000,33,0,0,1.000,1.000,SHELTERED,2278.97,1.26,0,A_placement_current,1.2974,33,25-54,FEMALE,0,unimpaired,0,0,0,0,48.9730,0.6161,872.7878,1.000,872.7878
Site 504,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-102190,CJ,yes,4740,2020-09-10T07:00,5872,2020-09-11T01:52,1132.0,19152.22,10560.03,54.77,299.55,5360.3525,688.4242,5360.3525,24.8833,18,0,0,1.000,1.000,SHELTERED,19129.39,22.82,0,A_placement_current,1.2717,18,18-24,MALE,1,ambulant_impaired_no_aid,0,0,0,1,63.9238,0.6532,3965.1234,1.000,3965.1234
Site 505,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212265,OCC,yes,4740,2020-09-10T07:00,4819,2020-09-10T08:19,79.0,5553.62,5479.46,17.87,112.10,1435.0417,80.9375,1435.0417,7.3333,28,1,0,1.000,1.000,SHELTERED,5479.46,74.16,0,A_placement_current,1.1588,28,25-54,MALE,0,unimpaired,1,0,1,1,50.3230,0.6266,957.1223,1.000,957.1223
Site 506,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-178709,OCC,yes,4740,2020-09-10T07:00,4803,2020-09-10T08:03,63.0,5261.17,5179.57,17.71,112.10,1417.2950,63.1908,1417.2950,7.0667,23,0,0,1.000,1.000,SHELTERED,5179.57,81.60,0,A_placement_current,1.3790,23,18-24,MALE,0,unimpaired,0,0,0,0,49.8910,0.6232,928.3727,1.000,928.3727
Site 507,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-123650,CJ,yes,4740,2020-09-10T07:00,5884,2020-09-11T02:04,1144.0,21239.95,12652.18,55.23,299.55,5416.4542,818.8058,5416.4542,25.0833,25,0,0,1.000,1.000,SHELTERED,21221.54,18.42,0,A_placement_current,1.1439,25,25-54,MALE,0,unimpaired,0,0,0,0,65.0222,0.6630,4131.0309,1.000,4131.0309
Site 508,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212116,CJ,yes,4740,2020-09-10T07:00,5866,2020-09-11T01:46,1126.0,16922.87,8262.72,54.54,299.55,5332.1475,611.2817,5332.1475,24.7833,39,0,0,1.000,1.000,SHELTERED,16832.08,90.79,0,A_placement_current,1.3394,39,25-54,FEMALE,0,unimpaired,0,0,0,0,63.1727,0.6462,3870.0045,1.000,3870.0045
Site 509,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-140274,OCC,yes,4740,2020-09-10T07:00,4765,2020-09-10T07:25,25.0,1990.16,1962.08,17.36,112.10,1379.0000,24.8958,1379.0000,6.4333,40,0,0,1.000,1.000,SHELTERED,1962.08,28.08,0,A_placement_current,1.2925,40,25-54,FEMALE,0,unimpaired,0,0,0,0,48.8650,0.6153,866.3348,1.000,866.3348
Site 510,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212192,OCC,yes,4740,2020-09-10T07:00,4797,2020-09-10T07:57,57.0,5151.13,5121.56,17.65,112.10,1410.8667,56.7625,1410.8667,6.9667,48,0,0,1.000,1.000,SHELTERED,5121.56,29.56,0,A_placement_current,1.4892,48,25-54,MALE,0,unimpaired,0,0,0,0,49.7290,0.6220,917.9588,1.000,917.9588
Site 511,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-123772,CJ,yes,4740,2020-09-10T07:00,5907,2020-09-11T02:27,1167.0,14089.82,5384.46,56.10,299.55,5523.1550,792.3067,5523.1550,25.4667,36,0,0,1.000,1.000,SHELTERED,13953.82,136.00,0,A_placement_current,0.9690,36,25-54,OTHER,1,ambulant_impaired_no_aid,0,0,0,1,64.1282,0.6514,4169.3543,1.000,4169.3543
Site 512,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-102110,CJ,yes,4740,2020-09-10T07:00,5865,2020-09-11T01:45,1125.0,20039.94,11432.57,54.50,299.55,5327.4467,660.3633,5327.4467,24.7667,50,0,0,1.000,1.000,SHELTERED,20001.93,38.01,0,A_placement_current,1.3475,50,25-54,FEMALE,0,unimpaired,0,0,0,0,63.7853,0.6525,3916.7094,1.000,3916.7094
Site 513,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-201701,OCC,yes,4740,2020-09-10T07:00,4758,2020-09-10T07:18,18.0,1503.35,1465.26,17.30,112.10,1372.0292,17.9250,1372.0292,6.3167,20,0,0,1.000,1.000,SHELTERED,1465.26,38.10,0,A_placement_current,1.3678,20,18-24,FEMALE,0,unimpaired,0,0,0,0,48.6760,0.6138,855.0420,1.000,855.0420
Site 514,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212492,CJ,yes,4740,2020-09-10T07:00,5848,2020-09-11T01:28,1108.0,20858.80,12277.36,53.84,299.55,5247.5325,557.8392,5247.5325,24.4833,49,1,0,1.000,1.000,SHELTERED,20846.72,12.08,0,A_placement_current,1.6101,49,25-54,FEMALE,0,unimpaired,1,0,1,1,63.0907,0.6473,3764.4124,1.000,3764.4124
Site 515,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-102250,OCC,yes,4740,2020-09-10T07:00,4802,2020-09-10T08:02,62.0,5656.65,5384.46,17.69,112.10,1416.1858,62.0817,1416.1858,7.0500,42,0,0,1.000,1.000,SHELTERED,5384.46,272.19,0,A_placement_current,1.5016,42,25-54,FEMALE,0,unimpaired,0,0,0,0,49.8640,0.6230,926.5758,1.000,926.5758
Site 516,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-109352,CJ,yes,4740,2020-09-10T07:00,5855,2020-09-11T01:35,1115.0,18108.36,9494.77,54.11,299.55,5280.4383,562.9000,5280.4383,24.6000,67,0,0,1.000,1.000,SHELTERED,18064.13,44.22,0,A_placement_current,1.4949,67,55-69,OTHER,1,ambulant_impaired_no_aid,0,0,0,1,62.9262,0.6448,3789.5964,1.000,3789.5964
Site 517,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-156338,CJ,yes,4740,2020-09-10T07:00,5877,2020-09-11T01:57,1137.0,16781.51,8176.18,54.97,299.55,5383.8567,672.9733,5383.8567,24.9667,22,0,0,1.000,1.000,SHELTERED,16745.54,35.97,0,A_placement_current,1.2117,22,18-24,FEMALE,0,unimpaired,0,0,0,0,63.6212,0.6495,3963.8556,1.000,3963.8556
Site 518,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-119447,OCC,yes,4740,2020-09-10T07:00,4826,2020-09-10T08:26,86.0,7521.59,7515.80,17.94,112.10,1442.8058,88.7017,1442.8058,7.4500,63,0,0,1.000,1.000,SHELTERED,7515.80,5.79,0,A_placement_current,1.4466,63,55-69,FEMALE,0,unimpaired,0,0,0,1,50.5120,0.6280,969.7002,1.000,969.7002
Site 519,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-201604,OCC,yes,4740,2020-09-10T07:00,4764,2020-09-10T07:24,24.0,2092.46,2072.64,17.36,112.10,1378.0042,23.9000,1378.0042,6.4167,54,0,0,1.000,1.000,SHELTERED,2072.64,19.82,0,A_placement_current,1.4302,54,25-54,FEMALE,0,unimpaired,0,0,0,0,48.8380,0.6151,864.7215,1.000,864.7215
Site 520,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-156369,CJ,yes,4740,2020-09-10T07:00,5855,2020-09-11T01:35,1115.0,17491.32,8901.06,54.11,299.55,5280.4383,555.1358,5280.4383,24.6000,55,0,0,1.000,1.000,SHELTERED,17470.42,20.90,0,A_placement_current,1.4889,55,55-69,MALE,0,unimpaired,0,0,0,1,62.8083,0.6436,3781.7546,1.000,3781.7546
Site 521,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-140316,OCC,yes,4740,2020-09-10T07:00,4772,2020-09-10T07:32,32.0,2618.78,2594.47,17.43,112.10,1385.9708,31.8667,1385.9708,6.5500,51,0,0,1.000,1.000,SHELTERED,2594.47,24.31,0,A_placement_current,1.3471,51,25-54,MALE,0,unimpaired,0,0,0,0,49.0540,0.6168,877.6275,1.000,877.6275
Site 522,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-190660,CJ,yes,4740,2020-09-10T07:00,5895,2020-09-11T02:15,1155.0,17108.51,8509.05,55.65,299.55,5467.4850,790.7117,5467.4850,25.2667,67,0,0,1.000,1.000,SHELTERED,17078.41,30.10,0,A_placement_current,1.0515,67,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,64.4943,0.6564,4133.7846,1.000,4133.7846
Site 523,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-179039,OCC,yes,4740,2020-09-10T07:00,4765,2020-09-10T07:25,25.0,1749.97,1748.71,17.36,112.10,1379.0000,24.8958,1379.0000,6.4333,37,1,1,1.000,1.000,SHELTERED,1748.71,1.26,0,A_placement_current,1.1422,37,25-54,FEMALE,0,unimpaired,1,1,1,1,48.8650,0.6153,866.3348,1.000,866.3348
Site 524,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-123991,CJ,yes,4740,2020-09-10T07:00,5867,2020-09-11T01:47,1127.0,20036.56,11413.71,54.58,299.55,5336.8483,674.6100,5336.8483,24.8000,35,0,0,1.000,1.000,SHELTERED,19983.07,53.48,0,A_placement_current,1.3227,35,25-54,MALE,0,unimpaired,0,0,0,0,63.8898,0.6534,3936.8336,1.000,3936.8336
Site 525,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-149998,OCC,yes,4740,2020-09-10T07:00,4818,2020-09-10T08:18,78.0,5698.82,5653.00,17.86,112.10,1433.9325,79.8283,1433.9325,7.3167,37,0,0,1.000,1.000,SHELTERED,5653.00,45.82,0,A_placement_current,1.2066,37,25-54,MALE,0,unimpaired,0,0,0,0,50.2960,0.6264,955.3254,1.000,955.3254
Site 526,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-109338,CJ,yes,4740,2020-09-10T07:00,5845,2020-09-11T01:25,1105.0,23468.42,14814.45,53.72,299.55,5233.4300,579.2667,5233.4300,24.4333,53,0,0,1.000,1.000,SHELTERED,23383.81,84.62,0,A_placement_current,1.6652,53,25-54,MALE,0,unimpaired,0,0,0,0,63.3800,0.6506,3777.4516,1.000,3777.4516
Site 527,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-130233,OCC,yes,4740,2020-09-10T07:00,4823,2020-09-10T08:23,83.0,7453.81,7412.35,17.91,112.10,1439.4783,85.3742,1439.4783,7.4000,50,0,0,1.000,1.000,SHELTERED,7412.35,41.46,0,A_placement_current,1.4892,50,25-54,MALE,0,unimpaired,0,0,0,0,50.4310,0.6274,964.3097,1.000,964.3097
Site 528,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212364,CJ,yes,4740,2020-09-10T07:00,5878,2020-09-11T01:58,1138.0,21834.41,13198.00,55.00,299.55,5388.5575,789.2958,5388.5575,24.9833,45,1,0,1.000,1.000,SHELTERED,21767.36,67.05,0,A_placement_current,1.2024,45,25-54,MALE,0,unimpaired,1,0,1,1,64.8433,0.6619,4084.2089,1.000,4084.2089
Site 529,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-156618,CJ,yes,4740,2020-09-10T07:00,5863,2020-09-11T01:43,1123.0,20739.88,12158.38,54.42,299.55,5318.0450,660.6517,5318.0450,24.7333,46,1,1,1.000,1.000,SHELTERED,20727.74,12.15,0,A_placement_current,1.3773,46,25-54,FEMALE,0,unimpaired,1,1,1,1,63.8323,0.6532,3911.2656,1.000,3911.2656
Site 530,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-123926,CJ,yes,4740,2020-09-10T07:00,5853,2020-09-11T01:33,1113.0,17208.14,8519.64,54.03,299.55,5271.0367,540.1883,5271.0367,24.5667,22,0,0,1.000,1.000,SHELTERED,17089.00,119.14,0,A_placement_current,1.5302,22,18-24,FEMALE,0,unimpaired,0,0,0,0,62.6702,0.6424,3760.9226,1.000,3760.9226
Site 531,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-119732,CJ,yes,4740,2020-09-10T07:00,5859,2020-09-11T01:39,1119.0,18449.47,9760.42,54.27,299.55,5299.2417,590.5767,5299.2417,24.6667,32,0,0,1.000,1.000,SHELTERED,18329.78,119.69,0,A_placement_current,1.4363,32,25-54,MALE,0,unimpaired,0,0,0,0,63.1688,0.6469,3829.0198,1.000,3829.0198
Site 532,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-190510,OCC,yes,4740,2020-09-10T07:00,4749,2020-09-10T07:09,9.0,819.11,793.06,17.22,112.10,1363.0667,8.9625,1363.0667,6.1667,53,0,0,1.000,1.000,SHELTERED,793.06,26.04,0,A_placement_current,1.4908,53,25-54,MALE,0,unimpaired,0,0,0,0,48.4330,0.6119,840.5228,1.000,840.5228
Site 533,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-212520,OCC,yes,4740,2020-09-10T07:00,4802,2020-09-10T08:02,62.0,6931.39,6915.43,17.69,112.10,1416.1858,62.0817,1416.1858,7.0500,48,1,0,1.000,1.000,SHELTERED,6915.43,15.96,0,A_placement_current,1.8405,48,25-54,MALE,0,unimpaired,1,0,1,1,49.8640,0.6230,926.5758,1.000,926.5758
Site 534,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-167538,OCC,yes,4740,2020-09-10T07:00,4779,2020-09-10T07:39,39.0,2885.50,2833.56,17.49,112.10,1392.9417,38.8375,1392.9417,6.6667,67,0,0,1.000,1.000,SHELTERED,2833.56,51.93,0,A_placement_current,1.2277,67,55-69,MALE,1,ambulant_impaired_no_aid,0,0,0,1,49.2430,0.6182,888.9203,1.000,888.9203
Site 535,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-190799,OCC,yes,4740,2020-09-10T07:00,4782,2020-09-10T07:42,42.0,1752.64,1733.44,17.51,112.10,1395.9292,41.8250,1395.9292,6.7167,28,0,1,1.000,1.000,SHELTERED,1733.44,19.20,0,A_placement_current,0.6895,28,25-54,MALE,1,ambulant_impaired_no_aid,0,1,1,1,49.3240,0.6189,893.7600,1.000,893.7600
Site 536,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-156350,CJ,yes,4740,2020-09-10T07:00,5859,2020-09-11T01:39,1119.0,16706.79,8098.24,54.27,299.55,5299.2417,568.3933,5299.2417,24.6667,58,1,1,1.000,1.000,SHELTERED,16667.60,39.20,0,A_placement_current,1.4337,58,55-69,MALE,0,unimpaired,1,1,1,1,62.8322,0.6434,3806.6147,1.000,3806.6147
Site 537,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-140485,OCC,yes,4740,2020-09-10T07:00,4773,2020-09-10T07:33,33.0,2869.13,2843.53,17.44,112.10,1386.9667,32.8625,1386.9667,6.5667,62,0,0,1.000,1.000,SHELTERED,2843.53,25.60,0,A_placement_current,1.4415,62,55-69,MALE,0,unimpaired,0,0,0,1,49.0810,0.6170,879.2408,1.000,879.2408
Site 538,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-140274,OCC,yes,4740,2020-09-10T07:00,4758,2020-09-10T07:18,18.0,1990.16,1962.08,17.30,112.10,1372.0292,17.9250,1372.0292,6.3167,35,0,0,1.000,1.000,SHELTERED,1962.08,28.08,0,A_placement_current,1.8139,35,25-54,MALE,0,unimpaired,0,0,0,0,48.6760,0.6138,855.0420,1.000,855.0420
Site 539,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,25-112880,CJ,yes,4740,2020-09-10T07:00,5896,2020-09-11T02:16,1156.0,17825.49,9196.23,55.69,299.55,5472.1242,814.7308,5472.1242,25.2833,55,1,0,1.000,1.000,SHELTERED,17765.59,59.90,0,A_placement_current,1.0435,55,55-69,MALE,1,ambulant_impaired_no_aid,1,0,1,1,64.7233,0.6586,4160.8739,1.000,4160.8739
Site 540,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-130096,OCC,yes,4740,2020-09-10T07:00,4754,2020-09-10T07:14,14.0,1152.19,1122.12,17.27,112.10,1368.0458,13.9417,1368.0458,6.2500,33,0,0,1.000,1.000,SHELTERED,1122.12,30.06,0,A_placement_current,1.3231,33,25-54,MALE,0,unimpaired,0,0,0,0,48.5680,0.6130,848.5890,1.000,848.5890
Site 541,sim-20260726-005323-seed42,b69fc6dd10bda0810b63b69b4bb59585812306c6,42,9308e3f21ffc,26-150027,OCC,yes,4740,2020-09-10T07:00,4831,2020-09-10T08:31,91.0,7545.73,7502.54,17.99,112.10,1448.3517,94.2475,1448.3517,7.5333,26,0,0,1.000,1.000,SHELTERED,7502.54,43.19,0,A_placement_current,1.3796,26,25-54,MALE,1,ambulant_impaired_no_aid,0,0,0,1,50.6470,0.6290,978.6845,1.000,978.6845
